报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0,-0.01,-0.01,0.4,0.02,-0.02,-0.01,0.35,-0.08,-0.06,-0.02,0.28,0.07,0.08,0.04,0.55,0.52,0.55,0.12,0.12,-0.01,-0.01,-0,0.05,0.04,0.03,0.02,0.47,0.88,1.09,2.29,0.95,0.85,0.33,0.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.36,3.37,3.33,3.32,3.28,3.32,2.76,2.63,2.51,2.74,2.75,2.75,2.74,2.73,2.72,2.7,3.12,3.32,6.78,4.49,4.34,3.82,3.79,3.96,3.9,3.89,3.74,3.72,3.58,3.55,3.49,3.44,3.39,3.33,3.37,3.31,3.25,3.2,3.17,3.13,3.13,3.06,3.02,2.97,2.91,3.18,3.18,3.05,2.92,2.81,2.1,1.95,2.73,2.93,1.28,1.09,1.07,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.55,0.33,0.23,1.32,0.74,0.84,0.9,-0.82,0.07,0,0.04,-0.02,-0.02,0.06,0.07,-0.15,-0.15,-0.12,-0.21,2.72,1.66,0.59,-0.25,-0.4,0,0,0,0,0,0,0,0.07,0,0,0,0.48,0,0,0,0.6,0,0.16,--,0.01,0.01,0.31,0.18,0.58,0.11,-0.13,--,--,--,--,--,--,--,
主营业务收入(万元),4403,2778,1211,61867,3307,1703,958,31395,1132,714,353,16696,1496,877,355,791,632,632,433,9492,1147,683,332,1462,1143,1016,19,65542,109152,109133,109094,47538,46582,18564,18547,21321,19151,19151,6320,21991,19802,12883,6831,21825,14886,10291,5397,18444,11479,7394,3698,16050,12180,7580,3255,22777,9294,18671,8587,17869,6461,15536,4748,11181,6680,11638,5772,878,2828,
主营业务利润(万元),955,507,123,22280,2454,1084,490,9246,635,385,179,5412,708,433,168,247,214,221,58,7034,629,370,181,425,238,126,11,54806,55430,55427,55397,17831,18040,7176,--,4536,3224,3224,738,3726,3779,2450,1168,5500,3834,2490,1338,5221,3540,2107,1013,4715,3512,2210,888,4362,1292,5689,2551,5354,1942,5361,1960,4487,3025,3469,1809,--,297,
营业利润(万元),341,-302,-333,15919,1392,-294,-225,12170,-2094,-2099,-929,4733,1993,2635,1624,18230,16814,17821,3603,6235,27,-256,-39,1658,1375,829,667,24887,37496,45446,47251,22683,19173,7792,6782,3660,2709,2932,495,1332,1723,1212,765,2748,2586,1600,902,3007,1830,1073,544,2876,2341,1420,440,1875,200,3542,1661,3893,1373,4093,1923,4521,3026,3474,1809,--,301,
投资收益(万元),4029,2362,1001,5187,3515,1991,785,9683,2094,1165,742,3686,3337,2857,100,25,119,210,4452,1479,1077,453,272,1729,1316,687,574,555,547,499,501,6722,2390,1244,400,1364,1038,517,0,2222,72,64,0,249,241,241,19,84,-1,13,0,480,48,5,5,970,867,407,196,231,105,412,0,1060,1090,15,32,--,-2,
营业外收支净额(万元),-113,-113,0,26,-9,-2,-6,-683,-610,-284,-54,-531,-96,-88,5,6,-0,-0,0,-9,-10,-10,--,16,16,5,--,-127,--,-126,--,--,--,--,--,-17,0,0,0,6,0,0,0,509,0,0,0,13,-0,0,0,0,53,-31,0,-55,0,239,0,-19,0,0,0,0,0,0,--,--,--,
利润总额(万元),228,-414,-333,15945,1383,-296,-231,11486,-2704,-2383,-984,4202,1897,2547,1630,18236,16813,17820,3603,6225,17,-266,-39,1674,1391,834,667,24761,37369,45320,47241,22541,19057,7661,6665,5006,3723,3427,495,3560,1796,1277,766,3505,2830,1840,921,3104,1828,1085,544,3093,2442,1394,445,2790,1035,4188,1870,4105,1476,4512,1886,5582,4113,3664,1840,--,299,
净利润(万元),123,-393,-435,12041,491,-706,-335,10404,-2528,-1763,-580,8457,2143,2370,1302,16521,15450,16490,3606,3503,-161,-375,-91,1485,1264,797,636,13868,26373,32420,34082,14214,12683,4969,4398,3194,2442,2242,318,3066,1321,948,651,2979,2405,1563,783,2618,1571,936,467,2568,2086,1173,379,2340,1008,3617,1603,3709,1366,4174,1740,4955,3513,2519,1866,83,299,
