报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.16,0.11,0.05,0.25,0.19,0.13,0.05,0.19,0.16,0.09,0.04,0.23,0.19,0.11,0.06,0.49,0.37,0.22,0.13,0.72,0.53,0.32,0.14,0.81,0.58,0.35,0.6,0.49,0.63,0.33,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.82,3.74,7.53,7.46,4.67,4.52,8.82,8.69,8.43,8.21,10.7,4.05,3.77,3.54,3.29,0,2.08,1.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.38,-0.43,-0.93,0.41,-0.12,-0.06,-0.56,-2.76,-3.22,-2.14,-1.4,1.05,0.51,0.4,0.74,0,0.29,0.13,
主营业务收入(万元),321747,225447,80467,390886,289249,187041,75562,348603,215076,132849,53585,141842,88735,55212,24259,91861,65139,39885,17064,57000,41219,26470,11103,36773,26222,15878,30438,24080,21949,10366,
主营业务利润(万元),58903,41137,15732,71831,51383,35409,14796,56824,41563,27376,11985,35981,24535,16314,6593,28877,22107,12897,5538,19985,14323,9050,3614,12309,8167,4800,8459,6614,6072,2561,
营业利润(万元),17261,12688,3761,16236,13775,7558,2696,8009,8632,6062,2192,7538,8574,6060,2168,8575,8256,4612,1505,7449,5817,3928,1336,5844,4332,2525,4030,3515,4030,1136,
投资收益(万元),54,87,-1,736,495,419,108,-969,-715,-496,-184,-141,37,37,--,-37,--,--,--,--,--,--,--,--,0,0,--,0,--,-5,
营业外收支净额(万元),8921,5384,2003,12477,6870,5876,2127,10095,6928,3686,1314,8472,4014,1585,183,4746,2372,1654,387,2264,1223,172,38,350,187,176,320,185,83,217,
利润总额(万元),26182,18072,5764,28713,20645,13434,4824,18104,15560,9748,3506,16009,12587,7645,2351,13321,10628,6266,1892,9713,7040,4100,1374,6194,4518,2701,4350,3700,4113,1353,
净利润(万元),18853,13200,4436,21105,15575,10015,3409,14412,11707,7143,2221,13464,10797,6395,1846,12054,8993,5287,1520,8569,6305,3687,1204,5698,4069,2431,4134,3409,3616,1200,
净利润(扣除非经常性损益后)(万元),11787,8920,2996,11783,10027,5134,1287,6059,6108,4305,1227,6404,--,5001,--,7603,--,4008,--,6583,--,3544,0,5397,3910,2270,3840,0,3519,801,
经营活动产生的现金流量净额(万元),-72864,-55698,-38406,2264,-49796,-41542,-29837,2289,-27452,-28958,-17053,-25063,-22301,-24862,-26855,11740,-2846,-1432,-6845,-33444,-39025,-25962,-13032,7367,3600,2792,5192,1337,1754,675,
现金及现金等价物净增加额(万元),-25715,-33415,-56476,36445,-11075,114559,-35407,-45195,-51728,-49750,-32907,15053,-40104,-51972,-34743,85678,5169,22424,309,8680,13405,26874,47533,3716,1368,1760,1725,3175,1420,354,
总资产(万元),1374352,1270828,1177635,1158682,1019241,1000886,786189,773661,721345,694207,656259,635034,471263,416684,398142,392825,282698,265652,212867,192642,167126,151207,144066,78280,62730,61065,48243,0,29389,14227,
流动资产(万元),609966,540779,487439,502004,463975,522546,336482,332318,345026,330019,301654,305658,205702,168817,177998,182640,110625,120730,94084,85506,92052,85432,89356,26387,21314,22333,15911,--,12241,7409,
总负债(万元),882789,786498,703655,684950,551879,549674,516726,508417,461497,439790,404392,386062,245989,195914,176475,173090,166561,154154,105874,87179,64893,51592,44189,49961,36340,36313,25223,--,16830,6754,
流动负债(万元),569451,524812,459634,441143,358971,346089,316153,301004,280148,280951,242641,236670,179147,132102,113663,112829,105275,103025,75854,60151,43754,33951,21874,27718,13876,16849,12291,--,8421,6555,
股东权益不含少数股东权益(万元),442020,436337,428175,428914,423313,417747,237249,233842,231141,226582,224593,222383,221315,216892,218133,216296,113231,109569,106993,105463,102233,99614,99876,28319,26390,24752,23021,0,12560,6623,
净资产收益率加权(%),4.35,3.07,1.04,6.1,4.88,3.74,1.45,6.32,5.17,3.17,0.99,6.13,4.93,2.93,0.85,10.12,8.22,4.89,1.43,8.87,6.77,4.15,1.59,22.33,0,10.03,20.25,0,36.08,20.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
