报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.01,0.1,0.08,0.1,0.15,0.19,0.16,--,0.48,0.39,0.22,-0.46,-0.19,-0.04,-0.01,0.13,0.46,0.49,0.24,1.14,1.01,0.82,0.43,1,0.55,0.33,0.15,0.67,0.52,0.31,0.19,0.34,0.32,0.1,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.95,5.1,5.13,5.14,5.47,5.5,5.55,5.31,5.27,5.08,5.12,4.69,4.24,4.02,4.19,4.03,3.88,3.66,3.74,3.55,3.57,3.35,3.4,3.31,3.29,3.25,3.39,3.29,3.24,3.2,3.14,3.14,3.21,3.14,3.15,3.04,2.97,2.85,2.77,2.74,2.89,2.84,2.79,2.77,2.9,3.01,3.13,2.97,2.89,3.85,3.26,3.07,3.2,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.76,0.99,0.37,-0.34,-1.28,-0.87,-0.8,1.44,2.22,0.94,0.88,1.32,1.55,1.36,0.88,0.72,0.51,0.42,0.54,-0.02,0.15,0.07,0.17,0.23,0,--,--,1.75,0,0,--,-1.01,0,0,0,1.35,0,0,0,0.64,0,0.4,--,0.18,0.02,0.36,0.11,0.49,--,0.56,--,--,--,--,--,--,
主营业务收入(万元),1914054,1376397,718936,3385724,2428808,1589183,798905,2967513,2098130,1344011,643869,2338490,1813059,1240118,628952,3265267,2573287,1908048,958611,3729590,2682685,1791145,842872,2774450,1911980,1163318,506618,2024546,1578864,1043209,494970,1361751,966784,592183,289297,995746,731737,507544,270078,1032712,693103,498061,164611,964330,763506,576242,329993,955193,642559,326805,125738,475558,389489,263956,115139,344527,142316,315176,189046,410622,186361,398371,199837,518617,285398,543202,659154,672471,
主营业务利润(万元),304375,222962,112603,558355,429681,288710,140417,552428,429016,283131,125481,263841,227662,165500,79574,382298,351733,272242,140071,587174,470690,342986,170387,475725,316720,190223,73124,351210,286871,188626,98452,237845,168658,91396,--,137768,117547,86894,48880,171904,120586,88458,21046,136185,131544,102222,53812,156953,113425,60132,25624,100437,70670,45062,17195,52770,20361,55349,38519,73990,28818,61935,24669,46452,25923,81189,67949,46078,
营业利润(万元),5633,22984,15093,6955,19337,27446,26176,113248,90505,65161,33461,-98136,-44526,-17621,-3978,18373,81234,92940,46069,225622,198551,160772,84071,190570,106085,61905,29629,129120,116361,69392,40282,70052,65062,20855,9561,35349,27795,20738,10507,35027,19407,12814,69,40610,43414,38721,20213,62408,38672,16928,6789,36390,19682,12260,3821,7767,4912,26657,30349,59645,23750,52858,22999,46707,0,37861,68145,46289,
投资收益(万元),13842,9087,4409,21523,18178,12476,7354,20089,16956,9685,3930,17189,13036,8697,4358,14143,11233,7188,3648,10446,8290,5250,2752,8130,5387,3098,1649,9885,9901,5523,2081,8692,7757,5631,2592,5016,4020,2358,749,3614,1924,744,473,2255,2334,1817,905,809,402,-217,-218,-1158,1384,760,47,0,0,1075,0,1174,1333,443,0,31,0,0,0,0,
营业外收支净额(万元),1976,1332,524,950,-1406,-318,-496,2186,-144,-45,-151,2260,359,32,-263,1145,-774,-985,-464,-836,-970,-767,-306,-1021,-1219,-652,-259,-1506,--,-624,--,--,--,--,--,-4182,0,--,-50,-4507,0,0,-25,-3730,0,0,0,-4188,754,0,-1,0,-101,-83,0,-941,0,-264,0,385,0,--,0,0,-157,--,--,--,
利润总额(万元),7609,24316,15617,7906,17931,27127,25680,115434,90361,65116,33310,-95876,-44167,-17589,-4240,19518,80460,91956,45605,224786,197580,160005,83764,189549,104866,61253,29369,127614,115417,68768,39963,68653,64549,20795,9490,36183,30171,22473,11206,34133,20009,12722,516,39136,48846,40517,21108,59029,39828,17498,6570,34290,20965,12937,3787,6825,4922,27713,30490,61204,25341,53190,23252,46777,25840,37841,68198,46317,
净利润(万元),2206,16420,13767,16126,24628,31579,26546,100709,77851,62694,35638,-75647,-31106,-6142,-1086,21683,75377,80363,39151,186008,164197,133655,70108,162903,89937,53528,24866,108749,85021,50577,31176,55287,52357,16528,8634,34740,28990,21911,10445,33762,20969,13311,2199,31303,40921,32248,17288,43897,32446,14110,1032,24717,15166,9765,4958,2425,7232,28604,25916,52279,21636,45301,19764,39985,21964,25354,45693,31032,
净利润(扣除非经常性损益后)(万元),227,15087,13243,15068,24946,31267,26675,--,--,62103,35460,-77863,--,-6962,--,24236,--,80242,--,185946,--,133472,--,162944,0,53384,0,108946,0,50553,--,55160,0,16502,--,35273,0,22435,--,32330,0,13331,--,33724,0,32271,0,44228,0,13315,0,17694,15267,9848,--,3367,7232,28151,25708,51779,--,--,--,--,--,--,--,--,
