报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),-0.47,-0.24,-0.09,0.02,-0.02,-0.05,-0.05,-0.37,-0.12,-0.06,-0.04,0.1,0.11,0.1,0.06,0.17,0.11,0.08,0.01,0.14,0.14,0.12,0.1,0.08,0.01,-0.04,-0.05,0.34,0.49,0.38,0.11,0.64,0.43,0.28,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.73,--,3.79,3.78,3.81,3.75,3.71,3.68,3.61,3.59,3.6,3.57,5.38,5.26,5.13,5.09,5.06,5.11,5.26,5.14,5.88,5.82,5.63,5.46,4.65,4.44,4.29,4.1,4.02,3.91,3.66,3.51,3.53,3.42,3.33,3.24,4.21,4.12,4.06,2.15,0,1.87,0,1.69,1.19,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.19,--,0.38,0.33,0.03,0.83,0.6,0.47,0.57,-0.05,0.05,-0.17,-0.31,0.7,0.52,0.5,0.1,0.19,-0.03,0.01,-0.18,0.37,0.15,0.06,0.04,0.7,0,--,0,0.49,0,0,0,0.4,0,0,0,0.32,0,0,0,0.87,0,0,0,
主营业务收入(万元),200215,135648,62096,310013,232842,150984,67774,258669,193388,136239,70593,281859,219650,153497,73223,266982,194232,131843,55157,208774,158884,97352,43180,153973,108025,66891,29575,161809,126237,80307,34573,122364,86931,57219,29228,100345,73649,48334,23430,88597,67820,47050,20913,62989,45591,29494,13297,48980,36995,24670,11851,44287,22353,41171,38971,
主营业务利润(万元),17454,12714,7427,48594,35438,20201,6960,25605,24611,19416,9387,41063,29715,22916,11291,49370,33560,22706,9341,40179,28903,17491,8726,24093,14092,7968,2701,31743,29924,20587,8546,27743,19627,11680,--,22107,16238,10629,4903,18639,14463,9667,4592,13121,9729,6422,2772,8843,6873,4711,2272,7469,4282,6238,7387,
营业利润(万元),-20025,-10738,-3941,1222,-917,-1748,-2223,-16126,-5687,-2845,-1496,3660,4277,3606,2092,7507,5791,3897,504,6339,5850,5059,2832,1959,-738,-1975,-2357,10307,13562,9914,2960,14880,10446,6641,2528,13715,10216,6616,2557,10328,8557,5657,2537,8095,6267,4137,1537,5091,3972,2704,1181,4132,2438,3123,3631,
投资收益(万元),--,--,--,343,0,--,--,5393,2014,-5,--,3652,3678,--,--,-8,--,--,--,-6,--,--,0,18,18,15,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,432,0,
营业外收支净额(万元),852,665,526,583,444,165,71,916,819,156,85,537,777,417,398,656,290,73,55,145,375,61,193,1236,1101,1184,1112,790,--,--,--,946,--,--,--,-36,0,--,0,-110,0,0,0,-0,0,0,0,-146,-4,0,0,0,0,0,0,
利润总额(万元),-19174,-10072,-3415,1805,-472,-1583,-2152,-15211,-4869,-2688,-1411,4197,5055,4024,2490,8163,6081,3970,559,6483,6225,5120,3024,3195,363,-791,-1245,11097,14304,10254,2992,15826,10704,6899,2528,13679,10197,6622,2557,10642,8980,5657,2537,8094,6267,4137,1537,5178,4200,2933,1414,4154,2488,3543,3616,
净利润(万元),-18822,-9721,-3494,879,-930,-1886,-2089,-14884,-4664,-2505,-1406,4100,4464,4010,2328,6725,4377,3272,511,5670,5610,4650,2667,2058,206,-943,-1259,9091,12197,8961,2536,13649,9436,5782,2155,12039,9125,5637,2173,9457,7538,4713,2123,6877,5327,3516,1307,4452,3570,2493,1202,3527,2072,3002,2496,
