报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.07,-0.05,-0.05,0.04,0.03,0.02,0.06,0.1,0.11,0.11,0.03,-0.03,-0.05,-0.04,-0.04,0.25,0.13,0.09,0.03,0.15,0.11,0.06,0.02,0.09,0.02,-0.01,-0.01,0.17,0.18,0.16,0.09,0.16,0.08,0.07,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.5,--,3.38,--,3.31,3.35,3.29,3.32,3.2,3.16,3.11,3.07,2.83,2.78,2.74,2.72,2.68,2.66,2.66,2.65,2.66,2.65,2.62,2.56,2.45,2.43,2.47,2.37,2.29,2.27,2.3,2.27,2.29,2.19,2.09,2.03,1.98,1.96,3.1,3.04,2.99,2.96,3.81,3.77,3.87,3.78,3.74,3.68,3.62,3.67,1.76,1.54,1.22,1.76,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.3,--,--,--,-0.1,--,-0.02,--,-0.05,0.08,-0.06,-0.09,-0.1,-0.02,-0.1,0.09,0.04,0.04,-0.05,0.13,-0.1,-0.12,-0.09,0.3,0.26,0.1,0.01,0.26,0.15,0.03,0.03,0.24,0,--,0,0.59,0,0,0,0.24,0,0,0,0.14,0,0,0,0.06,0,-0.15,--,0.23,0.01,0.12,0.82,-0.25,--,--,
主营业务收入(万元),169376,119022,57349,271688,203936,135183,60054,201273,139551,87674,36455,162896,114590,79291,32776,165731,117624,80738,38170,142015,99722,64470,28896,108827,71648,40673,16542,101170,77490,54033,24884,89144,64075,40794,20942,78005,56642,37614,18888,81844,63232,38155,17060,56178,39694,27504,12962,48366,33725,22369,10402,38843,25694,15063,6770,26914,11518,25060,12531,23206,24781,19597,
主营业务利润(万元),46291,31254,15244,67136,47287,31190,16092,57470,39159,25736,11029,45872,30261,21681,8571,57238,35283,24347,11739,44588,31767,19607,8919,33745,20961,12298,5194,38764,30091,22120,10555,33882,19871,14132,--,27491,19117,12124,6245,40248,34516,20448,8564,24107,17063,12152,5677,19383,13200,8495,3993,16115,12036,7200,3343,13217,5644,12157,6041,10912,12208,10052,
营业利润(万元),-5700,-3608,-3405,-11131,-7262,-2699,100,5203,6402,7219,47,-3808,-4376,-2527,-2531,11137,6784,4742,1792,6101,4515,1879,197,3018,660,-224,-163,5985,7095,5908,3426,7286,3751,3357,2778,5295,3535,2445,1668,16248,14037,8647,3017,5831,3814,3142,1896,3750,2234,1357,866,4894,3671,2107,1252,4302,1893,4955,3096,4090,4123,2799,
投资收益(万元),-890,-933,-605,1158,140,140,--,7120,8663,8736,--,--,--,--,--,--,--,--,--,3,3,3,3,2138,-399,-375,-24,72,-72,-48,-24,-97,--,--,0,53,-72,-48,-24,-97,-72,-48,-24,-114,-90,-66,-33,25,-99,-66,-33,-37,-20,-18,-9,-34,-17,-36,-18,68,73,25,
营业外收支净额(万元),582,568,479,716,372,303,208,-3139,-4007,-4013,75,698,614,50,-17,2203,1139,547,244,1507,779,896,585,1045,341,241,51,454,--,235,--,--,--,--,--,-822,0,--,0,-3407,0,0,0,-115,-394,0,0,-148,0,-53,-48,323,360,249,0,542,0,-57,0,0,--,--,
利润总额(万元),-5118,-3040,-2926,-10414,-6890,-2396,309,2064,2395,3206,122,-3110,-3763,-2477,-2548,13340,7922,5290,2037,7608,5294,2775,782,4063,1001,17,-112,6439,7456,6143,3505,8034,4044,3683,2771,4572,3630,2625,1689,12751,12089,7649,3000,5610,3339,2701,1772,3626,2113,1239,785,5180,4067,2394,1349,4810,2247,4867,3046,4473,4743,3439,
净利润(万元),-2626,-1954,-1607,1450,1216,689,1987,3505,3987,4114,920,-1029,-1633,-1471,-1323,8981,4801,3095,1034,5531,4039,2201,695,3255,673,-373,-305,5979,6509,5638,3328,5911,3026,2402,1953,5967,2701,1766,1143,8601,9254,5675,2074,4585,2690,1986,1223,3046,1791,1160,760,4381,3254,1849,1056,3967,1800,3769,2451,3201,2504,2434,
