报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.01,0.01,-0,0.21,0.05,0.02,0,0.09,0.05,0.03,0.01,0.14,0.07,0.05,0.01,0.05,0.02,0.04,0.01,0.03,0.02,0.02,0.01,0.03,0.02,0.04,-0.01,-0.22,-0.07,-0.08,-0.07,0.08,0.07,-0.04,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.32,4.29,4.27,4.26,4.23,4.25,1.94,1.93,1.92,1.92,1.91,1.9,1.9,1.92,1.87,1.88,2.09,2.08,2.11,2.18,2.22,2.12,2.12,1.99,1.91,1.86,2.2,2.17,2.12,2.09,2.06,2.04,1.8,1.87,1.87,1.99,2.35,2.47,2.54,2.64,2.98,3.04,3.17,3.22,3.33,3.41,3.23,3.19,2.83,2.74,2.56,2.48,--,--,--,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.05,0.03,0.03,0.06,0.05,0.04,-0.04,0.39,0.23,0.06,-0.08,0.46,0.05,0.07,0,0.13,-0.07,-0.15,-0.18,-0.04,-0.16,-0.22,-0.29,0.5,0,--,0,1.26,--,0,0,-0.31,--,0,0,-0.3,0,0,0,0.72,0,0.06,--,-0.58,0.06,0.22,-0.23,0.27,0.03,0.36,--,--,--,--,--,--,
主营业务收入(万元),18573,8656,4324,42069,15893,8240,4109,16286,12695,8669,4141,16611,12455,8580,3922,17631,13541,9336,4469,16535,12553,7589,3961,16223,11781,7421,3618,15631,11174,7447,3847,14562,11707,7235,3308,14292,11394,7601,3612,14157,10727,6713,3193,40762,31490,28539,3212,34528,16572,9878,4792,37334,21922,6301,2601,25753,19003,24000,9880,23290,10738,17973,7431,15949,6686,12989,10607,10102,
主营业务利润(万元),10292,5248,2566,19518,10407,4874,2372,7818,5737,4346,2378,8431,6849,4797,2136,9594,7323,5145,2384,8629,6697,3931,2212,8866,6302,3886,1808,8313,5738,3702,1913,6878,6148,3556,1442,6415,5382,3301,1740,4395,3971,2394,1107,5661,3440,3016,565,4943,2404,1225,829,5569,3586,1564,658,5194,3321,7275,2681,7071,2966,5907,2225,3001,1130,2815,2340,1587,
营业利润(万元),1967,411,-235,9569,2233,578,222,2878,2223,1409,270,1557,1848,1232,202,796,619,597,117,39,219,246,57,229,136,300,-141,-2451,-1128,-1124,-959,872,870,-529,-505,1825,1040,290,278,1083,832,652,503,-2639,-2347,-1550,-1313,-3572,-3176,-1970,-1123,-4930,-2246,-1629,--,226,706,2479,851,3848,1217,3847,922,3618,1397,3316,2814,1917,
投资收益(万元),424,424,128,223,86,109,329,2773,2148,1160,0,3,3,0,0,21,21,21,0,394,-47,-48,4,22,12,37,137,-884,-636,-462,-9,1654,--,0,0,-191,-143,-95,-48,-128,-103,-77,-26,36,-53,-53,-26,-2571,-143,-97,-49,-1514,-599,-573,-27,-283,450,1568,0,-283,0,0,0,0,0,0,1,11,
营业外收支净额(万元),98,92,0,1107,843,498,109,1487,243,48,48,1941,-124,-23,11,343,-229,-27,-0,593,23,16,3,97,100,220,19,339,--,--,9,--,71,10,0,288,0,--,2,-11,279,0,0,-11,-27,0,0,-1316,0,0,0,-95,-5,-1,-0,-51,0,66,0,137,0,--,0,0,0,0,0,--,
利润总额(万元),2065,503,-235,10677,3077,1076,332,4365,2466,1457,318,3498,1724,1209,213,1139,390,571,117,632,242,262,60,326,236,520,-122,-2112,-927,-1112,-949,1788,941,-518,-505,2093,1064,364,317,1283,1037,728,481,1088,-2415,-1592,-1339,-7459,-3378,-2127,-1197,-6538,-2850,-2202,-625,692,1147,4113,973,3702,1531,4486,986,4194,1443,3367,2827,1915,
净利润(万元),365,336,-184,7984,1978,632,136,3255,1957,1143,202,2704,1320,933,160,873,308,575,120,457,268,278,68,363,260,535,-112,-3062,-939,-1085,-949,1116,949,-514,-504,2090,1063,363,310,1456,922,500,265,281,-2221,-1447,-1335,-7619,-3360,-1964,-1162,-6764,-2771,-2166,-644,246,773,3465,528,3066,1076,3176,763,3162,1203,3182,2527,1712,
