报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.02,-0.01,0.01,0.25,0.07,0.07,0.03,0.18,-0.08,-0.06,-0.02,-0.09,-0.05,-0.02,0.01,-0.12,-0.08,-0.05,-0.03,-0.1,-0.07,-0.04,-0.02,0.02,-0.05,-0.05,-0.03,-0.18,-0.09,-0.04,-0.02,0.06,-0.13,-0.06,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,-1.69,--,-1.74,-1.72,-1.68,-1.69,-1.65,-1.62,-1.6,-1.57,-1.54,-1.51,-1.49,-1.47,-1.54,-1.54,-1.52,-1.49,-1.4,-1.36,-1.33,-1.31,-1.5,-1.43,-1.4,-1.37,-0.8,-0.8,-0.77,-0.74,-0.3,-0.26,-0.23,-0.2,-0.32,-0.28,-0.25,-0.22,0.21,0.25,0.28,0.32,1.39,1.41,1.4,1.32,2.75,2.74,2.57,2.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,-0.03,-0,-0,-0,-0,--,-0,-0,-0,--,0.02,-0,-0,-0,-0.01,-0.01,-0.01,-0,0.01,0,0,--,0,0,--,0,-0.01,0,0,0,0,0,0,0,-0.13,0,0,0,0.01,0,-0.05,--,0.19,0.06,0.45,0,--,
主营业务收入(万元),17066,17003,16945,202860,120319,66545,32107,53793,436,310,87,498,308,212,77,560,400,306,53,578,396,331,87,530,226,128,34,343,124,69,27,302,92,63,21,70,60,30,0,81,234,180,117,697,584,429,176,1048,1165,783,401,2759,8324,5723,4154,17160,8058,16223,17276,17270,
主营业务利润(万元),662,617,578,6325,3473,2045,1027,2592,249,173,44,306,190,144,46,311,220,181,31,306,168,136,22,312,85,37,11,144,56,27,12,227,59,41,--,25,19,3,0,40,66,57,35,234,213,169,65,273,82,14,-54,317,1851,1570,767,3723,1494,4755,4982,6292,
营业利润(万元),-95,100,291,5411,1998,1453,654,1017,-1008,-739,-355,-2018,-1262,-825,-466,-2025,-1109,-699,-391,-1534,-1037,-621,-338,-1124,-1294,-815,-424,-2818,-1537,-831,-436,-2589,-1902,-926,-413,-9951,-1361,-875,-434,-4167,-1444,-876,-416,-505,-1374,-819,-358,-2885,-1660,-1067,-573,-10150,57,407,224,1036,466,1681,1784,1610,
投资收益(万元),7,7,--,709,--,--,--,116,-3,-2,-3,-17,-15,-10,-5,-19,-17,-11,-5,-36,-32,-6,-2,-31,-20,-8,-4,-36,-28,-19,-9,-201,-19,-13,-7,-79,-41,-24,-13,-172,0,0,0,940,0,0,0,-1031,7,0,0,-1165,0,0,0,216,210,--,9,0,
营业外收支净额(万元),-276,-181,-89,-417,-307,-199,-96,1979,-298,-196,--,652,653,653,654,-14,-8,-7,0,0,0,0,--,1438,607,7,5,132,180,--,178,--,--,0,--,-133,0,--,0,-3318,0,0,0,-4,0,-1,0,-3992,-1,-1,1,-2370,-7,-2,0,-52,0,-28,0,0,
利润总额(万元),-371,-80,202,4995,1691,1254,558,2995,-1306,-935,-355,-1366,-609,-172,188,-2040,-1117,-706,-391,-1534,-1037,-621,-338,315,-687,-808,-419,-2686,-1358,-653,-258,597,-1907,-926,-413,-10163,-1402,-899,-447,-7658,-1440,-872,-411,431,-1377,-820,-358,-7908,-1655,-1068,-572,-13664,54,408,223,1205,670,1674,1910,1552,
净利润(万元),-321,-149,124,3629,1078,976,419,2683,-1248,-888,-349,-1398,-757,-325,192,-1801,-1117,-706,-391,-1534,-1037,-621,-338,315,-687,-808,-419,-2625,-1353,-651,-256,865,-1902,-922,-413,-9802,-1390,-890,-442,-7576,-1391,-838,-390,302,-1351,-808,-349,-7643,-1517,-944,-483,-13570,156,365,174,1179,673,1427,1649,1201,
净利润(扣除非经常性损益后)(万元),-33,31,213,3433,1376,1170,513,580,--,-698,--,-2051,--,-978,--,-1788,--,-699,--,-1534,--,-621,--,-1124,--,-815,0,-2757,0,-829,--,-2321,0,-922,--,-9787,0,-894,0,-3186,0,-862,0,-1954,0,-807,0,-3781,0,-926,0,-2847,159,365,--,1227,678,--,0,--,
经营活动产生的现金流量净额(万元),9250,9294,9442,-1469,2188,3249,7439,-4628,-89,-24,4,-126,-377,-381,-41,-26,-10,-31,-0,9,-27,-23,0,338,-34,-34,-4,-162,-87,-98,-52,217,36,20,-0,10,11,0,-0,-200,184,135,11,-1114,66,32,204,-1802,-477,-493,-1117,80,0,-635,--,2692,439,3172,0,--,
现金及现金等价物净增加额(万元),9475,9155,9289,-1418,2227,3296,7463,2161,8,6,4,4,0,0,0,-0,0,0,-0,-23,-21,1,0,0,2,2,0,-3,0,2,1,1,-0,-0,-0,-0,2,0,-0,-5,-4,8,9,-43,-27,-33,-54,-2455,-2273,-2233,-1367,-1175,0,-1211,--,686,-2135,2852,0,--,
总资产(万元),17026,16541,16673,23087,22284,13450,14071,11176,2524,2557,3761,3777,4461,4499,5049,4735,5039,5076,5122,5187,5192,5310,5346,5418,5513,5575,5650,5679,6181,6614,6564,6746,6884,7452,7454,7467,15512,15636,15692,15800,22790,22944,23058,23205,23751,23884,23812,24081,28531,28800,30053,31609,41026,40547,42876,42835,39658,43187,38245,31998,
流动资产(万元),15339,14832,14946,21348,20269,11416,12013,9097,406,412,368,338,972,963,1458,931,821,826,815,822,784,824,816,832,861,854,867,835,1267,1628,1527,1530,1432,1951,1893,1890,9612,9644,9637,9654,11377,11414,11404,11423,11150,11157,10955,11088,12778,12914,14042,15533,--,0,23981,--,0,24223,0,22315,
总负债(万元),11435,11228,11028,17618,19591,10970,12147,9739,32050,31713,28996,28658,30395,29996,30186,30059,29441,29066,28797,28472,27980,27682,27435,27169,28265,28448,28135,27745,26918,26647,26201,26125,28767,28354,27844,27460,26744,26365,25969,25630,26099,25685,25338,25074,27704,27280,26746,26657,24220,23903,24660,25643,19653,19420,21771,22371,19337,22882,19140,14824,
流动负债(万元),11435,11228,11028,17618,19591,10970,12147,9739,32050,31713,28865,28526,30395,29996,30186,30059,29441,29066,28797,28472,27980,27682,27435,27169,28265,28448,28135,27745,26918,26647,23395,23319,28767,28354,27844,27460,26744,26365,25969,25630,25099,24685,24338,24074,25704,25280,24746,24657,24220,23903,24659,25642,--,0,18771,--,0,16528,0,13399,
股东权益不含少数股东权益(万元),5572,5187,5519,5343,2854,2765,2201,1706,-29249,-28889,-25023,-24674,-25842,-25411,-24894,-25085,-24401,-23991,-23676,-23285,-22788,-22372,-22089,-21751,-22752,-22873,-22485,-22066,-20794,-20092,-19696,-19440,-22208,-21227,-20718,-20323,-11835,-11335,-10887,-10445,-4260,-3708,-3260,-2869,-4522,-3980,-3521,-3172,2977,3550,4011,4494,19681,19890,19744,19526,19413,19362,18185,16534,
净资产收益率加权(%),-5.88,-2.84,2.28,102.97,47.24,43.65,21.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,-120.34,0,0,--,0,3.53,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
