报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.2,0.12,0.06,0.53,0.39,0.24,0.2,0.74,0.5,0.33,0.14,0.55,0.38,0.25,0.12,0.5,0.48,0.37,0.13,0.91,0.68,0.63,0.62,0.53,
每股净资产(元),2.47,2.39,5.21,5.06,4.94,4.79,9.46,9.24,8.98,8.8,8.7,8.55,8.41,8.48,8.35,8.23,8.2,8.08,7.87,3.66,3.43,2.74,1.8,3.03,
每股经营活动产生的现金流量净额(元),-0.59,-0.41,-0.07,-1.02,-0.23,-0.02,-0.36,-0.43,-0.71,-0.53,0.26,0.4,0.57,0.66,0.21,0.36,-0.05,0.16,-0.1,1.11,0.87,1.03,0.81,1.81,
主营业务收入(万元),70904,39411,13940,38084,33086,21867,8952,35703,26594,18028,7671,25838,17693,10851,5206,18075,13982,9053,4201,17005,13002,12394,10997,7347,
主营业务利润(万元),33505,20123,9141,28212,20845,12850,5764,21081,15805,10588,4531,15190,10843,7081,3311,11618,9392,6126,2816,12804,10020,9770,8822,6117,
营业利润(万元),15632,9394,4139,15321,11072,6696,2987,10762,8067,5574,1874,7781,5524,3663,1824,6618,5784,4066,1641,9390,7716,6529,5906,4670,
投资收益(万元),186,180,-9,345,398,376,45,81,48,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业外收支净额(万元),39,15,106,-301,295,290,28,192,274,76,611,322,192,132,50,642,603,661,100,600,170,80,-87,2,
利润总额(万元),15671,9409,4245,15020,11368,6985,3015,10954,8341,5650,2485,8103,5716,3795,1874,7260,6387,4727,1741,9990,7886,6609,5819,4672,
净利润(万元),10638,6566,3423,12986,9437,5842,2470,9099,6151,4047,1748,6562,4547,3012,1481,5756,5384,4013,1439,8169,6102,5306,4681,3632,
净利润(扣除非经常性损益后)(万元),--,6424,--,12895,--,5315,--,8865,--,3990,--,6278,--,2899,--,4871,--,3708,--,7664,5950,5225,4447,3630,
经营活动产生的现金流量净额(万元),-31494,-21954,-1802,-24918,-5669,-450,-4429,-5269,-8679,-6441,3122,4953,6865,7887,2507,4241,-543,1915,-1212,9906,7748,9223,6028,4424,
现金及现金等价物净增加额(万元),4693,7879,2273,-12313,4915,8820,-3583,-12549,-19213,-13835,7573,1241,104,4592,1178,49078,42691,50549,56581,-6425,2323,-6388,18209,5617,
总资产(万元),305106,293670,244821,212876,183613,166301,144776,139722,133388,137859,136302,121537,116793,118413,110246,108821,105482,106613,109752,49157,55194,42189,42723,27663,
流动资产(万元),239323,226029,179506,157047,132953,116366,93394,88540,88923,95099,94111,78880,77291,80802,72222,70281,69666,74617,83053,22182,27964,22667,34094,22025,
总负债(万元),166376,159526,115257,86967,61049,47376,26897,25121,22220,28946,28705,15695,15225,17035,10391,10447,7624,10115,15835,16448,24553,17654,29254,16316,
流动负债(万元),165730,158871,114593,86295,59180,45635,25229,23603,20794,27588,28027,14842,14485,16373,9883,10050,7248,9702,15406,16055,24189,17531,29254,16316,
股东权益不含少数股东权益(万元),133075,128886,127481,123901,120849,117218,115783,113153,109788,107586,106424,104660,100390,101242,99709,98228,97857,96497,93917,32710,30641,24535,13469,10749,
净资产收益率加权(%),8.27,5.18,2.72,11.1,8.04,5.03,2.16,8.38,5.73,3.79,1.66,6.5,4.52,3.02,1.5,6.74,6.57,5.38,2.27,28.56,22.12,26.48,36.14,58.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
