报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.9,0.68,0.32,0.88,0.67,0.45,0.22,1.11,0.85,0.45,0.2,0.37,0.3,0.13,0.06,0.02,0.07,0.06,0.03,0.28,0.21,0.2,0.06,0.15,0.17,0.11,0.03,0.05,0.08,0.08,0.03,0.08,0.17,0.13,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.25,5.23,4.98,4.85,4.63,4.82,4.93,5.01,4.99,4.89,4.89,5.33,5.59,5.25,5.11,4.82,4.18,5.04,4.85,4.99,6.82,3.75,3.27,3.24,3.08,3.09,3.04,3.07,3.02,3.12,3.07,3.24,3.23,3.27,3.18,3.38,3.32,3.25,3.17,3.11,3.03,3.13,3.08,3.03,3.01,3.07,2.96,3,2.94,3.01,2.92,2.76,2.65,2.47,2.29,2.44,2.18,2.23,2.39,2.22,1.96,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,2.06,0.42,0.06,0.25,0.28,0.2,-0.06,0.49,0.38,0.19,0.01,1.11,1.06,0.71,0.24,0.62,0.65,0.54,0.34,0.33,0.31,0.38,0.27,0.78,0,0,0,0.76,0,0,0,0.51,0,0,0,0.93,0,0,0,0.15,0,0.05,--,0.26,0.23,0.23,0.19,0.22,--,0.1,0.02,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),872429,585400,308853,1286627,997376,672895,332533,1256777,889977,530067,204039,764495,546663,320233,156884,515037,355617,202099,97302,378429,269201,169545,93265,332578,242090,135563,66015,282061,210599,138999,69280,263475,186690,110901,56816,221187,167942,103784,56226,228114,175619,113052,56695,222796,167029,99399,47556,173156,127603,80756,42104,71974,52394,32674,15139,67179,32816,68961,31790,64307,29637,67442,29702,77880,39320,88985,42560,99146,47360,97140,48239,50560,
主营业务利润(万元),202284,145115,80117,244548,189837,118585,56815,247771,177525,94651,38198,76173,58146,26582,13782,1574,2345,-848,-1114,1803,305,1443,4563,10577,11765,10579,5670,8328,14076,6339,5664,32605,17734,14097,--,14212,15098,5761,4723,26208,17535,6831,4057,36090,32197,19015,11685,43684,34441,22155,12127,11711,8776,4940,1572,12456,7335,15333,5686,14604,6421,15900,5985,18974,8852,22074,10634,25511,15214,27909,17457,15545,
营业利润(万元),198907,146524,75953,209305,164389,105648,50056,215547,152862,76407,28889,38641,34867,13336,7157,-13207,-2018,-618,-87,2687,5320,7882,4055,3949,8689,8386,3529,3329,9888,7363,4600,12410,22572,17223,9420,2260,7731,2062,2832,18769,13952,4429,2949,29727,28960,16802,10540,38346,30962,18893,10106,10183,7831,4712,905,9635,6141,15280,4864,12323,5830,15651,5663,19005,0,22112,0,25520,0,27909,0,15545,
投资收益(万元),28231,23098,7073,21998,13357,13149,6325,29221,21513,13250,4727,19771,15346,9934,3368,14314,14015,10897,5353,17247,16474,14353,3161,10709,9226,6458,1664,10096,6274,8445,3240,12190,11822,6734,3247,9423,4938,2482,27,-7801,1562,1038,507,-660,1117,939,361,2031,1410,1345,713,6550,5015,2663,1084,7988,6575,10895,2601,9250,2509,9178,4429,10929,6583,8399,2494,3204,553,339,0,0,
营业外收支净额(万元),4832,3752,2243,737,2952,535,203,5456,4273,2773,499,611,-34,1,-2,5559,877,87,81,16597,8868,6814,2048,9984,10512,2670,1217,4124,--,--,--,--,--,--,--,-383,0,0,0,21,0,0,0,-3187,-148,0,0,-422,-83,-62,-24,0,-52,-39,0,718,-395,-66,0,-106,0,--,0,0,19,0,-29,0,0,0,0,0,
利润总额(万元),203739,150276,78196,210042,167341,106182,50259,221003,157135,79180,29387,39252,34833,13337,7155,-7648,-1140,-531,-6,19284,14188,14696,6103,13933,19201,11056,4746,7452,10038,7457,4740,12303,22615,17288,9469,11300,12646,4557,2740,10989,15389,5396,3440,25880,29930,17613,10825,39955,32289,20177,10795,15630,12793,7337,1966,18342,12321,26109,7434,21467,8291,24850,10060,30081,15428,30439,13109,28664,15740,28160,17438,15481,
净利润(万元),94713,71361,33925,92793,70971,47829,23135,109595,81217,40975,15510,28408,23080,10169,4842,1927,5644,4327,2086,21876,16421,15543,4653,11238,13030,8185,2246,4004,6007,6386,2180,6357,13340,9735,5928,4589,5098,1145,306,-995,6557,2044,1113,11936,15389,8688,4998,22124,16722,10759,5561,11254,9570,5566,1340,16872,10042,22078,5002,18237,7053,21529,8732,26067,13140,25880,11152,24455,13437,23936,14822,14851,
