报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.38,0.71,0.39,1.62,1.21,0.66,0.31,1.22,1.08,0.63,
每股净资产(元),3.65,10.52,5.26,4.87,4.46,--,--,6.12,4.05,2.22,
每股经营活动产生的现金流量净额(元),0.23,0.2,-0.17,1.37,0.13,0.31,-0.24,2,0.94,1,
主营业务收入(万元),49140,31204,14676,59785,43947,26159,11240,43206,32774,19252,
主营业务利润(万元),30712,18940,9329,33060,24210,14816,7107,24628,19094,11312,
营业利润(万元),13192,7861,4073,16478,12523,7588,3593,12507,10634,6615,
投资收益(万元),--,--,--,--,--,--,--,--,--,3,
营业外收支净额(万元),571,265,-3,197,-56,-64,78,406,818,151,
利润总额(万元),13763,8125,4070,16675,12467,7524,3671,12913,11451,6766,
净利润(万元),11385,6701,3309,13768,10269,5600,2621,10353,9173,5333,
净利润(扣除非经常性损益后)(万元),--,6443,3294,13567,10277,5627,2555,9946,8449,3997,
经营活动产生的现金流量净额(万元),7728,2212,-1460,11651,1092,2592,-2046,10006,4678,4982,
现金及现金等价物净增加额(万元),16485,63443,-3097,1095,-2866,-1113,-2376,3527,2282,1985,
总资产(万元),139427,133413,60306,62125,59310,--,--,47092,33123,17916,
流动资产(万元),117498,113160,40386,43237,40882,--,--,31475,21642,11076,
总负债(万元),15329,14089,15517,20612,21269,--,--,16259,12866,6832,
流动负债(万元),12867,11946,13377,19571,20596,--,--,15809,12666,6817,
股东权益不含少数股东权益(万元),123963,119277,44691,41383,37884,--,--,30613,20258,11084,
净资产收益率加权(%),13.14,9.79,7.69,38.79,30.13,17.28,8.21,40.7,58.54,68.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
