报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.41,0.28,0.1,0.55,0.46,0.31,0.16,0.49,0.81,0.55,0.27,0.83,0.54,0.31,0.1,0.37,0.31,0.16,0.08,0.47,0.42,0.3,0.15,0.3,0.2,0.16,0.14,0.26,0.18,0.11,0.09,0.33,0.26,0.16,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.07,--,3.93,3.96,3.95,3.85,3.8,4.44,4.36,4.28,3.46,3.51,3.35,3.2,2.96,2.91,3.01,2.87,2.8,2.73,2.92,2.82,2.75,2.81,2.76,2.75,2.63,2.77,2.75,2.7,2.56,2.72,2.69,2.62,2.52,2.64,2.61,2.53,2.44,2.4,2.39,2.31,2.25,2.21,1.77,1.52,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.52,--,1.08,0.57,0.59,0.48,0.69,0.45,0.37,0.54,0.82,0.62,0.62,1.25,1.1,0.81,0.53,0.46,0.42,0.34,0.27,0.51,0.59,0.49,0.38,0.54,0,--,0,0.59,0,0,0,0.55,0,0,0,0.52,0,0,0,0.56,0,0.14,0.99,0.72,0,
主营业务收入(万元),801058,516817,262167,1296386,773657,502876,239263,1007084,768162,512851,249631,1008158,280159,184633,102776,309905,235706,151078,81854,260386,196374,123563,64707,185070,127864,87558,59807,169640,122132,81998,47403,164496,121584,83275,50713,152646,108553,71700,40901,154194,114850,74585,41815,138368,99899,66389,38096,119099,85963,59594,39060,111012,76418,49639,110668,116833,122736,
主营业务利润(万元),236325,137634,57577,375842,253217,168108,69449,322276,242174,158333,68695,255128,57802,33342,17499,59301,40902,28248,14752,45155,42746,28736,15040,23393,22636,16095,12734,28223,20458,13873,9907,30031,26047,17795,--,28535,16314,9681,6755,24374,16153,11538,8085,28993,19867,13193,8831,26667,16510,11788,8867,21443,13404,8667,25592,30160,36314,
营业利润(万元),254861,158365,55812,368923,295149,195039,79011,318389,258404,168795,72106,227445,49324,25765,8672,34860,29178,13380,7205,29992,30313,20713,11333,20706,14360,11299,9872,18435,13232,8101,7045,23266,22272,14876,10868,18811,9496,5094,4395,16680,10517,7573,6256,21358,14273,9346,6957,18707,10886,7734,6458,13069,7444,4649,18189,19084,22176,
投资收益(万元),119646,89517,33843,159266,122120,80405,36146,118478,91281,63177,31403,100471,26071,16518,4798,13206,15964,3281,1432,15004,7515,3649,-761,12270,1270,1270,--,3031,1422,--,--,807,807,20,0,1050,1050,1050,0,1318,1318,1318,0,102,102,102,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),8856,6593,3665,14444,6085,3643,2437,2541,1026,1311,-12,3103,1349,842,21,2464,1345,1299,20,2519,1524,1501,4,1302,703,650,646,391,--,--,--,1128,--,--,--,-921,0,--,0,-166,0,0,0,-297,0,0,0,-262,293,0,0,-163,93,35,-289,0,0,
利润总额(万元),263716,164959,59476,383367,301234,198682,81448,320930,259429,170106,72095,230547,50673,26607,8694,37325,30523,14679,7225,32512,31837,22214,11337,22008,15063,11949,10518,18826,13221,8085,7047,24394,22149,14752,10777,19725,10561,6158,4403,19468,12043,9077,6303,21164,14622,9515,6978,18445,11179,7745,6461,12906,7537,4684,17900,17278,19415,
净利润(万元),192795,129130,45375,255090,214425,144420,61743,219637,177019,117368,52981,161486,42581,24190,7821,28744,24748,10767,5412,26869,24264,17273,8503,17389,11615,8961,7888,14792,10484,6064,5285,18948,14638,9422,7221,13627,7076,4126,2950,13371,8069,6082,4223,15066,9796,6375,4675,12347,7490,5189,4329,8579,5050,3138,11803,10231,12984,
净利润(扣除非经常性损益后)(万元),189092,125848,43966,234433,211201,142523,59277,217760,174284,114471,--,65206,--,16023,--,26953,--,9793,--,24980,--,15507,--,11150,0,8474,0,13610,0,6084,--,18195,0,9505,--,13832,0,4116,0,13349,0,5957,0,15059,0,6330,0,12523,0,5182,0,8688,4988,3115,0,0,0,
经营活动产生的现金流量净额(万元),340599,233859,118819,512601,334365,203157,118946,381900,338969,230176,120948,313117,85137,45248,46391,38025,53992,29842,24059,35513,46782,35442,35596,71605,62911,46171,30480,26153,23883,19268,15269,29498,33911,28359,21787,31228,24706,19946,14959,33638,31468,17098,12775,31753,20881,16967,10176,29758,21002,12844,1196,32110,0,8239,46696,0,0,
现金及现金等价物净增加额(万元),-127578,21263,-21047,115501,119241,131329,51851,120777,82369,47645,296330,-148866,-134629,-144267,-98398,87082,-48688,-41058,-5609,53848,1222,17015,-5006,-7942,-16802,-17148,11188,10116,11932,11395,6476,5222,8555,13418,15455,1224,-751,10376,5818,1591,3954,2919,3800,665,-7444,4328,-3658,-42719,-8441,-7206,-7235,46984,0,49671,9779,0,0,
总资产(万元),3821837,3989574,3953407,4001431,3285157,3306617,3188174,3089151,2985501,2899423,3183158,2860175,884529,873242,1060941,1135330,953237,939424,933844,924437,846610,801871,741295,748794,693394,619968,553798,500554,438113,356225,300867,293954,212661,207794,209749,194310,184462,191988,192254,191655,188578,193157,195364,193441,187229,194382,193352,197332,198700,198505,212080,209411,209714,215075,167963,184591,0,
