报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,
基本每股收益(元),0.42,0.36,0.22,0.7,0.56,0.54,0.22,0.66,0.39,0.33,0.2,0.59,0.38,0.37,0.06,0.52,0.1,0.05,0.04,0.66,0.34,0.31,0.29,0.54,0.41,0.3,0.01,0.32,0.11,0.09,0.07,0.45,0.4,0.31,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.91,--,4.49,4.49,4.32,4.26,3.87,3.83,3.99,3.94,3.61,3.56,3.72,3.42,3.26,3.16,2.97,2.94,2.73,2.71,3.56,3.56,2.53,2.37,2.04,1.93,1.85,1.8,1.84,1.79,1.72,1.64,1.69,1.64,1.54,1.52,1.49,1.48,1.45,1.42,1.39,1.37,1.37,1.36,1.33,1.33,1.95,1.96,2.43,2.43,2.96,2.95,2.79,2.46,3.01,2.4,2.52,2.64,2.77,2.58,2.42,2.7,2.49,2,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.35,--,-0.81,-1.06,-0.63,-0.3,-0.02,0.45,0.52,-0.7,-1.13,-0.93,-1.15,0.53,0.9,0.25,-0.09,0.67,0.5,0.39,-0.13,0.08,-0.15,-0.31,-0.34,0.48,0,--,0,0.21,0,0,0,0.2,0,0,0,-0.63,0,0,0,0.34,0,0.08,0,0.04,-0.06,0.41,-0.12,0.28,--,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),153665,103355,63054,163737,106626,95941,52787,189949,106254,87435,49727,211682,159792,140600,35415,162178,53388,27983,12255,80492,51150,34799,9037,104845,77673,63642,8116,88195,76292,61502,17950,83925,69258,54496,13861,55864,34314,24683,6448,42119,27262,15831,6472,37301,24870,15511,5960,25650,20812,14680,9655,25708,21167,13110,3757,19081,13693,22844,11074,21994,12354,23636,13166,43753,46881,66742,28245,48701,22614,38521,21744,41161,21090,17470,13361,
主营业务利润(万元),26197,17804,11141,43647,29216,27930,14596,43638,26931,23815,14726,39172,26006,24624,1871,12120,3425,2362,1600,10019,5950,3102,1293,31825,24806,23055,939,9634,10565,8384,4811,17577,16515,15061,--,5870,4198,3884,829,7682,5177,3663,1951,7943,5112,3284,1196,3572,2686,1983,1539,4213,3683,2212,624,3617,2081,2662,1555,3713,2040,3761,2192,-2201,1941,926,1415,4545,1643,3774,2594,4263,1990,2109,2049,
营业利润(万元),18869,14289,9583,39205,26714,25868,14360,39289,24113,21979,13788,37628,24061,23612,2923,26908,4455,2483,2540,33232,16924,14748,13409,36143,27577,22066,70,13306,3343,3473,2660,20329,18792,15146,2868,-1565,127,770,-421,2943,1992,1411,904,2983,2339,1654,333,-91,205,-211,421,-758,493,73,-276,-6998,-700,-6980,-1254,-3730,-1493,-4049,-847,-2051,0,4967,0,4969,0,0,2737,4627,2134,2176,2075,
投资收益(万元),3550,2831,2074,7745,4222,1527,1432,5317,3736,2390,945,7388,6164,4734,2474,23944,5618,3737,2121,32591,15080,14108,13886,8615,5008,429,-248,15670,2270,2270,1777,9031,6790,5184,1174,8994,4483,3448,1643,889,461,207,484,1931,741,407,123,3425,2417,2358,751,2244,1008,902,91,-7423,902,403,1060,2625,1654,8886,1687,8439,1972,1044,1099,135,1563,1165,256,520,208,0,--,
营业外收支净额(万元),11185,11166,6199,12561,12552,12432,54,8700,3170,180,18,1240,519,464,379,1922,1830,870,157,2299,2330,2166,1686,764,531,292,300,2515,--,--,--,--,--,--,--,-233,0,--,0,1018,0,0,0,-643,0,0,0,-94,-35,-104,2,-92,-27,-38,0,-526,59,-2709,0,229,0,0,0,0,-79,0,1020,0,834,222,0,0,--,0,-114,
利润总额(万元),30054,25455,15782,51767,39266,38301,14415,47989,27283,22158,13806,38868,24580,24076,3302,28830,6285,3354,2698,35531,19254,16914,15095,36907,28108,22359,369,15821,6514,5142,3138,20775,18961,15278,2965,9088,5958,4566,1522,6313,3631,2548,1699,5063,3455,2458,787,4031,3283,2364,1252,2049,1817,1124,-101,-14687,447,-9114,124,571,414,7464,1007,7734,6081,6341,3854,7662,4315,6177,3005,5304,2378,2070,1961,
净利润(万元),21778,18384,11505,35865,28861,27647,11101,33891,20133,16940,10441,30302,19360,18989,2952,26694,5239,2428,2243,33794,17645,15722,14656,27916,20842,15256,271,16638,5687,4536,2784,15220,13281,10258,2271,8066,5218,3650,1475,5501,3003,2312,1609,3687,2265,1635,467,3677,2774,2035,765,1302,1198,767,-102,-14964,260,-8905,45,422,313,6288,825,7024,4495,5312,3295,6153,2906,5313,2554,4509,2022,1760,1331,
净利润(扣除非经常性损益后)(万元),12284,8209,6024,23733,17425,17356,10711,26810,17580,16456,--,27463,--,17515,--,24736,--,1801,--,32032,--,14247,--,24974,--,13936,0,16442,0,2870,0,15030,0,10133,--,3849,0,2871,0,3088,0,1502,0,3304,0,1223,0,-29,0,356,0,16,568,352,0,-13890,15,-9177,-255,-1254,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),41977,14990,-13270,-158871,-131212,-112446,-125431,55231,33234,-36211,-17821,-45240,-41428,-54610,-32489,-15347,-975,23037,26561,-35848,-58312,-47591,-59181,27198,46292,12816,-4456,34369,25871,20051,-5130,3074,-4923,-10287,-11395,16012,10731,13102,-1026,6949,2394,8303,-61,6708,2278,3375,-898,-20840,2057,646,1144,11194,0,2812,0,1364,-2068,13824,-4134,9346,--,1420,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),73519,49915,-9220,-39042,-27366,-22826,-9347,32653,38901,7477,-643,-22473,-35632,-24864,-22342,-51357,-28949,16485,20567,-32505,-63187,-52360,-56925,37875,33960,12477,-12386,23511,20817,16987,-9378,63081,-1166,-11841,-12384,8960,2303,8294,-9104,11333,6684,8320,3524,-2456,-5665,-3372,-6966,-8072,-11051,-9243,-12395,8422,0,664,0,-5096,-8269,1488,-7824,5266,--,-33042,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),909402,890846,887372,892793,866389,905893,836325,789960,792618,744127,718472,716633,677867,643699,677749,603007,617689,558092,551663,514898,441803,432569,435152,364195,352753,315389,293769,298805,280724,273630,270131,239458,169457,150936,152812,152911,150547,145906,127876,126145,126036,124257,116568,103860,99466,99586,97404,102305,103999,103355,101349,87816,89674,84527,87592,74475,103437,107916,118048,125246,141457,140125,141640,147864,156150,136645,121053,113743,99631,84417,67209,63676,55587,46489,39301,
流动资产(万元),822458,797919,794684,804559,780175,774232,719040,673109,678896,631530,606776,604839,568272,534842,570185,496839,529443,470292,464748,430017,380535,374417,367613,311156,279000,246096,225594,231537,226683,218437,213381,180077,114538,100509,110460,111877,111853,108014,89269,90520,91125,85405,76485,64602,66712,68243,66103,73157,74261,73161,--,--,--,--,60716,0,0,68190,0,0,88740,97028,89446,96894,97175,81422,68962,65950,57778,45399,32435,31964,25578,17470,24302,
