报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.1,0.11,0.05,0.43,0.22,0.15,0.06,0.34,0.23,0.15,0.08,0.31,0.2,0.13,0.05,0.2,0.12,0.12,0.09,0.4,0.26,0.2,0.13,0.51,0.34,0.21,0.38,0.3,0.39,0.68,
每股净资产(元),5.08,5.09,4.24,4.19,3.98,3.91,3.83,3.77,3.66,3.57,3.53,3.44,3.34,3.27,3.23,3.19,3.12,3.07,6.26,6.17,6.01,5.95,6.17,2.16,1.98,1.85,1.77,0,1.4,4.06,
每股经营活动产生的现金流量净额(元),0.55,0.33,0.31,0.36,-0.02,-0.04,0.02,0.23,-0.1,-0.12,-0.18,0.58,0.76,0.23,0.09,0.1,0.05,-0.04,0.01,0.61,0.18,0.31,0.07,0.67,0.54,0.61,0.27,0,0.13,0.3,
主营业务收入(万元),162746,108751,52390,217398,157213,100704,48638,203405,148232,97886,49564,170440,113983,63287,14475,63049,42093,26157,14197,62788,44347,33030,21044,70871,48374,32667,57165,43833,45542,37383,
主营业务利润(万元),24702,17508,8378,40510,29385,19599,9678,39552,27569,18413,9320,31394,19790,11325,3031,13368,9043,5876,3281,14055,10102,7450,4675,14588,9967,6782,11440,9182,8646,5457,
营业利润(万元),4665,6112,2633,18932,12414,8485,3525,20235,13466,9038,4730,18566,11483,7129,2273,9337,5745,3688,2163,9421,5839,4403,2690,9623,6314,4074,7291,5936,5780,2391,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,6,0,0,--,
营业外收支净额(万元),463,214,111,6168,327,202,93,529,250,90,37,557,559,430,22,338,338,311,100,155,166,149,89,-128,-107,3,0,--,0,15,
利润总额(万元),5128,6326,2745,25099,12741,8687,3619,20763,13716,9128,4767,19123,12043,7559,2295,9675,6083,3998,2263,9576,6004,4551,2779,9495,6206,4077,7170,5835,5809,2406,
净利润(万元),4185,4680,2114,17955,9339,6378,2725,14435,9849,6211,3435,12906,8437,5585,1932,8234,5182,3387,1916,8177,5122,3870,2304,8063,5221,3250,5944,4816,4943,2045,
净利润(扣除非经常性损益后)(万元),--,4509,--,13265,--,6209,--,14039,--,6151,--,12440,--,5216,--,7916,--,3123,--,8358,0,3743,--,8118,5313,3249,6040,0,4944,2436,
经营活动产生的现金流量净额(万元),24057,14639,12987,15206,-963,-1864,945,9862,-4088,-5009,-7688,24500,31977,9724,3955,4147,2075,-1495,188,12836,3778,6552,1393,10631,8570,9648,4296,1440,2036,893,
现金及现金等价物净增加额(万元),10017,37458,1363,-8935,-23998,-19601,-15309,5696,-16110,-16014,-5277,-37172,-13151,-35423,27578,-6960,-8862,-10081,-3491,77689,75303,79562,84581,1243,748,1590,227,-3634,6470,-748,
总资产(万元),453855,487306,445465,449891,403824,394511,379402,380587,369689,355567,348089,329535,338877,331466,197372,160743,154142,145603,147230,152271,146875,146219,155157,66282,63965,61396,55845,0,48452,34449,
流动资产(万元),220563,255050,213273,219643,201137,190708,182156,190243,189570,182355,176267,161166,177894,175695,158174,126778,127038,120083,122241,128758,124296,124554,136950,48730,46238,43433,42302,--,35646,23377,
总负债(万元),197755,230005,233519,239660,213829,207630,196583,200876,195263,185338,180382,165614,180201,176264,60869,26172,22623,15879,15179,22136,20162,20758,24932,32180,32703,32106,27830,--,26382,22262,
流动负债(万元),187719,206900,216472,222557,195757,184730,170883,174176,143627,126502,121462,104794,118745,114508,30869,26172,22623,15879,15179,22136,20162,20758,24932,32180,32433,31836,27020,--,23592,22262,
股东权益不含少数股东权益(万元),223144,223631,178802,176686,168071,165111,161744,159016,154432,150794,148802,145367,140898,138046,136503,134571,131519,129724,132051,130135,126713,125461,130225,34102,31261,29290,28015,0,22070,12188,
净资产收益率加权(%),2.17,2.62,1.19,10.7,5.71,3.93,1.7,9.48,6.62,4.22,2.34,9.23,6.12,4.09,1.43,6.25,3.97,2.59,1.46,7.2,0,3.93,--,25.95,0,10.97,23.74,0,31.92,18.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
