报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-1.21,-0.5,-0.33,0.06,-0.04,-0.08,-0.09,0.1,-0.03,-0.06,0.05,-0.4,-0.5,0.03,0.01,0.47,0.46,0.28,0.11,0.21,0.15,0.14,0.08,0.08,0.01,-0.53,-0.28,0.07,1.05,0.99,0.36,0.94,0.58,0.4,0.2,--,--,--,0.1,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.03,5.55,5.54,5.53,5.52,5.34,5.19,5.08,5.06,5.01,5.02,4.94,4.88,4.34,4.62,4.9,5.89,5.83,5.4,5.03,4.67,4.5,4.69,4.22,4.04,3.81,--,3.49,3.32,3.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.42,-1.95,-1.32,0.96,-0.64,0.18,0.42,0.88,1.2,-0.18,-0.26,0.25,-0.65,-0.99,-0.15,1.92,0.65,0.43,0.52,0.53,0.68,0.04,0.01,1.15,0,0,--,0.74,0,0,
主营业务收入(万元),961216,657049,340135,1802232,1331749,916035,446663,1929853,1399541,927637,482666,1828161,1320712,895558,412106,1928187,1448758,947072,446704,1598001,1162041,757716,341453,1342781,1003515,642204,325186,1746797,1459494,999012,454443,1134978,764752,470614,218912,840943,629454,416906,201744,854337,755158,507090,
主营业务利润(万元),-35218,-5177,-8671,50675,32516,17368,7168,60867,38184,21217,18371,29485,8460,24790,9892,82751,61944,37431,17965,60804,37969,27986,14784,40540,22875,-23453,-7319,48447,111885,95319,36930,110222,71316,49080,22322,86162,65103,42922,11185,49155,85813,120044,
营业利润(万元),-77030,-31868,-20898,3783,-2284,-5113,-5188,4830,-1308,-4185,2935,-26978,-32706,346,74,30555,28384,17388,6783,19952,11093,10524,5886,8701,311,-37402,-20344,3270,74410,70274,25466,74201,45811,31521,15235,51899,41011,25146,4563,15916,62976,103921,
投资收益(万元),420,476,-96,941,939,1162,311,2118,2518,2025,399,1801,486,497,441,3764,3039,1126,293,2422,1853,1395,192,2853,1969,1359,830,2841,3001,2480,1289,2594,1014,457,134,1149,0,356,220,1671,572,6,
营业外收支净额(万元),234,627,44,-348,385,82,28,1226,-858,267,103,806,958,729,282,-1331,349,170,128,-4100,141,38,1,-3466,19,15,0,-240,--,-99,--,-755,--,--,0,-1439,0,0,--,0,0,0,
利润总额(万元),-76796,-31242,-20855,3435,-1900,-5031,-5160,6055,-2165,-3918,3038,-26172,-31748,1075,356,29224,28733,17558,6911,15852,11234,10561,5886,5235,330,-37387,-20344,3030,74383,70175,25494,73446,45828,31525,15235,51610,40962,25426,4563,17286,62880,102292,
净利润(万元),-64819,-26914,-17564,3195,-1895,-4313,-4656,5390,-1343,-3099,2528,-21544,-26614,1533,338,25326,24768,15142,5780,10994,7920,7277,4305,4227,417,-28353,-15121,3484,56279,53104,19396,49644,30392,20819,10030,35986,28098,18099,4387,12695,42101,69343,
净利润(扣除非经常性损益后)(万元),-65065,-27447,-17601,3340,-2222,-4382,-4680,4195,-614,-3326,2441,-22410,--,898,--,26304,--,14998,--,13927,--,7248,0,6557,0,-28365,0,3664,0,53178,--,49285,0,20817,--,36534,28131,18150,--,12838,42386,69925,
经营活动产生的现金流量净额(万元),85497,54326,42948,136709,118321,128754,91079,51282,16597,-6029,14336,-1755,-22353,-104318,-70403,51581,-34070,9551,22560,47090,64104,-9484,-13813,13313,-34653,-53145,-7771,102750,34893,22842,27686,28088,36269,1956,298,50126,24899,28162,-12031,32114,78200,45617,
现金及现金等价物净增加额(万元),673,8252,32227,50168,35543,37208,874,-23521,-26319,-14473,50483,-62678,-22177,-76954,-56893,91262,46788,59728,-27935,-39104,-91,-36894,-16310,-56531,-61090,-34982,24140,64356,45184,13004,43373,23820,13771,25720,42017,20810,17875,28368,7061,-267,17483,15902,
总资产(万元),773921,800179,801514,803686,867943,819194,854117,859597,898207,888069,913947,875274,923866,956762,926532,902148,963876,919269,817601,764711,814628,809235,838850,743618,759423,724820,753361,707849,821318,743027,715831,644261,615903,581921,561663,467773,483849,463751,--,406784,402058,279934,
流动资产(万元),300889,318118,312791,310061,371474,313450,348797,346198,385695,390213,424025,378126,419097,460379,469577,466461,547646,519605,421342,368234,410798,415658,445410,366051,392506,367393,414642,381155,522155,457165,434648,362273,323334,325506,318782,253803,280818,257290,--,198558,189837,135372,
总负债(万元),580051,568375,559762,544371,611825,544921,579598,580422,625764,617384,637633,601490,655151,659901,630330,606285,668571,633590,540214,493104,544205,541346,570189,479262,498633,492800,506504,445871,506546,431430,427248,375074,355873,331624,300928,274592,298722,289040,--,246684,251533,130433,
流动负债(万元),454585,443653,435441,420370,490402,444727,465176,462740,504794,493254,510384,471171,521723,521511,522660,495716,554824,577065,481026,484304,504675,531946,569289,478362,477633,451448,465187,429598,482171,407097,399990,317873,287364,269116,257552,237203,271265,259039,--,198651,206466,100397,
股东权益不含少数股东权益(万元),193870,231805,241752,259315,256119,274274,274519,279175,272442,270685,276313,273785,268715,296861,296201,295863,295305,285679,277387,271607,270423,267889,268661,264355,260790,232020,246857,261977,314773,311597,288583,269187,249935,240363,250961,183541,175408,165409,--,151657,144179,145501,
净资产收益率加权(%),-28.59,-10.95,-7.01,1.23,-0.73,-1.56,-1.68,1.95,-0.49,-1.14,0.92,-7.57,-9.43,0.52,0.11,8.93,8.74,5.43,2.11,4.11,2.97,2.72,1.62,1.61,0,-11.44,0,1.32,0,17.96,--,20.12,0,8.74,--,21.53,0,11.31,--,8.63,28.71,57.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
