报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.18,-0.13,-0.07,-0.85,-0.12,-0.01,0.05,-0.71,-0.38,-0.55,-0.17,0.27,0.35,0.29,0.23,0.47,0.38,0.25,0.16,0.29,0.29,0.22,0.15,0.5,0.38,0.24,0.43,0.79,0.28,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.16,3.07,3.01,6.39,6.14,6.03,5.9,5.99,5.83,5.83,5.77,5.98,5.83,1.75,1.62,1.75,1.47,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.51,0.22,0.16,1.44,0.79,0.55,0.38,0.6,0.45,0.37,0.27,0.71,0.91,0.67,0.81,0.6,0.5,
主营业务收入(万元),27768,19419,10589,62121,55852,41477,30081,80213,63976,42662,25119,137877,103507,68811,37668,123474,90851,60532,32760,92317,67317,44376,24234,73781,55237,36754,61177,51682,32669,
主营业务利润(万元),14996,10379,5455,31916,29054,22159,15872,42964,33549,23657,13841,90049,68213,46279,24855,78543,57433,37926,20219,56236,41109,27173,14811,46044,34120,22699,35992,27799,16497,
营业利润(万元),-14042,-9999,-5430,-68025,-9604,-1066,3265,-42985,-30203,-21880,-6881,12182,11482,8967,5898,13443,10624,7233,4466,8967,8563,6586,4387,11225,8250,5416,8853,9034,2338,
投资收益(万元),42,1,54,6265,6487,6527,1710,502,1060,788,74,1182,73,22,2,213,74,1,--,--,--,--,--,291,291,291,--,370,-18,
营业外收支净额(万元),-1419,-916,3,-3134,2042,1596,1543,-13434,9,-80,116,2855,2628,1101,32,326,282,192,42,156,60,15,3,-101,126,74,135,97,-5,
利润总额(万元),-15461,-10914,-5427,-71159,-7562,530,4808,-56419,-30194,-21959,-6765,15036,14110,10068,5929,13768,10906,7426,4508,9123,8623,6601,4390,11123,8376,5490,8988,9132,2333,
净利润(万元),-14653,-10433,-5240,-68374,-9563,-659,3604,-56438,-30307,-22033,-6840,10863,11041,7648,4624,9313,7591,5060,3108,5802,5811,4500,3053,7673,5718,3540,6380,5851,1620,
净利润(扣除非经常性损益后)(万元),-13270,-9612,-5242,-71854,-17657,-8851,1023,-44452,-23308,-14977,-7210,7254,--,6829,--,9062,--,4917,--,5687,--,4488,--,7533,5592,3267,6281,5255,1622,
经营活动产生的现金流量净额(万元),-3034,-2367,-1155,-7453,-5800,-1533,10651,-17854,-28128,-9392,-2501,15929,15758,8717,3284,28792,15757,11065,7583,11956,9020,7368,5364,14172,13615,10017,12183,9042,2849,
现金及现金等价物净增加额(万元),-6029,-6708,-5473,1551,1658,2262,1080,-19959,-17133,-14388,-11263,-613,287,43609,10229,-33204,-29367,-29261,-6072,-28135,-24755,-21447,-11009,83541,-1881,385,-4866,9632,808,
总资产(万元),84206,88609,93278,105449,163164,172772,181903,167971,200464,211951,228005,222348,215270,227323,195053,172860,162649,152703,145145,139515,136820,134319,138363,132873,46544,44899,41193,33279,24924,
流动资产(万元),37834,39170,42112,52198,75565,79382,82193,66609,83423,79789,79598,84997,94692,138347,106737,86153,90113,80708,94510,89269,100194,101076,108455,106810,23292,22265,23973,21320,13801,
总负债(万元),106054,105739,104783,111224,106540,143229,146425,107753,111084,110334,108051,95493,91078,106837,67303,49998,42011,34632,24895,22540,19486,18372,18225,15966,19849,20673,14972,11217,17225,
流动负债(万元),76897,76434,52671,53356,47853,48294,63521,60159,63522,62803,60552,48025,43643,59461,59303,41998,33941,26562,24825,22470,19486,18372,18225,15966,19849,20673,14972,11217,17225,
股东权益不含少数股东权益(万元),-23780,-19427,-14170,-8642,49301,27795,33535,60171,89071,101299,119577,126417,122636,120529,127783,122881,120602,118071,119759,116651,116660,115349,119602,116549,26210,23841,25764,21751,6916,
净资产收益率加权(%),--,--,--,0,-17.44,-1.68,2.82,-61.15,-27.26,-19.09,-5.86,8.59,9,6.26,3.69,7.84,6.3,4.31,2.63,5.02,5.02,3.88,2.59,23.65,0,14.81,26.97,44.16,24.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
