报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.38,0.87,0.05,0.26,0.24,0.17,0.07,0.21,0.18,0.12,0.06,0.35,0.09,0.08,0.07,-0.92,0.09,0.07,0.05,0.2,0.11,0.09,0.04,1.17,0.14,0.1,0.04,0.14,0.13,0.09,0.04,0.16,0.14,0.08,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.55,2.54,3.01,2.95,3.95,3.93,3.94,3.99,3.9,3.85,3.8,3.76,2.54,2.49,2.43,2.39,2.34,2.3,2.35,2.31,2.27,2.22,2.17,2.14,2.13,2.13,2.12,2.12,2.1,2.1,2.09,2.11,2.1,2.1,2.1,2.1,2.09,2.08,2.07,2.06,2.06,2.05,2.03,2.02,2.08,2.1,2.04,1.59,1.62,2.39,2.15,2.11,2.21,2,2.14,1.85,1.97,1.89,2.19,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.13,0.01,-0.26,-0.49,-0.47,-0.42,-0.28,-0.16,-0.35,-0.17,-0.11,-0.58,0.26,0.27,0.12,0.09,-0.07,-0.11,-0.07,0.38,0.26,0.4,0.27,0.09,0,0,0,0.11,0,0,0,-0.03,0,0,0,-0.01,0,0,0,0.11,0,-0.02,--,0.01,-0.03,0.07,-0.03,0.16,-0.09,0.26,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),36922,23795,10635,55283,38248,25420,11553,55058,39614,25367,11547,52131,36362,24459,11781,50120,36753,24455,11612,43640,32163,21460,10117,39194,29947,19767,8253,37966,29562,19185,9080,36965,27276,17621,7887,30852,22282,14467,6618,29662,21735,14117,6791,29138,23191,15287,7756,29349,20599,14115,5529,27574,20472,13499,6512,26868,14288,29468,14651,31140,16945,35951,17134,40157,21221,38183,19389,35417,17515,33483,16044,35974,
主营业务利润(万元),10405,6681,2975,12299,9207,5966,3005,12905,9482,6102,2921,11411,7653,5039,2413,9941,8086,5538,2640,10214,7784,5434,2559,10981,7415,4559,1883,6833,5475,3725,1704,7217,5380,3519,--,4337,3075,2169,901,3921,2781,1769,730,5254,4054,2773,1383,5762,4362,2889,1356,6790,5159,3348,1459,5061,2351,4942,2229,6830,4054,7414,3036,2649,1459,2333,902,798,583,1861,814,1138,
营业利润(万元),16599,15324,853,4436,4120,2945,1203,3426,2907,1743,1046,2647,-351,-138,195,-24349,1265,1103,725,1582,1725,1470,619,1294,2571,1795,755,1989,2355,1761,729,2600,2551,1467,625,-451,-504,-277,-264,-502,-418,-421,-455,582,237,211,72,479,619,426,185,1005,915,549,182,88,-65,74,-689,1768,1253,2761,412,2697,0,2324,0,923,0,2015,0,1174,
投资收益(万元),14196,13710,391,2993,2359,1886,498,2019,1513,1001,444,5647,1280,913,456,2002,1849,1401,709,23224,2003,1375,633,1993,1444,900,356,1446,1247,873,311,1409,1090,657,300,819,627,418,160,340,239,135,6,-133,-47,-36,8,88,20,30,-2,56,-18,-7,-23,189,126,190,23,35,13,57,23,78,54,62,35,19,23,163,0,30,
营业外收支净额(万元),30,29,-9,589,69,74,4,589,306,299,--,2467,1959,1527,1076,3906,-1,1,1,556,1,1,-6,20219,5,8,10,554,--,-9,--,--,--,--,--,-70,0,0,0,-25,0,0,0,-13,0,0,0,385,-1,0,-0,-17,-2,-0,0,-38,0,47,0,15,0,0,0,0,-15,0,0,0,0,0,0,0,
利润总额(万元),16628,15354,843,5025,4189,3019,1207,4015,3213,2042,1046,5114,1608,1389,1270,-20443,1264,1104,726,2138,1726,1470,613,21513,2577,1804,765,2542,2351,1752,732,3028,2567,1480,634,583,125,141,-103,143,-206,-287,-450,437,186,172,80,953,638,455,174,1043,895,542,159,239,91,310,-667,1818,1259,3310,414,2730,1518,2310,929,903,657,2124,846,1083,
净利润(万元),16411,15157,838,4459,4169,3006,1207,3668,3188,2034,1040,6035,1619,1406,1166,-15877,1485,1233,784,3528,1928,1565,675,20364,2470,1704,703,2407,2191,1626,669,2766,2348,1354,580,639,128,143,-89,134,-208,-287,-449,339,139,129,56,559,543,388,142,773,654,396,121,230,83,280,-684,1627,1114,2912,355,2335,1297,2149,795,772,562,1830,719,889,
