报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),1.52,1.26,0.46,0.72,0.49,0.28,0.15,0.48,0.34,0.22,0.13,0.35,0.26,0.2,0.12,0.43,0.4,0.32,0.22,0.9,0.57,0.38,0.22,1.14,0.76,0.42,0.63,0,1.57,0,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.66,--,5.44,5.38,5.42,5.29,5.26,6.79,6.91,6.69,6.4,6.64,6.5,6.3,--,2.88,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-2,--,-1.91,-0.84,0.55,-5.48,-4.85,-5.3,-2.89,-0.22,-4.65,-1.22,1.92,6.17,--,2.04,-11.29,0,18.09,0,--,--,0,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1915519,1586349,571358,1100247,657226,360149,178029,608656,443610,290425,154380,466572,358608,256724,125099,522516,424500,324519,166523,648647,417520,276703,160233,867995,581283,328902,491705,269698,1000797,441305,224651,90832,20937,52486,37736,21583,10524,66156,41931,41869,50757,93370,
主营业务利润(万元),1108533,930747,322175,496316,317508,168170,88811,265683,195132,131344,75573,186905,146449,116932,66805,256113,236361,190513,101996,390251,244645,161293,98307,501470,327646,178375,257506,137785,645108,305304,123254,54313,0,8119,--,4330,--,13361,15429,-7016,-1239,15561,
营业利润(万元),1108533,930747,322175,496316,317508,168170,88811,265683,195132,131344,75573,186905,146449,116932,66805,256113,236361,190513,101996,390251,244645,161293,98307,501470,327646,178375,257506,137785,645108,305304,123254,54313,0,8119,--,4330,--,13361,15429,-7016,-1239,15561,
投资收益(万元),458652,244126,-45239,175731,118619,101854,42874,164333,138149,95233,37517,153044,123438,76636,35404,120105,110212,97040,47998,66756,29009,3288,5031,99255,28837,16152,164112,172191,241787,100864,21989,5874,0,7863,--,2715,--,213,-580,3769,1673,16059,
营业外收支净额(万元),5679,2375,1618,872,662,396,120,-881,78,17,156,610,1018,862,322,339,918,439,59,2100,890,495,287,2184,-461,-75,-976,-537,4099,3833,-302,-1645,0,-3554,--,-48,--,-2241,-249,-6392,95,-258,
利润总额(万元),1114212,933122,323793,497188,318170,168567,88931,264802,195210,131360,75729,187515,147467,117794,67127,256451,237279,190951,102054,392351,245535,161787,98594,503654,327185,178300,256530,137247,649207,309138,122602,50157,11266,6034,5716,688,196,4279,8554,-17935,529,31361,
净利润(万元),883344,731467,266290,385067,253347,136450,71117,222967,158265,104706,61505,164600,121715,94865,53722,200829,185708,147589,79391,322886,205322,136921,78146,372772,244882,136095,202070,106854,506242,241478,104081,42509,9994,5285,4880,299,39,4279,6578,-20312,529,24221,
净利润(扣除非经常性损益后)(万元),879103,729705,265106,384414,252851,136153,71027,223469,158207,104693,--,164122,--,94199,--,200574,--,147259,--,321152,--,136433,--,319857,--,0,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),410032,1396964,-1599940,1960894,743289,19159,340297,-1842883,-1232717,-995739,-932262,-317739,-891982,-393707,255209,-2556580,-2262456,-1898837,-1034869,-78077,-1665645,-438662,687512,2211778,2543906,657636,-3642430,0,5836997,0,1060853,--,0,167408,--,--,--,-159283,-124087,-62008,-140769,79359,
现金及现金等价物净增加额(万元),6072789,8581479,1669657,3672853,1582266,876232,485978,-328302,473980,380606,449366,-210793,-312748,-2187,244405,-2692686,-2402219,-1917635,-1035396,-652612,-2083804,-824675,300283,3482574,2883195,757218,-3867465,--,5672778,--,1141569,--,0,199655,--,--,--,-173305,-53798,-97624,-197967,24392,
总资产(万元),29711856,36479465,24883226,19340805,13149705,10719741,9080384,8315718,8345688,8888916,9214386,7553650,7511250,7679164,7487755,6885723,6741699,7596680,7987843,9535873,8035883,8870550,9899088,9651231,--,5645575,4763706,7885283,8139222,5477718,1872723,1204323,632791,801255,653711,607883,666560,570406,837202,714688,916232,1060358,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,4955350,--,7027788,7925494,5367169,1775744,1120340,0,724029,--,543782,--,508433,770848,641482,789467,966947,
总负债(万元),25126407,31693604,20429614,15181189,9115849,6727927,6281148,5597280,5683987,6276325,6575641,4976886,4977723,5172987,4961239,4418824,4291260,5161190,5508781,7138289,5741128,6490376,7568429,7389658,--,4687314,3949926,7197551,7381679,4856307,1480252,988610,449607,628564,479253,438006,496431,400852,665349,490682,671414,816070,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,4284542,--,7196318,7353327,4847841,1480252,988610,0,628564,--,438006,--,400852,665349,490682,671414,816070,
股东权益不含少数股东权益(万元),4578411,4777112,4446650,4153725,4030876,3989117,2796523,2715932,2660260,2612095,2638546,2576564,2533528,2506177,2526516,2466899,2450439,2435490,2479062,2397584,2294755,2380175,2330659,2260616,--,930107,790239,687733,757543,621411,392471,215713,183184,172692,174458,169877,170130,169554,171854,224005,244817,244289,
净资产收益率加权(%),19.54,16.19,6.19,10.85,7.55,4.58,2.58,8.44,6.04,4,2.36,6.53,4.85,3.76,--,8.29,--,6.02,--,13.78,--,5.9,--,34.78,--,15.82,26.47,0,82.89,0,--,--,0,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
