报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.09,-0.07,-0.05,0.13,0.08,0.04,0.02,--,0.1,0.03,-0.02,0.19,0.09,-0,-0.06,0.65,0.53,0.28,0.99,0.64,1.42,0.39,0.73,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.48,3.41,6.86,6.93,6.8,3.55,3.36,3,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.09,-0.12,0.01,0.07,0.14,0.21,-0.23,-0.55,0.14,0.25,0.73,
主营业务收入(万元),41161,18183,6994,59160,42469,27193,11564,62332,46543,28012,10822,63977,42592,28831,12593,65095,41512,24008,59441,29126,56428,43755,42046,
主营业务利润(万元),12577,4674,1733,18293,12853,8202,3594,20013,14946,8371,3406,19838,12357,7153,2796,20215,14088,8333,20691,10783,22549,14814,15862,
营业利润(万元),912,-2411,-1625,1466,880,209,407,2065,1263,23,-744,3380,410,-787,-1051,4366,3649,1853,5167,2789,7973,3622,5628,
投资收益(万元),-145,-26,--,-147,-7,--,--,-117,--,--,--,--,--,--,--,--,--,--,-70,-70,--,0,310,
营业外收支净额(万元),777,686,231,1306,724,436,207,1295,1025,577,384,947,898,672,237,1855,1099,618,3221,2661,4522,94,115,
利润总额(万元),1688,-1725,-1394,2772,1604,645,614,3359,2288,600,-361,4327,1308,-115,-814,6222,4748,2471,8388,5451,12494,3717,5743,
净利润(万元),1726,-1344,-1075,2575,1654,768,389,3054,1911,550,-320,3867,1320,-17,-631,5399,4110,2129,7427,4783,10643,2916,5460,
净利润(扣除非经常性损益后)(万元),1066,-1927,-1272,1342,1039,397,213,--,1040,59,-646,2939,--,-588,--,3689,--,1536,4387,--,6446,2835,--,
经营活动产生的现金流量净额(万元),8399,4479,6762,2714,4303,4537,4955,4712,2254,-287,-5639,-135,-1824,-2498,116,742,1366,1565,-1714,-4106,1052,1854,5485,
现金及现金等价物净增加额(万元),6427,2651,967,-13223,-11507,-13172,-2243,457,1335,-3182,-2149,-6021,-4794,-5014,-1908,17825,32397,-1688,2539,1137,-1152,1939,40,
总资产(万元),141982,138784,132368,132598,134490,132775,138208,139881,140629,137360,137792,135255,133608,129688,127517,128585,136040,97993,93595,86703,86256,76857,59823,
流动资产(万元),84827,80321,73066,72997,73972,73857,79405,82392,83894,81214,81731,80226,80626,76650,75158,79074,90622,54495,50148,49084,49981,36662,26261,
总负债(万元),65983,65893,57766,56832,59452,58588,62246,66885,68568,66689,65499,62619,63485,60899,58294,58686,67429,70684,68413,64178,67277,68581,54981,
流动负债(万元),53962,53586,46895,45729,48847,47717,51550,55968,57451,55377,53954,49842,48161,45575,42369,42748,39302,42312,38547,41209,46636,68416,54871,
股东权益不含少数股东权益(万元),73332,70274,71957,73033,72104,71219,72840,72451,71526,70165,71795,72115,69568,68231,68645,69275,67986,26641,24513,21869,18337,7744,4833,
净资产收益率加权(%),2.34,-1.86,-1.48,3.5,1.42,1.06,0.54,--,2.66,0.76,-0.44,5.39,1.89,-0.02,-0.91,13.39,13.28,--,35.18,23.79,81.64,46.36,259.66,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
