报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.21,0.12,0.1,0.45,0.27,0.24,0.1,0.3,0.26,0.18,0.13,0.68,0.49,0.34,0.13,0.81,0.35,0.56,0.25,0.17,
每股净资产(元),2.06,1.97,3.9,3.79,3.6,3.54,3.41,3.18,3.27,3.19,6.85,6.72,6.63,6.49,6.28,2.89,2.43,2.18,1.34,1.13,
每股经营活动产生的现金流量净额(元),-0.18,-0.18,-0.2,-0.69,-0.63,-0.63,-0.39,0.11,-0.24,-0.16,-0.32,-0.3,-0.52,-0.36,-0.22,-0.28,-0.63,0.49,0.17,0.15,
主营业务收入(万元),51112,36944,13377,74611,48916,38021,14334,48494,36396,24281,9031,40315,28725,17846,7048,33343,12675,17299,10148,6777,
主营业务利润(万元),13432,9464,4280,19964,12381,10102,3921,11709,9034,6171,2360,10451,7179,4597,1865,8117,2991,4680,2460,1554,
营业利润(万元),8330,5153,1866,8598,4987,4895,1797,6069,5836,4086,1264,6318,4445,2927,927,4895,1936,3698,1908,775,
投资收益(万元),3563,1416,-34,121,173,-10,0,0,0,--,0,--,--,--,--,--,--,-83,4,23,
营业外收支净额(万元),786,400,162,1292,986,213,215,342,110,114,126,364,171,170,66,1236,757,246,-11,-5,
利润总额(万元),9116,5553,2027,9890,5973,5109,2011,6411,5946,4200,1390,6682,4616,3097,993,6130,2693,3944,1897,770,
净利润(万元),7752,4549,1829,8531,5137,4510,1827,5701,4926,3467,1109,5560,3893,2621,839,5237,2283,3361,1452,585,
净利润(扣除非经常性损益后)(万元),--,2952,--,7089,--,4302,--,5375,--,3371,--,5224,--,2465,--,4170,1632,2924,1443,587,
经营活动产生的现金流量净额(万元),-6803,-6780,-3917,-13180,-12147,-12143,-7539,2017,-4553,-3073,-2802,-2583,-4523,-3130,-1874,-1794,-4074,3199,994,729,
现金及现金等价物净增加额(万元),4855,-4215,-3109,-7461,-10854,-7959,-3305,-688,-6234,-4770,-4061,25625,25020,27166,33576,-5112,-6711,9967,-248,1326,
总资产(万元),162493,130808,123304,124693,107563,107413,97679,96772,89617,87256,83806,80770,75874,68960,68145,32536,27483,20976,14982,11557,
流动资产(万元),134739,109634,105689,106870,91388,92225,82376,82540,79119,76577,72989,70560,67044,61211,60766,25165,20329,20156,9545,10681,
总负债(万元),81994,54209,46717,50289,37338,37599,30358,32319,26480,25609,23676,21786,18164,12522,13489,13766,11667,6794,5354,5912,
流动负债(万元),81994,54179,46686,50259,37338,37599,30358,32319,26480,25609,23676,21786,18164,12522,11657,11824,9497,6788,5354,5912,
股东权益不含少数股东权益(万元),78894,75592,74657,72578,68887,67689,65269,63338,62563,61104,59616,58507,57710,56439,54656,18769,15816,14183,8062,5645,
净资产收益率加权(%),10.28,6.08,2.49,12.61,7.75,6.89,2.84,9.37,8.37,5.77,1.88,11.62,8.83,6.97,4.37,32.21,15.33,33.7,20.23,15.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
