报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.13,0.1,0.05,0.25,0.2,0.18,0.05,0.4,0.36,0.33,0.1,0.59,0.44,0.3,0.19,1.08,0.78,0.49,0.17,0.98,0.76,0.45,0.16,0.95,0.76,0.4,0.11,0.77,0.41,0.38,0.12,0.69,1.52,5.9,4.3,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.35,5.19,9.99,9.8,9.48,9.19,9.07,8.9,8.68,8.37,8.29,8.12,7.89,4.78,4.69,4.58,4.31,4.19,2.08,1.96,--,17.75,12.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.11,0.2,-0.49,--,0.03,-0.06,0.47,0.41,-0.02,-0.32,1.02,0.85,0.02,-0.1,0.18,0.06,0.23,0.69,1.81,1.89,7.6,4.27,
主营业务收入(万元),98778,66005,27193,140415,94798,66128,25171,148103,96799,65928,25511,140275,95764,64907,26640,137279,86340,55980,25979,104905,76416,48997,22134,97942,74699,46559,18459,75262,58757,34475,16384,66094,15696,49971,39975,
主营业务利润(万元),17251,13737,4795,27346,19446,15281,6238,32381,23464,17388,6911,34832,23173,15586,6339,31241,20479,13152,5453,26422,19836,12355,5062,23146,16821,10300,3493,17470,12167,7970,3564,15152,3139,10581,8594,
营业利润(万元),6311,6239,1512,7232,5334,5017,1502,10657,10458,9814,3091,18308,13657,9961,3080,17642,12344,8103,2607,14167,12756,7629,2870,15129,12499,6643,1706,9197,6245,4213,1679,9803,1592,5671,4122,
投资收益(万元),235,26,18,170,--,--,16,103,--,--,--,38,139,139,--,119,43,32,--,-53,--,--,--,427,1492,--,--,--,--,--,0,--,0,78,104,
营业外收支净额(万元),2013,250,157,800,1081,871,6,1204,803,474,62,1012,887,239,38,184,455,316,109,2054,584,574,237,728,656,206,103,--,--,--,77,308,79,1,-18,
利润总额(万元),8324,6489,1668,8033,6415,5888,1508,11861,11261,10288,3153,19320,14544,10200,3118,17827,12799,8419,2716,16220,13340,8203,3107,15857,13155,6848,1809,9413,6373,4276,1756,10111,1671,5672,4104,
净利润(万元),6649,5204,1170,6350,5063,4642,1324,10259,9356,8458,2569,15145,11390,7709,2400,13971,10053,6356,2210,12613,9827,5757,2108,10929,8410,4452,1199,7466,4519,3181,1020,5704,936,3420,2496,
净利润(扣除非经常性损益后)(万元),5015,5036,1082,5583,4162,3916,1294,9205,8698,8056,2519,14261,--,7508,--,13933,--,6087,--,10859,--,5264,--,10004,--,4274,0,7310,0,3131,1332,5145,1085,3396,2514,
经营活动产生的现金流量净额(万元),4877,3572,2021,-501,-751,-462,-5488,-669,2770,3143,586,332,4035,2944,2638,-6336,50,441,-770,6032,5223,-218,-4112,13195,10953,251,-1162,1997,680,2585,5764,15045,1096,4410,2479,
现金及现金等价物净增加额(万元),981,1555,1542,-13882,-7173,-2965,-6417,-9615,-9375,-7958,-4225,-9643,-8657,-6933,-1644,-24167,-17164,-13622,-5915,-6970,-5468,-375,-2110,46385,46540,-6003,-2649,20681,18676,34732,15748,2262,-300,-624,1446,
总资产(万元),294051,304078,318342,323530,329343,323899,306215,286780,282714,262480,254813,252755,240666,230479,226410,225867,217797,214074,210938,215956,208477,196688,193679,199097,194090,136077,139571,140309,123619,129334,93737,72127,--,52137,43582,
流动资产(万元),207356,210783,226450,231124,240861,237235,220689,201790,202072,185453,174986,175943,174071,166014,162992,163777,164385,161186,163973,168679,167443,160063,157597,162601,161002,106465,110992,112400,96184,102287,67848,45887,--,43338,35361,
总负债(万元),125392,137650,150162,156524,163503,158278,142900,125038,119138,102332,98538,99251,91635,85774,87460,89266,83977,84078,83189,90488,85841,78562,77359,87874,86084,77015,82586,84780,71216,78727,72579,52378,--,39713,34575,
流动负债(万元),111233,132766,145204,151490,161163,155842,140390,122470,114035,99072,96464,98578,88559,82698,84384,86190,83937,83971,83017,90250,84749,77407,76342,86795,84904,75775,81338,83474,70052,65709,59520,52378,--,38993,33855,
股东权益不含少数股东权益(万元),160603,158909,156016,154834,153622,153202,151176,149850,150383,148742,145122,142240,138101,133942,128968,126568,122330,118634,117069,114859,112098,108028,106961,104853,101846,52946,51955,50707,47761,46423,17263,16243,--,10298,7027,
净资产收益率加权(%),4.22,3.31,0.75,4.28,3.34,3.05,0.88,7.04,6.42,6.46,1.79,11.91,8.65,5.76,1.88,11.61,8.39,5.4,1.91,11.5,9.05,5.38,1.99,16.48,--,7.77,0,22.3,0,17.84,0,45,--,39.75,43.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
