报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.06,-0.04,0.02,-0.73,-0.28,-0.24,0.03,--,0.1,0.08,0.08,0.43,0.35,0.2,0.08,0.62,0.37,0.22,0.1,0.6,0.47,0.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.49,6.34,6.32,6.24,6,6.25,3.04,2.94,2.34,1.94,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.45,-0.52,-1.02,-0.39,-1.45,-0.81,-1,0.54,1.22,0.6,
主营业务收入(万元),29714,17931,11057,48203,35143,21354,13999,65119,45979,27507,16996,65343,49069,28524,13525,71462,48467,25702,12060,53737,46383,44290,
主营业务利润(万元),10740,6504,4182,16211,11902,7257,5333,24488,16799,9987,7040,24279,17751,10506,5263,21445,14437,7461,3646,14681,12119,10516,
营业利润(万元),-890,-643,214,-9315,-2958,-1763,535,1182,1542,1493,1086,5928,4952,2800,1081,7057,4136,2185,887,5561,4196,3567,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),42,55,-4,602,558,10,-9,400,412,273,69,-54,-36,-14,-6,77,89,33,-6,10,103,67,
利润总额(万元),-848,-588,210,-8713,-2400,-1754,525,1582,1955,1767,1155,5874,4916,2787,1075,7134,4225,2218,881,5572,4299,3634,
净利润(万元),-838,-580,219,-10266,-3960,-3329,409,607,1352,1132,774,4016,3312,1884,753,5283,3104,1690,672,4216,3266,2766,
净利润(扣除非经常性损益后)(万元),-917,-658,211,-10954,-4564,-3359,404,--,1004,905,708,3929,--,1871,--,5169,--,1645,--,4167,3154,2681,
经营活动产生的现金流量净额(万元),-2471,-1101,580,-1494,-8090,-6522,-6234,-5334,-14836,-8134,-8308,843,-13491,-4849,-9495,-3674,-13519,-7547,-6995,3798,8511,4193,
现金及现金等价物净增加额(万元),-4960,-2975,-4686,163,-2168,-1660,-4478,-6078,-13829,-8319,-6994,-8381,-13528,-4823,-6493,25042,18947,22456,-6520,2313,3897,1920,
总资产(万元),79502,76537,77228,81386,92194,88657,90364,90021,94963,85622,89075,88511,93299,88013,89303,86475,87485,76305,44832,44872,37138,34144,
流动资产(万元),58482,54962,55393,59290,70637,67048,67737,67616,72240,64261,68731,68381,77982,73414,76596,74751,76413,65942,34389,34477,28529,25451,
总负债(万元),29618,26392,26283,30650,35146,30961,28922,28977,33164,24124,27002,27211,32705,28846,30333,28258,31448,17948,23575,24287,20769,20551,
流动负债(万元),29618,26392,26283,30650,35146,30961,28922,28977,33164,24124,27002,27211,32705,28846,30333,28258,31448,17948,23575,24283,20670,20372,
股东权益不含少数股东权益(万元),49869,50127,50926,50707,57012,57644,61382,60973,61718,61498,62073,61300,60595,59167,58970,58217,56037,58356,21257,20585,16369,13592,
净资产收益率加权(%),-1.67,-1.15,0.43,-18.38,-6.71,-5.61,0.67,--,2.2,1.83,1.25,6.72,5.55,3.18,1.29,11.4,7.36,5.05,3.21,22.82,21.8,22.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
