报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.65,0.58,0.26,0.51,0.59,0.52,0.36,1.63,1.49,1.15,0.58,1.63,1.4,1.02,0.55,1.78,1.57,1.31,0.92,1.22,1.12,0.87,0.54,1.13,1.06,0.97,0.97,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,15.04,14.66,15.83,15.28,15.07,14.81,15.33,14.4,14.24,13.97,3.69,3.05,--,3.17,2.94,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.25,0.38,0.05,0.74,0.43,0.11,0.4,1.02,0.66,0.48,0.5,1.44,--,0.93,1.28,
主营业务收入(万元),61881,46364,23214,77373,63041,47879,28043,104440,82415,59838,30862,111707,74695,47926,25216,76364,60552,45655,27049,73797,57679,39280,22471,59570,48597,59254,39329,
主营业务利润(万元),34278,26938,12983,41671,35050,28130,17115,66015,53525,39843,20619,67115,46656,30494,15955,44995,35349,26958,15102,42094,35113,25281,14757,36215,30436,33766,26787,
营业利润(万元),13524,12093,5449,10778,12104,11057,7695,34797,31565,24429,12542,35799,30320,21439,11503,38601,34514,29054,20532,26152,22561,16276,9521,19528,18264,17237,15474,
投资收益(万元),1218,1156,68,774,662,141,-32,2401,1968,2031,255,636,218,165,132,10002,10113,10113,10124,-4,-77,-243,56,-1155,-233,-557,456,
营业外收支净额(万元),105,103,-12,429,323,-8,-31,521,283,103,-19,509,-11,6,3,77,30,27,24,355,340,303,87,628,314,--,--,
利润总额(万元),13629,12196,5437,11207,12427,11049,7664,35318,31848,24532,12522,36308,30309,21446,11506,38677,34544,29081,20556,26507,22901,16578,9608,20155,18578,17252,15570,
净利润(万元),11926,10647,4692,9288,10791,9488,6527,29806,27152,20951,10670,29711,25459,18544,10024,32477,28623,23975,16766,20340,18226,13224,7342,15451,14461,13201,13245,
净利润(扣除非经常性损益后)(万元),11837,10560,4703,8929,10516,9495,6553,29380,26911,20863,10687,27747,--,18539,--,23399,--,15586,--,20075,--,12921,--,14914,--,13039,12520,
经营活动产生的现金流量净额(万元),10912,8964,7348,7224,7829,-780,-447,28962,13941,1474,4342,25072,22843,7023,985,13458,7891,2084,7242,18655,12008,8747,6769,19614,12172,12659,17494,
现金及现金等价物净增加额(万元),-7676,-6202,-3287,-34027,-28757,-22515,-6740,704,-5818,-4445,139,-61381,-51723,-62333,-5136,-12041,-10792,-12468,10714,177663,174004,173006,-14460,14758,3337,-7204,2100,
总资产(万元),330347,332632,325205,324781,314453,318171,326407,322209,314917,314092,303685,293475,289370,282610,298010,286223,284388,279503,290431,272720,274875,271875,81395,88213,--,74535,87411,
流动资产(万元),152431,158532,153183,155511,167708,177348,190989,189165,195082,202090,196586,191529,202259,201681,250046,241714,243868,239995,248847,232632,237242,234103,42205,51285,--,36585,53053,
总负债(万元),33100,36649,29522,33789,22007,27099,27419,29820,25053,15824,15836,14813,13485,14119,8199,6407,6680,6418,9321,7712,13212,15591,24837,41126,--,27058,44187,
流动负债(万元),24081,27624,20515,24757,11297,16379,16703,19102,14315,14285,15226,13399,12875,13509,7589,5797,6070,5808,8991,7102,12882,15261,24507,40796,--,25109,40400,
股东权益不含少数股东权益(万元),297241,295977,295677,290986,292440,291066,298982,292383,289859,298262,287844,277174,274431,267515,288816,278792,274939,270291,279765,262746,259863,254861,50338,41684,--,43249,40139,
净资产收益率加权(%),4.05,3.6,1.6,3.19,3.67,3.19,2.21,10.42,9.44,7.28,3.78,9.46,9.04,6.44,3.53,12.12,10.68,8.9,6.18,10.95,11.83,27.56,16.2,33.37,--,33.7,28.96,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
