报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
基本每股收益(元),0.48,0.36,0.12,0.26,0.23,0.13,0.07,0.18,0.14,0.07,0.05,0.09,0.06,0.06,0.02,0.05,0.05,0.06,0.27,--,0.3,--,0.19,--,--,--,
每股净资产(元),4.17,4.08,3.81,3.69,3.62,--,2.6,2.53,2.5,--,2.42,2.37,2.31,2.32,2.36,2.33,2.35,1.93,1.95,--,4.63,--,3.78,--,--,--,
每股经营活动产生的现金流量净额(元),-0.82,2.62,0.64,1.63,0.84,--,0.24,-0.68,-0.13,--,0.18,-0.77,-0.57,-0.44,0.16,-1.31,-1.05,-0.93,-0.8,--,6.43,--,-2.96,--,--,--,
主营业务收入(万元),799161,561878,183984,489970,360187,192219,92821,344154,238453,143466,76289,233162,154510,110446,49395,170903,129905,96635,308770,78345,331193,134874,215213,207874,44435,13631,
主营业务利润(万元),523588,380160,130537,229585,188086,94398,54668,135019,103181,46941,42968,62290,45532,44715,18389,33198,28521,36520,167441,40980,187792,91666,113468,138784,20287,-2086,
营业利润(万元),523588,380160,130537,229585,188086,94398,54668,135019,103181,46941,42968,62290,45532,44715,18389,33198,28521,36520,167441,40980,187792,91666,113468,138784,20287,-2086,
投资收益(万元),137063,112980,38819,121773,94434,55940,21527,70505,46142,27489,16612,30654,11372,7631,416,1629,14578,12417,23564,-9816,12556,512,6055,21906,724,585,
营业外收支净额(万元),-7330,-122,-93,423,1172,1037,3,968,37,250,137,4349,1127,-92,-83,2632,692,637,3516,-117,246,25,306,431,14376,94,
利润总额(万元),516258,380038,130443,230009,189257,95435,54672,135987,103218,47190,43105,66639,46659,44623,18306,35830,29213,37157,170958,40863,188038,91691,113774,139215,36678,-2807,
净利润(万元),392710,292605,97033,179610,148224,76946,43519,110563,83840,40484,33349,56222,34644,33921,13818,25692,21983,28797,124812,31159,138542,68760,85912,81590,25218,-2821,
净利润(扣除非经常性损益后)(万元),398216,292696,97102,179475,147384,76200,43527,109849,83930,40414,--,50730,--,33996,--,14740,--,28198,121312,--,134493,--,51316,--,--,--,
经营活动产生的现金流量净额(万元),-675478,2152710,529723,1342101,689148,59461,146564,-414468,-80454,12625,106916,-468150,-344890,-268528,99016,-800824,-640952,-426743,-369281,-377555,1062872,--,-489499,603802,229704,--,
现金及现金等价物净增加额(万元),5264471,5603442,1085327,1330707,1578232,193812,161577,10506,-143054,-5984,105537,-501718,-517079,-447181,-55565,-412397,-100194,-431168,-383869,-382592,1050978,--,-244172,620433,213593,--,
总资产(万元),17671204,17595795,10090728,8692386,8269148,4777206,4236922,3659836,3093052,2922613,2990358,2798475,2636566,2670454,2811826,2614167,2645217,2313666,2802404,2459171,2903439,1901297,1718479,1045114,404554,155363,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,383511,124857,
总负债(万元),14198959,14185037,6902629,5611929,5240255,3097419,2602516,2067525,1530686,1380487,1476026,1316728,1190600,1214678,1334920,1156484,1174133,1394356,1906041,1701079,2137634,1214086,1092695,879095,340797,116832,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,340797,116832,
股东权益不含少数股东权益(万元),3433873,3361323,3139718,3033543,2982251,1633619,1587945,1545949,1526045,1504566,1475966,1443189,1407763,1417937,1438429,1418865,1432315,887398,863638,758092,735506,687211,596092,166019,63757,38531,
净资产收益率加权(%),12.11,9.15,3.14,8.65,6.29,4.85,2.78,7.38,5.63,2.76,2.28,3.93,2.43,2.35,0.97,2.42,2.34,--,15.61,--,20.67,--,19.08,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
