报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.21,0.17,0.09,0.37,0.29,0.22,0.12,0.28,0.22,0.15,0.08,0.2,0.15,0.12,0.09,0.25,0.16,0.14,0.09,0.17,0.12,0.1,0.1,0.09,0.14,0.1,0.08,0.27,0.28,0.21,0.1,0.43,0.35,0.21,0,--,0.27,0.11,0.04,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.44,1.41,1.86,1.77,1.68,1.66,1.63,1.55,1.51,1.49,2.22,2.12,2.18,2.14,3.23,3.16,3.17,3.11,3.1,1.52,1.43,1.31,0,--,--,1.59,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.53,0.28,-0.91,2.72,4.91,2.51,0.65,-0.25,0.29,0.48,0.22,0.27,-0.08,0.1,-0.07,-0.23,-0.7,-0.4,-0.33,-0.93,-0.42,-0.76,0,--,0.31,0.93,-0.1,
主营业务收入(万元),3148111,1731424,706729,3211906,2315209,1463521,655809,2985048,1660554,990704,557912,1465287,652773,384580,215923,596016,444667,356892,202829,288697,164802,115513,63756,134568,100480,79256,42003,234893,151581,90465,41515,59046,38042,22279,13492,29798,21107,12144,7322,
主营业务利润(万元),15597,11192,4240,15732,12554,8928,5507,19276,14544,10387,7009,27419,19453,14779,6602,32380,18784,12828,7078,17679,12152,8823,4732,10622,9145,6434,3390,11487,8602,5544,3067,7986,5998,3589,1969,6342,21107,2828,878,
营业利润(万元),16348,11178,6121,16640,13687,10649,5927,13082,10603,6941,3829,10922,8741,7162,3755,12311,6460,6048,3827,6591,4753,4146,2508,1610,3191,2301,1307,3590,4445,3272,1534,5000,4023,2589,1458,4299,--,1317,501,
投资收益(万元),-1826,-1925,-1336,-1093,607,-255,-166,-4741,-1758,-243,-72,-2971,46,-50,76,-871,1276,298,--,-453,170,154,--,29,174,101,59,-21,--,--,--,--,0,--,0,--,--,--,0,
营业外收支净额(万元),-2,102,9,325,183,127,31,424,350,273,258,327,-55,-0,25,-984,-299,-330,-148,130,151,115,8,680,359,292,0,766,--,--,--,--,--,-0,--,135,--,-1,-5,
利润总额(万元),16346,11280,6130,16965,13870,10776,5958,13506,10952,7214,4087,11249,8687,7162,3780,11327,6161,5718,3680,6721,4904,4262,2516,2290,3550,2594,1307,4356,4686,3513,1732,5109,4022,2589,1458,4434,3186,1316,496,
净利润(万元),13299,10037,5375,14779,11642,8878,4836,11073,8930,5977,3364,8009,6041,4802,2762,7676,5036,4360,2702,5119,3819,3183,2040,1737,2827,2067,1023,3507,3830,2827,1383,4263,3564,2112,1163,3654,2737,1075,421,
