报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.04,0.03,0.01,0.12,0.08,0.04,0.01,0.01,-0.03,-0.04,-0.03,-0.1,-0.02,0.03,0.04,0.14,0.13,0.22,0.07,0.22,0.13,0.11,0.02,0.14,0.12,0.1,0.01,0.17,0.23,0.19,0.21,0.34,0.18,0.14,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,2.52,--,--,--,1.57,--,--,--,1.56,--,1.74,1.76,2.76,2.65,2.71,5.61,5.59,4.6,4.48,4.49,5.28,5.77,5.23,5.28,5,4.02,5.09,4.78,7.44,11.16,3.65,2.88,2.82,2.71,2.67,2.67,2.64,2.59,2.59,2.57,2.63,2.59,2.58,2.56,2.54,2.65,2.6,2.58,2.53,2.48,2.56,2.52,2.47,2.43,2.56,2.45,2.54,2.15,2.5,2.4,3.46,3.29,3.12,1.53,0,--,
每股经营活动产生的现金流量净额(元),--,--,0.04,--,--,--,0.03,--,--,--,-0.03,--,0.02,0.01,0.04,0.22,0.2,0.05,-0.02,0.5,0.48,0.1,0.05,0.33,0.34,0.58,0.29,0.5,0.31,0.28,0.16,0.74,0.85,0.6,0.34,1.06,0,--,0,0.74,0,0,0,0.61,0,0,0,0.16,0,0,0,0.48,0,0.2,--,0.53,0.22,0.3,0.04,0.14,0.1,0.16,--,--,--,--,--,--,
主营业务收入(万元),257091,165629,78009,412609,303641,203716,87559,357306,245641,150839,66458,287915,203582,130384,63656,313777,239291,159339,74118,239435,164074,98019,47743,167196,117894,79785,38489,210781,164407,106622,51461,181842,124141,91980,43774,139593,98771,60670,31155,126748,91187,60455,31914,143739,107300,67103,33489,121038,85904,56538,27990,74269,48344,27300,13489,50744,23344,38693,16413,28859,15481,27318,12355,27465,15298,29985,30356,18514,
主营业务利润(万元),43378,31257,15424,75602,54845,35289,13655,46244,25717,12468,5885,21766,21336,17481,9393,48199,36260,25270,11027,36499,22447,14770,7184,23098,17395,12187,5725,27681,21641,14906,6709,25931,17215,12732,--,20377,13876,9213,4899,17815,12833,8902,4598,15393,11843,7980,4740,15001,9935,6969,3351,12359,8235,5613,2753,13973,6603,10113,4399,6906,3011,6019,2660,4208,3024,7190,6591,4032,
营业利润(万元),7209,5640,2432,19630,13275,6245,896,-3697,-6983,-7912,-4749,-20187,-4424,4294,3433,12373,13029,10174,3085,9458,5635,5167,1072,4771,4193,3804,808,6712,10346,8395,5582,8780,5608,4958,2431,5225,3489,3217,1697,5196,3656,2955,1480,3052,3168,2219,1848,5723,4481,3615,1725,7024,4464,3031,1501,7670,3146,5538,2712,4565,1791,4282,1935,4335,--,5818,6601,4054,
投资收益(万元),3517,3448,916,2848,1258,1064,265,1132,843,841,251,4932,4927,5335,3460,2181,2129,2077,27,3332,3332,3334,0,1249,1235,1235,10,3399,3399,3399,3299,--,--,0,0,1305,472,308,295,-1441,-293,-293,0,9,36,20,0,426,0,0,0,279,271,263,--,854,840,986,5,854,293,757,452,1049,189,0,0,0,
营业外收支净额(万元),1306,539,362,4058,2936,1684,1117,6914,3473,2013,775,3295,981,962,427,2331,856,735,512,531,-31,-96,-43,761,672,570,-2,466,--,-75,--,--,--,--,--,-648,0,--,-57,-553,0,0,0,-349,0,0,0,-395,0,-16,-1,-35,-14,-13,--,-26,2,60,0,180,0,0,0,0,378,--,--,--,
利润总额(万元),8515,6179,2795,23688,16211,7928,2013,3217,-3510,-5900,-3974,-16892,-3444,5256,3860,14704,13885,10910,3597,9988,5604,5071,1029,5532,4865,4374,806,7178,10156,8320,5549,10645,6538,5158,2657,6959,4269,3730,2092,3769,3503,2736,1582,4120,3554,2638,1766,6090,4553,3730,1855,7344,4797,3358,1582,8498,3989,6589,2744,5668,2249,5668,2829,5860,3759,5855,6606,4055,
净利润(万元),7061,5028,2029,17982,12165,6117,1663,2030,-3811,-6088,-4079,-15624,-2814,4932,3345,12888,11563,9227,2889,7980,4595,4016,543,5138,4488,3783,494,6395,8366,7118,5039,8064,4229,3265,1685,4235,2716,2210,1252,1656,1876,1486,854,2407,2066,1566,1116,3926,2944,2361,1303,4441,3204,2127,1039,7715,3307,5410,2368,4957,2051,5013,2501,4838,3223,3923,4426,2717,
