报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.18,0.1,0.02,0.26,0.2,0.08,0.06,0.24,0.18,0.1,0.01,0.06,0.04,0.03,0.01,0.56,0.55,0.37,0.18,0.31,0.15,0.08,0.05,0.04,0.01,-0.03,-0.06,0.22,0.32,0.31,0.36,0.56,0.42,0.28,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.13,--,3.02,--,2.87,--,2.85,4.25,4.35,3.81,3.8,3.62,3.54,3.14,2.98,2.91,2.88,2.83,2.63,2.59,2.59,2.64,2.73,2.73,4.47,2.63,2.78,2.64,2.57,2.34,2.34,2.22,2.9,2.83,2.78,2.71,3.33,3.18,3.06,3,3.04,2.95,2.95,2.93,0,1.63,0,1.51,1.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.1,--,-0.4,--,-0.11,--,-0.46,-0.45,-0.13,0.17,0.6,0.27,0.15,0.08,-0.09,-0.06,-0.09,0.04,-0.34,-0.48,-0.51,0.17,0.46,0.74,0.21,0.52,0.23,0.13,0.02,0.37,0,--,0,0.31,0,0,0,0.64,0,0,0,0.29,0,0,0,0.87,0,0.47,0.26,
主营业务收入(万元),1009304,650728,304866,1269535,907793,587630,287993,1178686,869475,561177,273828,1048409,765549,499797,235283,1024016,771418,506807,251085,530492,361368,236624,120764,358757,260511,153449,60354,508417,433086,295790,143606,387432,275957,168851,87098,257876,190295,114473,51610,214389,163849,113057,61972,149658,105086,67334,31939,99585,72797,49330,24602,94438,45826,87803,81133,
主营业务利润(万元),206168,125595,55265,248597,169827,103190,55573,206565,144453,87630,38885,144961,97921,62970,30370,191317,152723,97955,46213,94694,55781,35182,18901,51235,36411,20758,5961,83568,82915,66701,38727,92890,65086,39339,--,62911,46979,26434,11787,46211,33503,23439,13945,39857,27456,18852,9434,24325,18907,13810,7192,27103,12922,21726,24020,
营业利润(万元),39752,20535,3296,63200,48970,21573,13959,50069,35288,17738,2561,13906,7483,4690,1590,77158,75258,49344,22780,37241,15885,8876,6176,7782,3547,-1426,-5178,28551,41398,39041,26252,47395,32699,21908,7603,22440,19493,10167,4132,18938,14206,9706,6345,18339,11119,8038,4107,8109,7217,6048,3635,12702,6445,11127,12094,
投资收益(万元),117,115,81,198,44,1,--,39,39,25,3,2978,5,5,3,17,17,9,9,5192,3348,2632,1664,1183,45,0,--,1702,1702,1702,1267,6157,4736,4636,789,1696,1704,228,230,485,903,764,612,-368,-46,-281,197,95,13,9,4,17,9,1,--,
营业外收支净额(万元),3362,3241,2863,1043,1029,425,725,2982,1752,1462,-19,2045,1551,1125,349,991,398,146,92,-997,276,110,66,170,152,179,42,1707,--,1376,--,--,--,--,--,-2708,0,--,0,-431,0,0,0,-914,0,0,0,-186,0,0,0,0,0,0,-479,
利润总额(万元),43114,23776,6160,64243,49999,21998,14684,53052,37040,19200,2542,15951,9033,5815,1939,78149,75656,49490,22871,36244,16160,8986,6241,7952,3699,-1247,-5136,30258,42916,40417,26337,46695,32756,21942,8596,21428,20849,10379,4345,18991,14653,9992,6504,17056,10729,7691,4265,8017,7181,6013,3614,12079,6346,10780,11671,
净利润(万元),33121,18954,3801,47715,37178,15535,10223,44517,33322,18623,1278,11362,6744,3731,982,58667,57633,38606,17846,28877,13973,7620,4976,3847,1208,-2451,-5490,20605,29561,29261,21134,32942,22729,15141,6019,13933,14062,7735,2984,12665,10825,7698,5410,11197,7070,4996,2890,4891,4745,3957,2423,7519,4116,7215,7759,
