报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.08,0.09,0.05,0.15,0.14,0.12,0.06,0.25,0.35,0.32,0.07,0.36,0.3,0.24,0.09,0.39,0.3,0.24,0.17,0.59,0.43,0.33,0.11,0.48,0.43,0.34,0.11,0.46,0.44,0.37,0.25,1,0.24,0.16,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.75,3.62,3.65,3.53,2.56,2.59,5.28,5.03,5.02,4.8,5.3,5.1,4.91,3.8,3.63,3.32,3.24,3.25,6.76,6.92,7.22,7.01,6.98,5.58,5.53,5.5,5.58,5.55,5.52,5.43,5.56,5.53,5.48,5.68,2.1,1.5,1.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.46,0.2,0.1,0.53,0.38,0.2,0.16,0.78,0.33,0.23,0.05,0.4,0.83,0.71,0.37,0.44,0.28,0.08,0.09,0.97,0.41,0.11,-0.12,0.47,0,--,0,0.55,0,0,0,0.08,0,0,0.57,0,0,
主营业务收入(万元),440498,294472,143787,660145,491490,332146,165104,646670,413275,286598,123904,757931,529812,315374,128028,503746,375518,261111,112459,369522,268202,184139,77268,228174,159048,109649,45935,259101,211768,161134,70838,240039,27494,15858,6322,27684,19432,11466,3476,22828,16218,10204,3129,20053,15255,10622,23537,17528,12102,
主营业务利润(万元),78746,52722,25046,108843,80410,55530,26058,97529,75418,52635,28031,131157,98587,63900,27487,103555,75347,51791,21239,77512,55186,37252,13731,46859,35815,25691,9774,46023,38866,30260,12470,40671,7965,4544,--,6648,3995,2531,1177,6915,5005,3086,956,6889,5215,3778,8973,6928,4631,
营业利润(万元),1837,3247,722,10654,10659,9891,4673,21482,31297,30269,7339,38261,36729,21853,9486,25741,20218,16077,5337,31204,23401,17946,6236,22198,19240,15915,5883,21386,20274,17068,6090,25568,2236,1544,269,1370,584,99,249,3061,2444,1438,226,2727,2179,1673,4067,3249,1777,
投资收益(万元),1537,1123,388,1912,1305,1123,388,27921,27767,27767,0,296,170,170,--,449,304,304,--,449,340,340,--,197,170,170,--,170,170,170,--,1087,1085,1085,208,436,283,297,-1,-2,-2,-1,-1,-2,-2,-1,-2,-2,-3,
营业外收支净额(万元),5787,3919,3093,5065,3018,1773,1043,2814,2842,813,684,6225,4689,4359,381,5486,2485,2383,1539,1954,503,267,19,1635,1226,1008,124,1056,--,--,--,211,--,--,--,-85,0,--,0,34,0,0,4,-40,0,0,2,0,0,
利润总额(万元),7624,7166,3815,15719,13678,11664,5716,24296,34140,31082,8023,44486,41418,26211,9867,31227,22703,18460,6875,33157,23904,18213,6254,23833,20466,16922,6008,22443,21037,17713,6122,25779,2453,1642,344,1821,858,426,283,3207,2523,1486,235,2887,2260,1746,4101,3300,1928,
净利润(万元),6985,7170,4235,12622,11442,10094,5160,21200,29043,26888,6186,29752,25410,20104,7274,29301,22076,17919,6488,21819,16014,12327,4275,16038,13711,10999,3569,14985,14120,11788,4011,16164,1684,1116,202,926,600,350,181,1990,1652,959,157,1835,1452,1050,2581,2145,1256,
净利润(扣除非经常性损益后)(万元),1715,3230,1122,7497,8484,8178,4076,-5381,2772,2164,5783,25080,--,17022,--,25233,--,16046,--,20258,--,11970,--,14937,--,10070,0,14012,0,11149,--,2279,0,550,--,805,0,331,0,1892,0,926,0,1728,0,1001,0,0,0,
经营活动产生的现金流量净额(万元),9732,9202,13933,14182,13257,6638,-4864,-49233,-29147,-13105,6218,27076,38130,16384,8286,44250,28644,14901,5924,29172,12336,8540,1720,15080,30813,22906,12021,14083,8927,2536,1461,15583,2912,748,-876,3371,2636,1551,544,3926,3236,993,-328,561,-2053,-1179,2457,0,0,
现金及现金等价物净增加额(万元),15841,23032,-2081,-55824,-35632,-28475,-17429,23718,17431,92616,-30284,-61470,-20693,-41820,-11091,17387,-62454,-72606,-38593,65221,32478,42629,5265,19432,38307,-5564,1103,5093,6470,6097,-778,3823,406,-436,-2121,-2102,-687,1334,-737,-7104,-3348,1595,3376,21208,26092,30906,252,0,0,
总资产(万元),1028362,1125261,1071452,1039756,991173,989678,978921,949659,1020456,1058318,1043176,1010994,947970,845191,828535,752252,630752,585746,551955,522171,466041,434009,352712,311814,287161,232211,214368,209146,225356,245464,254754,218314,80611,76962,75088,60568,63254,64562,60009,60579,52585,52554,53630,50152,51265,55952,21773,18327,15556,
