报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.28,0.26,0.11,0.49,0.33,0.25,0.11,0.63,0.33,0.24,0.1,0.47,0.33,0.24,0.15,0.67,0.46,0.3,0.14,0.61,0.44,0.29,0.12,0.68,0.51,0.33,0.59,0.38,0.49,0.36,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.36,5.21,5.12,8.03,7.87,7.67,7.51,7.84,7.7,7.48,7.73,7.57,3.19,3.02,0,0,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.38,-0.43,-0.53,0.17,-0.5,-0.29,-0.37,0.33,-0.16,-0.15,-0.34,0.65,0.16,0.25,0.61,0,0.89,0.42,
主营业务收入(万元),21957,15264,7109,38870,25769,17100,7379,29544,17602,13051,6190,26486,16414,10713,5826,22463,15263,9703,4979,20075,14253,9506,4538,18152,13653,9028,17026,12431,15839,11873,
主营业务利润(万元),9866,7174,3729,16528,11725,8007,3581,11696,7781,5630,2880,9962,6466,4471,2712,9440,6563,4215,2331,9020,6243,4094,2160,7914,5922,4077,6885,4780,5706,4696,
营业利润(万元),1921,1777,1398,6065,4752,3522,1442,5526,4172,3222,1316,5029,3388,2245,1363,5865,4157,2735,1293,5282,3802,2383,969,4764,3616,2376,4293,3140,3418,2556,
投资收益(万元),--,--,--,-49,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,-0,0,--,--,0,--,-27,
营业外收支净额(万元),2609,2252,242,1950,829,666,207,3228,298,191,11,1634,1180,1112,50,429,193,94,0,342,209,218,218,8,-26,-8,4,--,12,-3,
利润总额(万元),4530,4028,1640,8015,5581,4188,1649,8755,4471,3413,1328,6663,4568,3357,1413,6294,4350,2830,1293,5624,4011,2600,1187,4772,3590,2368,4298,3100,3430,2553,
净利润(万元),3325,3159,1284,5874,4008,3027,1272,7567,3908,2903,1232,5657,3904,2878,1211,5358,3694,2415,1099,4800,3410,2210,991,4056,3046,1981,3523,2305,2931,2185,
净利润(扣除非经常性损益后)(万元),1351,1391,1116,4506,3425,2548,1144,4700,3672,2913,1223,4551,--,1933,--,4993,--,2334,--,4509,--,2025,--,4050,3072,1987,3520,0,2923,2187,
经营活动产生的现金流量净额(万元),-3296,-3481,-4883,780,-2755,728,-4465,2936,728,860,-6049,-1049,-4599,-5172,-4245,1386,-4003,-2305,-2991,2667,-1274,-1222,-2758,3929,990,1471,3643,1700,5323,2547,
现金及现金等价物净增加额(万元),-6066,-4786,-5101,-4423,-7752,-604,-4842,-7252,-4341,-3957,-6640,-10405,-15251,-12514,-6548,-8096,-11930,-7998,-4721,37183,34018,37573,38200,1606,-263,394,788,1139,-1107,1604,
总资产(万元),95765,96651,94527,96405,93122,98249,93187,94993,81297,80049,80443,81707,75013,73809,75056,77733,73570,72193,73804,73458,70694,73271,73080,32247,29045,26146,23712,0,21003,25190,
流动资产(万元),69122,69956,67055,68565,65020,69898,64663,65981,61806,60693,61305,62640,56814,57928,59518,64452,61749,62047,64919,64526,61872,64565,64241,23236,20496,18738,16162,--,13165,17300,
总负债(万元),12839,11200,10687,13961,12993,16246,13073,16251,13190,12884,11449,13798,11897,11722,10218,14091,11658,11576,11066,11818,10878,11454,12482,13117,10923,9092,8600,--,9423,14731,
流动负债(万元),6663,5506,5949,8903,8103,11253,8255,11376,7481,7176,7294,9643,7802,7628,6123,9997,8077,8195,7685,8447,7594,8170,7788,8428,5830,4645,4237,--,4299,8932,
股东权益不含少数股东权益(万元),71438,74273,72397,71113,69248,71267,69511,68239,64573,63568,65497,64265,62502,61475,64209,62997,61334,60054,62738,61640,59816,61817,60598,19130,18121,17054,15075,0,11552,10421,
净资产收益率加权(%),4.65,4.35,1.78,8.46,5.71,4.34,1.85,11.47,6.05,4.46,1.9,8.99,6.25,4.57,1.9,8.69,6.03,3.97,1.77,8.32,6.08,4.1,2.49,23.72,0,12.33,26.46,0,26.67,22.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
