报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.26,0.15,0.06,0.34,0.08,0.04,0.02,0.26,0.08,0.04,0.02,0.17,0.05,0.01,-0,0.06,0.06,-0.02,-0.02,0.05,0.08,0.04,0.04,0.18,0.1,0.06,0.01,0.09,0.09,0.08,0.04,0.87,0.65,0.38,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.78,1.7,1.75,1.76,1.73,3.38,3.43,3.45,3.43,3.38,3.39,3.75,3.66,3.62,3.62,3.62,3.6,3.59,7.09,5.38,5.1,4.84,4.56,4.45,3.42,3.42,3.41,3.3,3.15,3.77,3.78,3.73,3.5,4.18,4.18,4.14,4.05,4,3.99,3.99,3.99,3.98,3.95,3.95,3.92,2.71,2.76,2.63,2.52,2.2,1.79,1.82,1.97,2.93,2.85,2.72,2.61,3.31,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.29,-0.04,-0.08,-0.29,-0.36,-0.36,-0.24,-1.06,-1.14,-0.9,-0.18,-0.68,0.04,-0.05,-0.13,-0.11,-0,0.03,-0.07,2.34,2.09,1.88,1.38,-3.25,0,0,0,-1.8,0,0,0,2.04,0,0,0,-1.87,0,0,0,-0.52,0,-0.72,0,-1.16,-0.93,0.29,-0.53,-0.24,0.44,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),441592,214951,85929,606247,228972,144305,65413,593751,256009,154072,75788,444540,162458,63227,21008,200269,153721,38496,9474,162514,151732,80013,72530,237900,136294,71541,16827,141955,117722,101133,52649,416267,320914,186157,55909,133770,9971,7888,2416,55308,42401,31588,18508,100194,52858,36643,17675,57604,29133,18505,10152,46132,21832,11897,3198,34528,10412,27517,14065,10319,6539,28088,4831,28528,7857,24736,7816,21871,8860,20227,14764,10061,6972,7842,3691,
主营业务利润(万元),198187,94861,35743,241499,96771,53882,23579,219110,91910,56311,27303,161982,63090,24187,7955,64070,50969,12597,2429,53597,51835,26537,24495,77925,47744,24715,4882,45521,38428,32948,15520,118232,83301,49873,--,36720,2539,2019,523,10892,8323,6090,3835,19968,10497,7402,3508,16216,7795,3709,2181,11643,6483,3660,1203,12061,3506,7723,5460,3442,2252,9220,1850,6135,770,6511,1565,7138,2445,5658,3555,4490,--,--,0,
营业利润(万元),195200,119213,44322,228086,58057,24641,10716,155646,51508,27683,11941,96266,32593,4849,-1473,33849,24775,-2838,-4294,16680,27380,12529,14819,59862,36919,18242,2023,29529,28824,24324,11099,101599,73575,43373,12074,31671,582,730,-204,4315,2732,2547,1690,11093,2538,2087,1100,9762,3906,1235,698,6715,3256,2108,0,8399,1793,5217,3924,370,10489,11098,-440,6146,0,6775,0,7165,0,5943,3555,3198,--,--,0,
投资收益(万元),28084,12840,7379,943,11929,--,--,--,--,--,--,-162,-162,--,--,--,--,--,--,--,--,--,--,--,0,0,--,4,--,--,0,-348,0,0,0,4154,4166,4178,4190,4152,-36,0,0,-20,4,4,29,33,81,75,26,-64,-82,-82,-58,-48,-24,-21,-9,10859,14,2834,0,75,-38,-19,-52,34,40,164,0,213,--,--,0,
营业外收支净额(万元),694,476,112,1800,836,353,126,1091,595,254,72,391,218,94,-33,503,143,145,121,4480,134,128,99,-1087,-1029,-852,-330,62,--,--,275,18,-55,--,--,642,0,0,0,184,0,0,0,-71,0,0,0,-1198,0,0,0,282,17,-4,0,397,18,90,0,42,0,0,0,0,-6,0,-6,0,0,0,--,0,--,--,--,
利润总额(万元),195895,119689,44434,229886,58893,24993,10843,156736,52103,27937,12013,96657,32810,4944,-1505,34352,24918,-2692,-4173,21160,27513,12657,14918,58775,35890,17391,1693,29592,28909,24503,11374,101617,73520,43270,12095,36587,4460,4592,4002,8746,2751,2576,1709,11021,2491,2055,1090,8610,3863,1287,699,6945,3194,2024,413,8747,1787,5286,3271,11170,10486,13170,-681,4822,410,4835,1535,2378,1109,3725,1985,3029,--,--,0,
净利润(万元),118220,66100,25799,155869,35871,16840,7529,118121,37981,20178,8079,78208,23625,3013,-1678,25779,15896,-3373,-3619,12284,18199,8321,10051,40284,21718,12455,1038,21064,20979,17487,8017,65319,48846,28680,7975,25526,4188,4309,3981,7447,2073,1846,1361,8890,2170,1532,934,3661,1467,174,92,3417,1113,723,70,3761,634,3784,2762,9657,5152,9083,-682,4066,345,4093,1305,1943,942,3150,1756,2542,1882,1176,765,
净利润(扣除非经常性损益后)(万元),117585,65973,21870,106242,24002,16775,7552,115745,37820,20124,8020,77105,--,2946,--,25559,--,-3493,--,7803,--,8205,--,40780,--,13313,0,21498,0,17241,--,65171,0,28775,--,24814,0,4623,0,7294,0,1822,0,8953,0,1568,0,4717,0,189,0,3264,1177,809,0,3412,616,3695,2726,383,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),297453,557085,-133247,72778,-69108,-164098,-97994,-282590,-246209,-182740,-153675,-170608,-133519,-17309,-36513,-134110,-162259,-81434,-55398,-242611,-259813,-204296,-39766,-153562,9208,-11391,-29123,-25406,-426,6929,-8190,176183,156997,141435,103643,-244359,-36571,-46136,-19875,-63247,4290,-7197,-8457,59749,35251,20786,7253,-45724,-40667,-6831,-23820,-12567,12366,-17576,0,-28405,-22595,5994,-10786,-4927,8986,3716,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),1384568,1797903,559665,552370,250123,37489,66427,73885,385065,233804,322732,230534,95179,-9100,-6576,-133186,-116060,-3223,-40728,-237402,-212795,-127358,53050,297530,156356,121954,23927,106979,22999,22102,339,16516,13296,61155,42372,-402,6842,3842,10516,-3656,15033,-21171,-14459,4063,-5640,-7237,-3404,7438,36119,59098,0,-19691,7938,-16042,0,31173,17467,98,-2850,-420,-888,-1821,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),9763884,10111917,8354349,7088911,5970072,4457589,4214722,4073804,3964077,3647844,3616473,3093476,2727606,2531750,2404373,2343713,2327837,2378819,2244490,2234589,2207247,2241699,2395249,2274091,2145805,2138857,2019028,1982186,1873523,1867058,1833242,778641,735262,768358,825622,729374,440902,419851,405566,378983,319231,289285,303237,310255,330791,332303,341978,338460,343138,328499,270556,251340,232570,233527,215548,218425,163869,130462,96148,86956,94328,92919,70557,75524,68762,65673,64675,62597,52741,52210,48571,37084,--,--,6523,
流动资产(万元),8413955,8792317,7101407,5951731,5405520,4031243,4035993,3894809,3811448,3498857,3534401,3016290,2642592,2501928,2383239,2322729,2306231,2356819,2223016,2213515,2187426,2218236,2371941,2247259,2123621,2116587,1996640,1959758,1854670,1848305,1814609,738425,695566,728693,786091,689919,383298,374273,359896,333246,274049,244514,258395,265307,286587,288056,297692,294146,298690,284025,--,207324,0,0,202935,214050,0,0,0,0,75267,81551,65638,70625,64633,61634,60317,58148,48676,48137,44924,33700,--,--,6132,
总负债(万元),8415784,8773605,7061034,5837406,5027925,3543088,3241086,3108703,3079315,2780845,2712337,2197243,1870821,1709116,1558981,1496525,1489512,1565654,1420184,1400089,1278167,1324433,1497034,1380484,1270418,1271955,1152153,1116301,1011454,1007101,989583,353572,331417,383616,461432,373242,299221,278050,262603,239994,185769,156022,171812,182292,211529,213548,223360,220818,228320,215281,--,138602,119405,119309,--,105677,59051,66159,39482,33073,37157,44357,33872,38157,35116,32372,35196,34424,29795,29802,-13319,30290,--,--,0,
流动负债(万元),3666705,4841816,3701784,3098256,2833427,1376262,1267298,1214028,785810,621409,670563,722615,876474,922478,758847,714323,680209,843024,636349,647983,360256,425490,578150,524678,718330,747136,723305,762752,757874,773491,798823,351902,255477,263646,330432,243242,169221,148050,152203,159594,150005,150222,165338,176218,205529,207548,209360,212818,220320,196715,--,127997,0,0,82582,85660,0,0,0,0,37157,44357,33872,38157,35116,32372,35196,34424,29795,29802,35252,30290,--,--,5022,
股东权益不含少数股东权益(万元),1013831,994813,958140,927398,806012,873211,932250,923606,843228,825425,858911,850913,811368,775756,798378,800087,790228,771039,782160,785976,780540,770661,772387,848078,829512,820248,820151,819112,815218,813104,802795,404135,383589,363423,342717,334662,120187,120307,119979,115999,110625,110397,110644,109284,102564,101926,101938,101004,98811,97517,97435,97343,97479,97090,96436,96367,95663,55522,56549,53787,51602,44975,36685,37367,33647,33301,29478,28173,22945,22409,13319,6794,4267,2937,1502,
净资产收益率加权(%),12.1,6.56,2.74,14.44,3.29,1.81,0.81,13.31,4.44,2.41,0.94,9.47,2.9,0.38,-0.21,3.25,2.02,-0.43,-0.46,1.55,2.25,1.04,1.2,4.83,--,1.51,0,2.59,0,2.14,--,17.78,0,8.22,--,19.84,0,3.65,0,6.61,0,1.68,0,8.46,0,1.51,0,3.69,0,0.18,0,3.48,1.15,0.75,0,4.69,1.02,6.82,0,19.73,--,22.06,--,--,--,0,0,0,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
