报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.05,-0.02,-0.02,0.08,0.06,0.03,0.05,0.29,0.18,0.11,0.14,0.52,0.32,0.22,0.27,1.03,0.6,0.48,0.31,1.01,0.42,0.82,1.01,1,
每股净资产(元),3.74,3.78,3.78,3.8,3.78,3.75,3.8,3.75,3.65,3.58,7.14,7,6.8,6.69,13.61,13.35,12.99,12.8,12.61,3.56,2.97,2.56,1.74,2.03,
每股经营活动产生的现金流量净额(元),-0.06,-0.07,-0.02,0.41,0.01,0.01,0.04,0.17,0.14,-0.02,-0.07,0.31,-0,-0.05,-0,0.46,-0.04,-0.01,-0.03,1.15,0.48,0.47,0.86,0.03,
主营业务收入(万元),2648,2549,1067,7755,6634,3797,2651,16847,9681,6590,3445,14401,8933,6062,3144,12468,8581,5786,3137,10892,4717,8794,7070,5429,
主营业务利润(万元),465,805,-274,4491,4148,2104,1562,11878,6884,4789,2457,10334,5962,4017,2156,9085,6389,4266,2388,8207,3640,6684,5325,4078,
营业利润(万元),-1797,-463,-442,3307,2582,1332,1775,10595,6074,4082,2529,9898,5812,3960,2486,8887,5489,3703,2166,6969,2967,5260,3305,3267,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,-698,-668,0,
营业外收支净额(万元),2,-7,-1,27,18,13,10,350,328,19,9,24,12,3,9,262,213,213,6,150,30,0,-10,0,
利润总额(万元),-1795,-470,-444,3334,2600,1345,1784,10945,6402,4101,2538,9923,5823,3963,2495,9149,5702,3916,2172,7119,2997,5260,3295,3267,
净利润(万元),-1736,-543,-541,2457,1910,886,1534,9221,5717,3596,2218,8384,5148,3446,2134,7715,4826,3326,1842,6037,2546,4916,3045,3007,
净利润(扣除非经常性损益后)(万元),--,-537,--,2435,--,875,--,8923,--,3580,--,8363,--,3443,--,7492,--,3156,--,5909,2516,4797,4190,3236,
经营活动产生的现金流量净额(万元),-2046,-2267,-527,13227,180,429,1279,5568,4450,-647,-267,5030,-54,-760,-38,3650,-314,-63,-270,6933,2847,2847,5130,156,
现金及现金等价物净增加额(万元),-6701,-8622,-8955,16163,65,-373,1271,1202,1119,-2909,-2211,-5573,-5174,-5565,-197,69361,73251,73918,75347,4728,1630,-843,3020,-2153,
总资产(万元),125648,123551,123577,124280,125733,122658,125121,124741,119051,117822,117585,115350,110307,109078,110997,109167,104909,103481,102422,22515,18517,17218,14068,12688,
流动资产(万元),94383,99085,98633,98854,99083,97506,99445,99128,94123,92678,93952,91748,95104,95013,98741,96960,97591,96387,95158,17438,14346,12758,11269,10153,
总负债(万元),5803,2531,2436,2589,4640,2585,3432,4596,2367,3283,3425,3405,1574,2064,2092,2402,1017,1084,1508,1152,641,1888,3654,508,
流动负债(万元),4503,1221,1117,1261,3301,1238,2075,3229,1176,2083,1886,1856,31,512,531,833,745,811,1229,867,575,1788,3654,508,
股东权益不含少数股东权益(万元),119660,120815,121114,121651,121094,120072,121689,120145,116684,114539,114160,111946,108733,107014,108905,106765,103892,102398,100914,21363,17876,15330,10414,12180,
净资产收益率加权(%),-1.45,-0.47,-0.44,2.03,1.58,0.73,1.27,7.95,4.9,3.16,1.96,7.69,4.71,3.18,1.98,9.24,--,14.45,9.65,33.02,15.35,38.19,26.81,28.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
