报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.55,0.35,0.16,0.52,0.41,0.26,0.12,0.36,0.33,0.25,0.22,0.87,0.49,0.35,0.17,0.5,0.45,0.31,0.21,0.73,0.58,0.38,0.18,0.48,0.35,0.21,0.1,0.42,0.3,0.19,0.09,0.31,0.2,0.13,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.82,2.67,2.5,2.32,2.28,2.15,2.83,2.49,2.34,2.14,2.14,1.97,1.83,1.69,1.87,1.53,1.75,1.64,1.54,1.45,1.34,1.27,1.14,0.34,1.03,1.03,1.06,1.07,-0.46,-0.41,-0.3,-0.26,2.28,2.57,2.64,0.88,2.6,2.59,2.59,1.98,2.6,2.58,2.58,2.55,2.57,1.98,1.98,1.87,3.2,2.98,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.05,0.11,0.02,0.19,-0.07,-0.15,-0.15,0.38,0.24,0.12,-0.01,0.52,0.43,0.35,0.32,0.04,-0.11,0.06,-0.02,0.16,0.12,0.09,0.11,0.03,0,0,--,0.19,0,0,--,-1,0,0,0,-0.49,0,0,0,0.62,0,0.32,--,0.37,1.04,0.16,0.09,0.24,0.04,-0.04,--,--,--,
主营业务收入(万元),477029,318228,144475,504019,386237,227755,106534,416169,284065,196147,91950,336902,242637,164068,75350,305312,219528,147849,69238,252243,188016,125246,52691,147413,97365,58907,21896,102537,65084,35206,15844,62510,45989,30379,13852,20777,13795,8769,3764,5375,4049,1666,1541,30215,37478,27872,20492,76971,58934,42233,20516,84169,64653,45188,18524,85818,48070,106107,54477,91305,51908,90339,84028,70017,70130,
主营业务利润(万元),145514,96842,43561,146159,115387,66983,29991,114093,84456,58380,27290,95708,72079,49482,21805,83158,62760,41978,19180,77521,56202,37442,16222,49389,32662,19314,7032,29544,17107,10837,4684,17163,12457,8867,--,2139,421,-192,-98,-549,-1898,-1664,-222,-4533,3428,3811,2955,-17299,6678,5017,2681,10318,6887,4922,2753,10636,5611,16405,9044,12123,6022,11419,9922,--,--,
营业利润(万元),71407,47300,21427,68181,55324,34376,15758,48132,40521,28937,12663,62748,35219,25191,12049,35335,33170,23016,11229,39541,31233,20433,9397,24120,17606,10242,3063,15364,9041,6289,2737,9935,7697,5943,2675,237,-1332,-1300,-306,-12394,-6137,-4887,-1276,-33440,-8451,795,1386,-30561,1810,1377,1158,2807,2172,1545,1140,3996,2611,6259,4678,6994,3991,6856,5971,--,--,
投资收益(万元),--,--,--,3180,3180,3180,--,4447,4453,4453,--,23564,-15,0,--,--,813,528,300,667,564,388,252,432,420,157,25,52,51,--,--,--,--,0,0,0,0,0,--,0,0,0,--,-206,19,3,3,11,4,1,1,-6,0,0,0,408,408,75,0,0,0,0,1,--,--,
营业外收支净额(万元),1819,1174,588,1730,1479,817,353,2738,3423,3046,1929,1821,1650,606,387,4214,634,391,122,255,761,692,318,2382,2088,1506,1307,1888,--,--,--,3087,--,--,--,-363,0,0,--,-1805,0,0,-8,106,0,0,0,139,204,0,0,210,154,108,0,154,0,263,0,333,0,0,--,--,--,
利润总额(万元),73226,48475,22015,69910,56803,35194,16111,50870,43944,31983,14592,64570,36869,25797,12436,39549,33804,23407,11351,39796,31994,21125,9715,26501,19694,11748,4370,17252,11847,7670,3603,13022,9514,6159,2882,40,-1998,-1806,-306,-199,-6438,-5014,-1284,-33540,-8432,801,1383,-30411,2018,1516,1228,-15976,2328,1653,1211,4568,3085,6619,4814,7327,4182,6870,6408,--,--,
净利润(万元),61362,38668,17862,56659,44738,28615,13437,38841,35441,26444,12998,51674,29090,20659,9895,29594,26823,18467,9059,31071,24519,16144,7517,20005,14814,8849,3553,13349,9468,5938,2849,9787,6224,4126,2882,108,-1963,-1775,-298,733,-6043,-4645,-1244,-32915,-8416,539,917,-31398,1345,992,843,-17247,1484,1040,797,3378,2603,4211,2854,6159,3554,5839,4293,3182,3070,
