报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,
基本每股收益(元),0.09,0.04,0.01,0.15,0.09,0.05,0.01,0.13,0.09,0.06,0.01,0.09,0.07,0.04,0,-0.25,-0.13,-0.09,-0.05,-0.4,-0.18,-0.13,-0.05,0.06,-0.15,-0.12,-0.05,-0.32,-0.15,-0.1,-0.04,-0.31,-0.18,-0.1,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1,0.98,0.94,1.68,1.8,1.85,1.89,1.94,1.91,1.95,2.03,2.08,1.92,1.96,2.02,2.06,2.22,2.28,2.34,2.38,2.51,2.59,2.68,2.86,2.97,2.6,2.59,2.59,3.4,3.39,3.39,3.39,3.43,3.41,3.4,3.38,3.42,3.5,3.49,3.47,3.49,3.48,3.45,3.42,3.43,3.51,3.51,3.31,2.48,2.26,2.89,2.37,3.45,2.7,2.52,1.62,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.14,-0.05,-0.07,-0.33,-0.69,-0.42,-0.42,0.05,-0.33,-0.09,-0.33,0.16,-0.64,-0.51,-0.08,-0.3,-0.18,-0.5,-0.26,-0.16,-0.26,-0.46,-0.19,0.36,0,--,0,0.17,0,0,0,0.26,0,0,0,0.64,0,0,0,0.75,0,0.26,--,0.42,0.85,-0.12,0.06,0.65,0.98,-0.16,-0.37,--,--,--,--,--,--,
主营业务收入(万元),10367,3177,2040,24374,16182,9722,2163,22620,15858,9783,2194,21203,14005,9753,3176,73140,47402,28727,14677,76722,56960,42122,21784,74363,52967,29951,13021,96889,82478,54452,30180,102951,74957,45120,20813,118517,89704,61259,28841,101155,68814,42942,21874,97543,71297,42906,20119,68004,42810,25995,12726,52168,34938,21286,9541,47591,26643,44231,19629,60829,32406,57975,30280,25541,11825,19270,--,17268,9281,
主营业务利润(万元),4754,1441,919,11853,7920,4662,846,10640,7496,4621,1100,9925,6716,4484,1255,2371,1198,979,396,745,47,-51,289,954,776,-99,24,3544,2855,1919,1538,2180,1995,1598,--,4940,6213,3918,2053,6413,5868,3644,1623,8791,7849,5024,2504,9261,6700,5573,2275,8666,6391,4317,1733,7798,3677,11653,7038,10290,5776,17371,8503,7931,3555,3963,--,3012,2520,
营业利润(万元),5500,2635,495,9808,5448,2831,390,7884,5553,3305,456,5719,3794,2395,271,-5166,-2608,-1884,-842,-8076,-3666,-2654,-989,-9872,-2981,-2247,-978,-6522,-3023,-2127,-745,-6220,-3422,-2009,-149,4508,6934,209,54,-13544,72,-84,48,-686,1217,589,380,-1631,531,628,430,1027,1373,1060,404,1504,1378,7357,5494,8448,4949,16105,8229,7947,0,3989,--,3121,2527,
投资收益(万元),2321,2202,8,900,224,190,--,--,--,--,--,--,--,--,--,13,8,-4,0,126,117,78,3,1180,10,-9,-13,-136,-126,-118,-96,-238,-109,-161,15,31,-14,-45,-35,-271,166,162,-64,249,225,179,89,313,108,40,49,-40,-85,-50,-27,-495,2,880,0,0,0,2,0,6,0,0,--,0,0,
营业外收支净额(万元),16,1,6,110,65,15,12,14,11,11,10,49,49,3,3,82,95,68,11,133,101,40,3,10212,65,29,31,336,--,185,--,--,--,--,--,-868,0,--,0,-5316,0,0,0,-43,0,0,0,18,13,0,1,-158,-49,1,0,-19,-18,-24,0,-15,0,0,0,0,129,0,--,0,0,
利润总额(万元),5516,2635,501,9917,5513,2846,402,7899,5564,3316,466,5768,3843,2398,273,-5084,-2514,-1816,-832,-7944,-3565,-2614,-986,340,-2916,-2218,-947,-6187,-2928,-1942,-747,-6332,-3416,-2003,-145,3671,6919,170,37,-19128,240,78,-12,-481,1391,755,470,-1279,652,678,480,856,1266,1027,377,991,1361,8249,5660,9572,4954,16100,8212,9776,2646,3965,--,3197,2520,
净利润(万元),4758,2396,391,8246,4527,2356,320,6386,4501,2682,380,4448,3082,1901,50,-4747,-2462,-1578,-835,-7373,-3283,-2377,-949,1021,-2818,-2159,-924,-5885,-2829,-1889,-713,-5858,-3285,-1909,-119,6594,6937,105,26,-16279,89,69,23,1200,1344,803,419,869,762,698,437,906,1011,808,314,1198,1321,7050,4425,8081,4146,13676,6980,8328,2249,3216,--,2142,1689,
净利润(扣除非经常性损益后)(万元),2446,193,386,7468,4476,2182,309,6374,4492,2673,371,4407,--,1899,--,-4788,--,-1612,--,-7470,--,-2455,--,-10126,0,-2179,0,-6170,0,-2074,--,-7685,0,-1915,--,171,0,99,0,-16484,0,-67,0,1237,0,816,0,635,0,689,0,966,1033,792,--,1217,1339,6158,4389,6940,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-1698,-782,-1356,22078,951,-2961,772,18147,10448,6091,-1247,2176,-6701,-2348,-3379,-6199,-12948,-7859,-7890,877,-6105,-1772,-6150,3039,-11871,-9603,-1573,-5621,-3443,-9362,-4766,-2913,-4847,-8502,-3600,6759,2020,3209,358,3707,1703,1478,-4393,5729,3662,-1163,2135,14007,8562,3254,2647,16287,0,5632,--,9181,18565,-2691,1413,14061,19725,-3208,-4890,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-11581,14020,-12668,18449,13879,9681,32,15089,8444,6142,-770,1277,4409,8944,6699,-10461,-12165,-12673,-7700,4875,-4767,-1614,-4858,11941,-4030,-3001,-448,-5101,-1781,-9632,-4896,-4880,-6551,-10088,-3636,2372,-2112,297,-997,692,96,138,-8329,2278,2257,-2758,938,3829,-1643,-3454,-572,11398,0,5574,--,-13784,18408,-4152,-6881,21907,15456,5083,-315,--,--,--,--,--,--,
总资产(万元),162144,158383,156360,157309,158189,150623,72342,72567,71452,65988,61371,59958,59367,57066,49752,61811,67016,61438,67270,73605,73645,82384,82007,81112,78581,75139,75269,78491,92786,89695,99226,99630,106381,102141,107989,113389,119853,118787,115249,116846,135797,129432,121197,131801,133427,124743,130366,130930,121453,119159,118170,115025,111498,109650,109253,105549,132493,122662,103027,103306,94165,89068,67235,52522,46216,35907,--,26687,22365,
流动资产(万元),88224,92635,95894,103112,110555,107957,33998,34342,32894,28417,24339,23009,23550,23366,21959,41919,46092,40297,45888,51918,49933,57975,56525,55281,49042,44838,44496,47043,59950,55705,64994,64702,72661,67933,74283,79743,84394,83667,80969,81838,93778,86800,78200,88114,89935,80845,83059,85073,76187,75006,74676,73472,--,0,70364,0,0,0,0,0,81893,78391,59512,41766,39199,28301,--,22735,18219,
总负债(万元),15944,14574,13463,14804,19425,14063,14919,15455,16168,13558,10883,10252,11160,10004,4320,34300,36925,30644,35488,40988,36362,44149,42143,40258,40333,36099,35045,37505,48651,44284,52567,52174,56172,50519,54510,60387,63755,61674,58296,59930,59504,53288,45169,55713,55602,47424,50532,51512,41240,37053,36188,38637,34216,32731,33040,29807,56405,42978,24307,29474,42602,42083,28573,20840,20613,18878,--,16464,13908,
流动负债(万元),15944,14574,13463,14804,19425,14063,14919,15455,16168,13558,10883,10252,11160,10004,4320,33700,36326,30044,34889,40389,35762,43550,41544,39659,39596,35346,34308,36801,47959,43561,51659,51266,55573,49920,53910,59788,63155,61075,57696,59330,58905,52689,44569,55114,55012,46834,49933,50912,40825,36370,35432,38223,--,0,33040,0,0,0,0,0,41036,40643,28554,20803,20557,18803,--,16352,13758,
股东权益不含少数股东权益(万元),145866,143504,142618,142228,138497,136327,56238,55918,54034,52215,50308,49532,48073,46986,45330,31368,33654,34538,35281,36116,35571,36477,37905,38854,35749,36499,37643,38382,41365,42485,43698,44460,46871,48246,50037,53362,55505,56503,56375,56318,73892,73799,73701,73704,74664,74116,73886,73464,74305,76108,75829,75381,76000,75638,74932,74463,74681,76425,76389,71963,49705,45312,38662,31682,25603,17029,--,10223,8457,
净资产收益率加权(%),3.3,1.67,0.27,6.95,4.45,2.44,0.57,12.11,8.69,5.27,0.76,9.4,7.41,4.63,0.12,-14.07,-7.06,-4.47,-2.34,-18.52,-9.62,-6.01,-2.47,0.03,0,-5.79,0,-14.18,0,-4.34,--,-12.57,0,-3.88,--,11.53,0,0.19,0,-24.83,0,0.09,0,1.62,0,1.08,0,1.15,0,0.92,0,1.21,0,1.07,--,1.62,1.78,9.39,0,0,--,35.53,--,--,--,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
