报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.19,0.09,0.03,0.24,0.16,0.07,0.04,0.34,0.23,0.12,0.04,0.35,0.27,0.18,0.09,0.41,0.32,0.22,0.18,1.08,0.77,0.96,0.83,0.65,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.23,5.04,6.11,5.93,5.71,5.99,12.03,12.05,4.93,5.1,3.17,2.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.41,0.38,0.01,-1.78,-1.77,-1.14,-2.08,-0.38,-0.61,1.64,1.06,0.5,
主营业务收入(万元),233515,148394,65354,317713,224753,136323,59351,300156,202066,119265,52371,257756,183133,111785,48344,251449,175198,108026,46443,192977,134182,148013,147125,126677,
主营业务利润(万元),33308,19839,7881,39908,27093,15044,6653,33016,22236,13305,5634,29539,21221,13700,6106,26944,19391,11732,5356,23927,16807,21494,19583,15437,
营业利润(万元),12640,6199,1834,14004,10545,4625,1378,12129,8625,4474,1492,12364,10119,6708,2837,12873,10369,6865,2686,12601,9317,10848,9343,7301,
投资收益(万元),-41,27,9,-468,5,-6,-40,-85,-59,-35,1,22,3,6,35,178,147,106,75,123,58,916,0,5,
营业外收支净额(万元),513,267,133,1649,765,466,350,1156,421,271,137,1166,458,287,144,1591,728,535,374,832,217,843,554,464,
利润总额(万元),13153,6466,1968,15653,11310,5091,1728,13285,9046,4745,1629,13530,10577,6995,2981,14464,11097,7400,3061,13433,9534,11691,9897,7765,
净利润(万元),10519,5020,1628,12790,8776,3982,1275,11358,7651,4079,1404,11631,9079,6065,2604,11606,9009,6016,2493,11376,8087,10083,8636,5877,
净利润(扣除非经常性损益后)(万元),10127,4775,1511,11599,8221,3688,1104,10428,7367,3895,1290,10705,--,5835,--,10121,--,4990,--,10642,7928,8445,7863,4594,
经营活动产生的现金流量净额(万元),11518,6160,-21680,11127,-12883,-6069,-16194,13531,-7726,-12378,-9535,22823,13633,12644,198,-49885,-49425,-31881,-29154,-5342,-6414,17181,11103,4854,
现金及现金等价物净增加额(万元),-746,-35865,-20495,8434,-11934,-32253,-13089,-5987,-17549,-20434,-11367,5249,-3625,-5628,-7487,-59409,-63013,-49227,-45995,97874,-1770,4995,3044,6621,
总资产(万元),298339,294258,280455,286626,278513,273084,260247,261945,263108,249980,236084,240783,233313,211915,220700,220220,218974,217865,206082,232933,117392,98080,70466,61383,
流动资产(万元),214665,212265,199520,207137,201871,197240,185903,188915,192000,182989,171607,179005,177575,159132,170563,170849,172358,174174,164804,193690,80829,73992,54382,45790,
总负债(万元),79220,79842,64266,72801,69390,72667,61962,62146,67596,64884,44815,48477,42355,32600,40286,48172,53099,44275,34081,63441,64897,44253,37070,35440,
流动负债(万元),73476,74012,58350,66799,63996,67186,56394,56491,61853,59044,38888,42463,39381,29091,36239,43607,45302,34813,24387,53303,54308,40991,35753,35397,
股东权益不含少数股东权益(万元),201196,196721,198629,196258,190551,182280,180287,181913,177608,169794,175930,176924,175647,169227,171217,165962,159795,167618,168453,168764,51792,53532,33321,23582,
净资产收益率加权(%),5.29,2.53,0.82,6.82,4.77,2.18,0.7,6.37,4.3,2.33,0.8,6.8,5.32,3.61,1.54,6.96,38.57,3.6,1.48,20.65,15.51,23.79,28.26,37.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
