报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.01,0.01,-0.03,0.06,0.01,0.01,-0.03,--,-0.05,-0.04,-0.06,0.06,0.02,0.03,0,0.19,0.07,0.04,0,0.15,0.07,0.05,0.02,-0.09,-0.05,-0.02,-0.01,1.93,-0.02,-0.01,-0.01,-1.03,-0.09,-0.07,-0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.38,1.38,1.36,1.35,1.24,1.21,1.17,1.17,1.08,1.05,1,-0.32,-0.28,-0.23,-0.21,-0.23,-2.22,-2.21,-2.21,-2.2,-1.14,-1.12,-1.58,-1.54,-1.71,-1.68,-1.64,-1.6,-1.52,-1.59,-1.57,-1.55,-1.55,-1.52,-1.59,-1.58,0.29,0.32,0.34,0.36,1.13,1.15,1.2,1.22,2.07,2.09,2.12,2.14,2.59,2.65,2.66,2.38,2.6,2.51,2.49,2.32,2.42,2.41,2.58,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.41,-0.33,-0.21,0.09,-0.19,-0.11,0.06,0.18,-0.11,-0.08,-0.02,-0.29,-0.25,-0.15,-0.03,0.16,-0,-0.01,0,0.01,0.26,0.26,0.25,-0.02,0,--,0,-0,0,0,0,0.01,0,--,0,0.09,0,0,0,-0.09,0,-0.06,--,-0.19,-0.01,0.16,0.03,-0.01,--,-0.32,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),49355,33573,10060,92601,46698,30728,8029,79139,40723,26153,8955,90506,48335,30054,13733,94564,49752,28790,11462,82897,48282,28715,13562,7232,5612,3776,1290,7150,5923,4212,1827,25355,23595,19638,10571,33020,24047,13696,3984,22170,13854,7833,3179,30969,24124,18409,8892,43583,32342,21878,9553,35497,24810,19537,11922,60537,35771,63678,33115,49461,30919,93800,56450,108019,58885,123488,75525,118680,71462,102045,50247,79923,45558,
主营业务利润(万元),20958,13779,3592,36851,19355,12677,3657,31782,14655,9119,2744,32410,21369,15462,8250,38591,20632,13284,5247,33235,17441,11498,6293,627,635,643,-30,106,232,206,119,1216,1105,780,--,-196,11,-268,-275,4610,602,2603,657,9474,7160,5272,2192,4600,5737,3787,1867,3283,5544,3953,2188,9675,7077,11161,7860,982,5595,22000,6642,2083,2052,7570,3531,8709,10503,9795,7429,6590,2885,
营业利润(万元),922,995,-2206,4619,1153,1289,-1757,2530,-2444,-2388,-3756,3209,2954,3005,1678,13161,5566,3073,231,10872,5556,3686,1693,-3233,-1658,-1074,-351,-1982,-679,-447,-271,-4162,-3606,-2822,-1858,4507,-5060,-3883,-2003,-221,-2526,-980,-1048,-513,-162,557,-258,-73043,-3382,-2101,-1116,-29309,-940,-639,251,-23410,432,-5037,-1117,-18492,-3154,1005,1132,2962,0,7962,0,9772,0,0,0,6590,2885,
投资收益(万元),57,57,36,56,44,47,27,28,16,5,2,0,2,2,--,-2,-2,1,1,25,24,24,4,--,--,--,--,84,49,--,--,11,539,528,0,-47,0,--,0,-1062,2868,-677,2,-383,-16,-19,0,266,0,0,136,-4351,-2562,-2025,-1161,-8394,0,6273,379,139,-14,247,48,1309,136,319,124,151,73,24,0,44,36,
营业外收支净额(万元),305,311,198,398,226,54,91,689,148,126,122,313,62,48,48,518,188,150,132,339,182,119,73,49,96,82,39,77514,--,--,--,--,--,--,--,-4168,0,--,0,-1513,0,0,0,-766,0,-111,0,-7663,0,-9,-11,-1461,-480,-458,0,-688,0,3,0,-79,0,--,0,0,39,0,-81,0,0,0,0,0,0,
利润总额(万元),1226,1305,-2008,5016,1379,1343,-1666,3219,-2296,-2263,-3634,3522,3015,3053,1725,13679,5754,3224,363,11212,5738,3805,1767,-3184,-1562,-992,-312,75532,-611,-445,-269,-40898,-3554,-2765,-1807,336,-5301,-3947,-1998,-2362,430,-1415,-1036,-657,-272,509,-328,-80366,-3370,-2103,-991,-35020,-3944,-3119,-881,-32404,499,1336,-797,-18230,-3117,848,1108,4249,2821,8072,3600,9844,6462,10435,5322,6837,2894,
净利润(万元),456,595,-1896,3752,439,576,-1706,3053,-2811,-2589,-3640,3315,1356,1520,185,11052,4250,2384,131,8341,3865,2452,1082,-2942,-1533,-948,-415,76527,-605,-453,-278,-40876,-3553,-2765,-1823,-7120,-1193,-936,-701,2705,3380,194,55,2117,1225,1141,132,-44080,305,442,44,-29676,-3835,-3052,-849,-32354,522,1352,-780,-18183,-3117,804,916,3660,2419,6866,3032,8241,5503,8870,4524,5811,2894,
净利润(扣除非经常性损益后)(万元),-21,111,-2274,3447,242,570,-1782,--,--,-2705,-3746,3080,--,1488,--,10641,--,2306,--,8918,--,2335,--,-2966,--,-1020,0,-979,0,-455,--,-4137,0,-2604,--,-10363,0,-1255,0,-3083,0,-1036,0,826,0,482,0,-39168,0,451,0,-28291,-3355,-2597,--,-23203,522,-5648,-772,-18305,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-12887,-15081,-7343,4064,-20164,-15791,-11125,8880,-9286,-4311,-1675,-4903,-24639,-19523,-12308,5115,-11083,-6301,3817,10139,-6563,-4472,-1060,-9923,-8510,-6067,-1324,6466,-116,-270,63,572,10163,10504,10045,-948,-489,489,134,-83,1180,973,2116,265,-454,-40,-420,3471,1629,1606,334,-3738,0,-2270,--,-7487,-238,6423,1375,-375,--,-12841,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-7746,-18237,-10954,1050,-17459,-14304,-15580,9322,-12404,-9290,-4018,-3399,-16906,-15851,-12493,-2366,-13192,-6746,3800,6764,-6808,-5123,-1698,-4402,-2990,413,-4304,5598,-77,-279,62,-986,10026,10392,9993,-262,-228,400,74,782,494,340,1825,-213,-595,-146,0,98,496,273,53,-3006,0,-2181,--,-451,1629,1596,-1639,-3487,--,-6557,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),205930,186613,184493,190592,186657,177664,156551,166657,150084,148800,152878,162320,156894,142590,137750,142977,130156,126738,129520,128275,119058,114270,113200,22778,26460,29012,25679,29403,35046,35453,35823,36249,43637,43648,68423,66387,59581,58651,59646,62530,66320,62314,62445,63970,65971,68921,76063,70540,148826,148537,147110,150621,125824,127939,131020,132992,158507,164861,194067,192740,238091,227637,237974,217099,206902,177202,159713,127114,109768,100595,76555,60155,39775,
流动资产(万元),176671,158595,157267,163136,161596,153438,133152,142588,125640,125454,129764,137690,131663,119036,114064,118653,107562,104327,107526,106081,98778,93836,91895,13987,17525,19945,16432,19967,25232,25450,25636,25876,29039,28710,35143,32206,24644,23013,23342,25584,27272,21436,20403,21191,20123,22468,0,23820,92356,91546,--,93132,0,0,90782,91336,0,113084,0,122351,140497,159852,174435,163586,156635,126988,112487,83055,71823,65224,46805,38112,27426,
总负债(万元),102270,82895,82919,86752,87029,77793,59568,67549,59884,58603,63011,69512,65165,50504,46815,52990,47469,45423,50870,49741,46836,43700,45938,32134,34194,36176,32148,36561,120169,120411,120605,120757,85773,85001,133320,129517,126531,124365,123599,124533,124338,122781,122459,122924,124108,126218,--,130610,130290,134668,128123,130810,80501,81898,82767,83847,76115,81450,99658,97945,125087,121598,132022,138806,136148,108867,103632,74788,23502,55360,13391,42592,26295,
流动负债(万元),90587,76154,76266,80141,81802,73679,57302,65112,55584,54303,59083,65619,61519,46858,43123,49298,42777,40731,46170,44906,41132,38484,41843,31019,33069,35035,30995,35394,80613,80794,80988,81140,83805,83027,131346,128936,124937,121105,120291,121336,121341,119634,119323,119762,116156,118266,0,116297,116578,120955,--,117437,0,0,81088,81933,0,81175,0,99549,110389,107162,115259,133048,133191,106891,99687,71705,20556,53584,11585,40786,24697,
股东权益不含少数股东权益(万元),94704,94843,92352,94194,91446,91479,89196,90903,81542,81763,80706,84352,82058,82151,80815,80631,73829,71963,69709,69579,64101,62677,59370,-10962,-9553,-8968,-8435,-9021,-87980,-87828,-87653,-87375,-45070,-44287,-62758,-60976,-67763,-66704,-65250,-63627,-60500,-62997,-62466,-61699,-61345,-60473,-63191,-62697,11394,12732,13331,14311,44899,45571,47769,48618,81994,82771,84041,84821,102620,105389,105617,77901,70754,68335,56081,52325,54491,45235,44019,17563,13479,
净资产收益率加权(%),0.48,0.63,-2.03,4.04,0.48,0.65,-1.91,--,--,-3.12,-4.41,4.03,1.67,1.87,0.23,14.72,5.93,3.37,0.19,12.78,6.23,4.05,1.8,--,--,--,0,--,0,0,--,--,0,0,--,0,0,--,0,--,0,0,0,--,0,--,0,--,0,3.04,0,-87.85,0,-6.49,--,-49.95,0.64,1.63,0,--,--,0.82,--,--,--,0,0,0,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
