报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.23,0.21,0.14,0.49,0.28,0.19,0.09,0.17,0.15,0.13,0.06,0.16,0.14,0.13,0.08,0.18,0.15,0.12,0.06,0.21,0.17,0.14,0.06,0.25,0.2,0.13,0.14,0.4,0.29,0.19,0.15,0.53,0.36,0.22,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0,0,1.66,1.65,1.64,1.57,1.65,1.62,1.56,1.5,1.45,1.42,2.56,2.5,2.14,2.09,4.17,4.03,3.92,3.82,3.78,3.63,3.45,3.3,3.35,3.06,2.96,2.91,2.99,3.29,3.17,3.12,3.23,3.14,3.04,3.02,3.21,3.13,3,2.91,2.89,2.81,2.9,2.83,2.79,2.73,2.81,1.92,2,1.84,1.72,1.63,1.54,2.59,2.47,2.23,2.16,2.12,2.31,2.27,2.16,2.37,2.07,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,0,0.32,0.14,0.07,0.66,0.48,0.25,0.11,0.4,0.31,0.17,0.4,0.75,0.76,0.26,0.15,1.58,0.76,0.14,0,1.54,0.16,0.07,-0.02,0.91,0,0,0,0.72,0,0,0,0.54,0,0,0,0.59,0,0,0,0.79,0,0.39,--,0.87,-0.01,0.39,0.28,0.18,--,0.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),283800,203407,110169,388335,279390,195752,105554,356567,257366,187869,101758,340264,247132,180113,99510,337813,221176,153581,85569,252472,180888,127668,70867,231455,167649,120782,67180,204132,149778,105361,57896,177253,131997,98195,53389,167823,133632,94949,52005,162671,113658,81063,44147,150910,108645,77136,42377,134693,91705,63049,36853,112952,81623,56698,32200,68111,35215,72808,34847,67857,31482,62453,32585,65008,34220,24004,2674,3447,1816,1267,350,1612,1010,2988,3874,4163,
主营业务利润(万元),53699,37925,20331,75558,54311,37105,19399,66558,45368,32799,17278,60613,43100,30686,15821,54785,38126,26348,13697,44550,31944,22903,11590,33612,24000,17030,8795,30914,22883,16011,8530,28172,19566,13634,--,21903,15383,10429,5592,18440,12699,8653,4442,17416,11898,8050,4457,15439,9282,5888,3926,13670,9559,6235,3473,10993,4579,8578,4451,6608,3311,6524,3490,2508,1595,704,252,-60,17,-11,17,48,-839,41,192,237,
营业利润(万元),22501,20233,11902,43548,24372,16963,8328,18842,15495,11417,5764,16855,13930,12114,6485,18646,14494,11616,5725,21335,16855,13990,3376,11490,8783,6358,3413,9620,7242,4629,3254,12687,8377,4963,2995,8716,4912,3504,2712,7798,5068,3703,2242,6900,4017,3219,2038,7227,3774,2507,1913,5989,3407,2128,873,4606,2112,3491,1949,3283,1513,2876,1521,2704,0,757,0,26,0,-7,0,49,0,41,192,239,
投资收益(万元),690,3799,1196,12944,1479,299,172,227,650,441,-102,1973,1874,1876,1955,505,498,497,172,6409,6280,6279,--,0,0,--,--,-31,--,--,--,3607,3870,1748,26,-19,552,626,-76,-119,-288,-152,-66,-260,-162,-145,-73,421,723,2,-67,303,392,421,444,63,46,229,171,-198,-214,-8,2,179,249,62,18,376,238,859,589,1266,0,41,0,0,
营业外收支净额(万元),2,147,82,237,162,120,44,-2800,-2424,17,11,-879,-25,-0,10,-231,171,132,123,-716,-565,-647,-50,-287,-286,-286,-26,3,--,--,--,16,--,--,--,-110,0,0,-48,-94,0,0,0,33,-88,0,0,34,0,-7,-8,-68,16,13,0,-47,0,-7,0,71,0,--,0,0,18,0,3,0,0,0,0,-24,--,0,0,0,
利润总额(万元),22503,20380,11984,43785,24534,17083,8372,16042,13071,11433,5775,15976,13905,12114,6494,18415,14664,11748,5847,20619,16290,13343,3326,11203,8497,6072,3386,9623,7253,4747,3542,12703,8375,5018,2981,8587,5396,4071,2587,7585,4768,3536,2171,6673,3767,2956,1968,7681,4497,2501,1837,6224,3816,2562,1318,4621,2318,3713,2118,3157,1323,2910,1542,2875,1878,871,275,436,279,862,553,1292,209,56,150,203,
净利润(万元),17548,15723,9750,35028,19735,13830,6613,12154,10563,9160,4574,11105,10301,9314,5363,12725,10745,8783,4321,15221,12071,9932,2353,7676,6044,3769,2094,5917,4303,2761,2204,7924,5322,3203,1693,4452,2926,2227,1371,3826,2302,1678,1080,2997,1671,1480,1021,4171,2504,1265,1008,3638,2212,1349,768,3115,2008,3194,1811,2681,1087,2446,1296,2426,1591,742,234,373,237,861,553,1246,202,30,66,74,
