报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.06,0,0.33,0.19,0.1,0.05,0.65,0.47,0.34,0.34,1.29,0.57,0.34,0.18,1.88,1.14,0.73,1.37,0.48,0.78,0.16,
每股净资产(元),4.26,4.4,5.63,3.12,2.91,2.24,4.44,4.38,4.21,4.08,8.59,8.25,7.53,7.3,16.5,16.32,15.62,3.55,2.82,0,2.25,47.83,
每股经营活动产生的现金流量净额(元),-0.11,-0.14,-0.03,-0.08,-0.23,0.01,-0.07,1.49,1.24,0.9,0.86,-0.45,-0.6,-0.7,-0.75,-1.71,0.19,0.48,0.43,0.52,1.1,0.9,
主营业务收入(万元),83719,41412,17965,121807,64435,30103,12845,90417,69012,46789,21162,103386,53562,27825,10864,69793,41376,26011,47960,18683,38522,26430,
主营业务利润(万元),27223,13916,3470,47058,28899,14444,4959,41128,32902,24680,11782,42946,18089,10093,2416,25927,15901,10042,17030,6750,12752,5898,
营业利润(万元),20794,9103,620,41191,23998,11769,3222,38502,29975,22067,10424,37132,15371,8772,1768,21093,12295,7481,11914,4279,6787,1574,
投资收益(万元),1864,1003,-286,5592,1823,748,126,1915,-475,-297,-146,127,--,0,--,--,--,--,0,--,402,--,
营业外收支净额(万元),1407,1312,638,1417,227,242,28,2113,649,426,310,2111,1305,1225,874,396,115,57,1582,399,442,70,
利润总额(万元),22201,10415,1258,42608,24225,12011,3250,40615,30624,22493,10735,39242,16676,9997,2642,21489,12410,7538,13496,4677,7230,1643,
净利润(万元),18334,8219,474,32933,19660,10245,2745,32794,23858,17284,8227,31022,13629,8146,1972,17580,10074,6039,11282,3953,6271,1288,
净利润(扣除非经常性损益后)(万元),--,6116,--,31080,--,10040,--,31001,--,16937,--,29313,--,7158,--,17248,--,5990,9476,3557,7064,1234,
经营活动产生的现金流量净额(万元),-15525,-20213,-2817,-8289,-23002,691,-3575,75425,62553,45562,20693,-10869,-14506,-16825,-8273,-18742,2052,3917,3511,4246,9074,450,
现金及现金等价物净增加额(万元),38608,3097,247896,-4079,-27880,-27952,-3331,-3016,42195,28638,13592,-43119,-34178,-27935,-8531,104297,127103,1392,-599,1660,1538,1793,
总资产(万元),726416,776108,796032,498378,461106,279658,281486,259064,232598,246214,224088,215684,189693,182785,187501,189315,186729,54701,40752,0,34628,31776,
流动资产(万元),344301,394820,458767,218344,185458,146572,156683,134328,192868,209213,186829,185048,170983,172538,177308,179371,177548,46274,32614,--,27063,25318,
总负债(万元),89450,121832,152157,173692,160387,52501,56770,37126,19567,39738,16984,16799,8152,6768,6675,10487,15529,25481,17569,--,16155,7810,
流动负债(万元),60287,87027,120009,149755,148493,52501,56770,37126,19535,39692,16925,16722,8055,6651,6538,10329,15352,24044,16132,--,15838,7810,
股东权益不含少数股东权益(万元),625274,644745,635146,316290,294551,227157,224716,221938,213031,206476,207104,198885,181540,176017,180826,178828,171199,29219,23183,0,18473,23914,
净资产收益率加权(%),3.44,1.7,0.15,13.08,8.54,4.51,1.23,15.7,11.61,8.46,4.05,16.59,7.59,4.54,1.1,19.64,17.1,23.05,49.61,24.94,41.3,5.52,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
