报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.17,0.1,0.04,0.2,0.14,0.09,0.09,0.26,0.19,0.13,0.05,0.18,0.15,0.11,0.03,0.5,0.5,0.35,0.2,0.63,0.5,0.35,0.34,0.95,0.64,0.3,0.12,0.46,0.64,0.45,0.3,1.06,0.68,0.43,0.21,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.91,3.97,3.89,3.86,3.88,3.89,3.73,3.53,3.38,3.23,6.3,5.96,5.63,5.3,5.3,5.18,5.36,5.17,7.01,6.71,6.38,6.12,7.59,7.38,4.93,4.62,4.96,3.82,2.8,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.4,0.28,0.31,1.06,0.7,0.62,0.24,1.25,0.4,0.43,0.72,0.98,0.7,0.67,0.41,3.53,0.97,0.87,0.31,0.76,0.98,0.65,0.34,2.68,0,1.31,3.13,2,1.92,
主营业务收入(万元),793006,519374,252034,1045788,786723,530479,258643,1089509,831384,560635,288746,1040864,779034,530623,295496,876234,624997,403329,210091,803704,577488,356622,172714,596073,419664,269905,134694,579944,467901,311993,161955,508343,371779,224167,134120,517233,407557,269217,503823,390470,262007,
主营业务利润(万元),178850,112831,58325,205028,152585,98471,48945,182303,128477,86542,41485,138465,103709,68326,31212,141367,116999,76718,37088,155360,116724,79314,34690,110407,74920,44363,10250,85440,88645,57962,27145,84625,59095,35121,--,86635,67856,46385,81151,67391,51966,
营业利润(万元),50896,35653,16022,66754,43972,28369,15344,47971,30698,21315,8723,11433,12395,4972,1124,35308,53762,38747,17309,86210,67111,46843,23032,70793,40495,19635,7989,3529,43213,30698,14802,43332,28098,16115,8109,39182,27366,20095,38710,30949,26754,
投资收益(万元),-13856,-3724,-3408,-5633,-4422,-2820,-2081,579,-720,1036,2756,5563,4375,3251,1536,10813,8095,6304,2283,9476,7163,6667,4820,17491,7508,2728,554,-6931,3397,4251,1626,6338,4612,2980,1030,573,266,64,102,142,230,
营业外收支净额(万元),9357,1994,1031,1580,3244,2766,2409,-2268,2561,1838,158,12735,8552,7749,3139,26484,15898,8733,8723,4156,3157,1959,542,-6355,1789,1262,396,21973,--,--,--,10841,--,--,--,885,-1135,--,--,--,--,
利润总额(万元),60253,37647,17053,68334,47216,31135,17753,45703,33259,23153,8881,24168,20947,12721,4263,61792,69660,47480,26032,90366,70267,48802,23574,64439,42284,20897,8385,25502,45181,30377,14925,54173,34974,22645,8532,40885,26652,18997,40162,31554,26771,
净利润(万元),41569,25177,11395,46881,31388,21366,10811,28462,20213,14066,5247,17634,15256,10557,2533,49933,50259,35633,20029,63638,49882,34877,16996,47882,32084,15187,6065,22908,32198,22485,10750,38174,24573,15369,5921,29243,19547,13281,28257,21724,17028,
净利润(扣除非经常性损益后)(万元),43662,23419,10388,45690,28925,19287,8979,29352,18222,12646,5113,8046,--,4947,--,25921,--,29145,--,61396,--,35020,--,45718,--,14254,0,1899,0,22594,--,29887,0,11347,--,25816,20478,14212,26967,21060,15511,
经营活动产生的现金流量净额(万元),76346,117640,38018,260809,149495,85459,26273,143597,92740,43627,101844,138740,40340,27804,31109,106185,70395,62532,24321,125854,40194,42761,35943,49286,35158,33909,20465,177339,48697,43700,11041,27239,35021,23217,9373,73937,43287,26347,63090,40246,38550,
现金及现金等价物净增加额(万元),101545,94956,103286,-54904,-914,13275,-3021,49521,29439,24040,2408,-26164,7333,-9717,34486,18580,4225,33735,57062,20510,-1941,-1394,14024,-2328,-10694,10637,17739,32654,40133,20803,-4065,-49961,-54332,-34745,-34792,58335,24001,22157,1293,10526,-4002,
