报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,
基本每股收益(元),0.22,0,0,0.01,-0.03,-0.01,0,0.04,0.04,0.03,0,0.03,0.01,0.03,0.05,0.12,0.08,0.13,0.03,0.25,0.11,0.09,0.09,0.24,0.01,0.02,0,0.33,0.29,0.2,0.09,0.35,0.22,0.1,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.19,--,2.26,2.27,2.29,2.25,2.24,2.73,2.63,2.6,1.66,1.64,1.64,1.55,1.32,1.33,1.31,1.31,1.27,1.18,1.07,0.36,0.23,0.12,0.06,0.02,-3.73,-3.7,-3.68,-3.66,-3.74,-3.72,-3.71,-3.69,-2.82,-2.79,-2.77,-2.74,-2.71,-2.68,-2.65,-2.61,-2.66,-2.62,-2.74,-2.7,0.59,0.63,0.81,0.97,1.07,1.47,1.53,1.34,1.47,1.37,2.19,2.03,2.06,2.05,2.04,1.87,1.74,1.56,1.54,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.02,--,0.14,0.12,0.2,0.32,0.33,0.4,0.03,-0.48,-0.24,-0.32,-0.04,-0.19,-0.1,-0.06,-0.04,0.23,0.07,0.03,0.03,0.43,0.13,0.04,-0,1.11,0,--,0,0.06,0,0,0,0.01,0,0,0,0.01,0,0,0,0.21,0,0.07,--,0.08,--,0.01,0.01,0,-0.1,--,-1.32,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),299035,21024,9770,48498,32507,23790,6708,38085,27405,19571,9732,52476,21930,11985,6464,47586,30538,24817,13251,75727,21806,19104,16983,43814,13447,10077,3855,41799,32378,19418,7651,26148,19730,9834,2848,3067,2395,1660,846,3491,2591,1805,902,3202,2245,1411,609,2409,1723,1233,619,2495,1864,1409,731,3245,2136,1488,2841,1433,3170,1403,3985,4192,8712,4137,9954,4390,6783,1224,2779,953,1941,940,523,941,
主营业务利润(万元),72725,5615,2491,11481,6698,4171,966,10717,7722,5163,2171,11074,1311,594,165,10649,5067,4909,2857,14437,4371,4154,4334,12005,2847,2597,819,21002,17287,10810,4510,11977,8445,4069,--,346,284,236,117,636,425,343,164,316,229,175,83,207,108,97,50,359,300,267,102,572,282,254,288,168,428,129,848,1372,871,706,793,342,765,21,-29,213,108,39,20,81,
营业利润(万元),11584,-230,-373,-3146,-4163,-3323,-2229,-748,-276,215,-1329,-1009,-3729,-2385,-1219,-1596,-611,914,565,3819,1195,2977,3307,5743,-724,269,-165,13799,11903,7972,3155,7611,4980,1946,18,-1470,-1054,-717,-394,-301,-709,-388,-241,-9273,-1211,-846,-433,-2018,-1531,-1084,-583,196,-405,171,-620,-28602,-1744,-1181,-3968,-1440,-3775,-961,-629,242,2677,0,1569,0,1237,0,0,271,769,74,74,0,
投资收益(万元),90,270,105,225,161,88,44,2931,2845,2793,--,722,588,409,213,413,-4,-4,--,1000,998,998,1,212,1,1,1,--,--,--,--,931,931,--,0,-12,-9,-9,-6,-2,2,3,0,-9,-10,-11,-9,-1,-1,-3,-4,-15,-8,-7,-19,-477,-0,-0,11,-0,6,-16,3974,0,64,1,58,11,212,90,1673,222,139,119,60,0,
营业外收支净额(万元),730,566,259,4001,3071,2760,1978,3402,3219,1890,1836,4795,4313,4145,3631,5604,3933,3777,692,3338,2512,-2,7,3077,1031,348,232,191,--,-4,10,--,--,--,--,10268,0,--,0,90,0,0,0,-5161,0,0,0,66,0,0,0,96,6,7,0,-19869,0,0,-44,0,-30,0,0,0,0,-109,0,10,0,-182,-281,0,0,--,--,--,
利润总额(万元),12315,336,-114,855,-1093,-562,-251,2654,2943,2105,507,3786,584,1759,2412,4008,3322,4691,1257,7157,3706,2975,3314,8820,307,617,67,13989,11923,7967,3165,8346,5781,2735,816,8809,-1045,-717,-397,-205,-709,-386,-241,-14442,-1210,-850,-435,-1939,-1518,-1069,-587,278,-408,171,-641,-48948,-1817,-1253,-4001,-1465,-3769,-978,3345,226,2603,966,1615,667,1511,656,1480,353,809,98,101,61,
净利润(万元),7802,143,55,440,-1091,-366,79,1388,1335,1172,73,978,323,853,1566,3680,2633,3778,872,7216,3004,2502,2414,6528,308,485,98,8746,7676,5439,2422,5270,3337,1566,709,8809,-1045,-717,-397,-205,-709,-386,-241,-14442,-1210,-850,-435,-1939,-1518,-1069,-587,278,-408,171,-641,-48948,-1815,-1252,-3999,-1460,-3748,-980,3018,148,2214,964,1615,667,1418,558,1259,300,688,83,86,42,
净利润(扣除非经常性损益后)(万元),7182,-315,-151,-2850,-3520,-2530,-1622,-3115,-909,-293,--,-5732,--,-2720,--,1020,--,838,--,144,--,-559,--,-2464,0,137,0,8664,0,5443,--,4461,0,743,--,-1482,0,-726,0,-303,0,-385,0,-10668,0,-857,0,-1997,0,-1087,0,-2844,-2188,-1610,--,-2070,--,-1180,-3952,-1430,-3382,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),-20778,25335,4687,2543,2502,2505,-547,-2127,-1343,2719,-671,10687,4974,4164,6976,11301,11330,11674,940,-13765,-6507,-8542,-1025,-5017,-2615,-1511,-1009,6240,1943,700,708,6496,2005,623,-12,16802,13223,85,-39,828,625,420,135,168,146,93,82,197,-163,-116,-301,3179,0,1059,--,1183,--,201,191,64,-1458,--,-20052,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-10941,-265,-1226,-5568,-7775,-4012,-6333,-28877,-24841,-16568,-25379,21778,19929,19761,5082,-30732,-22319,1213,512,-3643,876,335,227,26269,-4505,-3834,-3178,2365,-611,-790,-517,1716,-1191,-3401,-3185,347,-73,35,-47,-6,30,-46,-101,-12,-54,-73,-46,-1252,-1315,-1086,-304,645,0,795,--,699,--,-3,-52,-53,-1801,--,-2621,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),393479,154319,151390,155660,151019,153082,152912,156383,154178,157173,154937,166287,116241,115622,118924,118147,130755,132219,136734,135052,66004,64798,71279,79077,62114,62894,62812,67370,59786,59934,55616,44283,29338,27695,25162,15717,4205,3949,4000,4108,3902,4006,3874,3647,12591,12699,12865,12840,12615,12616,13703,13913,14390,14548,17181,17427,51366,49115,54284,55238,55679,56891,57510,55509,54391,48118,46080,40920,38750,22537,19990,16736,11910,10520,9685,9353,
流动资产(万元),334839,43173,41130,49856,45877,50495,48188,55027,85539,93177,88186,110110,76820,75463,60859,61390,73405,95974,97637,92854,47688,46318,45800,46441,18091,18338,17715,22528,23658,23685,19342,14372,13370,12333,10652,1801,1727,1528,1453,1484,1440,1563,1525,1426,8844,8850,8952,8925,9014,9007,--,0,10953,0,9963,--,38819,0,0,0,0,43931,44382,25014,23521,17392,15696,11727,9916,10981,4763,4228,4016,4283,4224,5379,
总负债(万元),324374,46041,43162,47297,44373,45873,45524,48738,46451,50060,49387,57142,36221,35028,37562,38306,49316,49509,56896,55996,17551,16691,23146,33169,20128,20673,20662,24717,18995,22337,22267,33277,20299,21581,20848,15413,60594,60010,59741,59452,60514,60295,60018,59550,55262,55010,54761,54301,53655,53207,53813,53436,54598,54177,58636,58241,--,39624,42078,40455,39431,34684,34324,35196,34225,29203,32802,28589,27878,11734,9218,6904,6028,5242,4490,4156,
流动负债(万元),304867,37574,34314,38700,35316,36737,36637,39083,38860,41171,41303,45714,30657,29227,31284,32175,42285,42615,49776,48314,15616,14756,21211,30982,18770,19315,19303,23358,17636,20979,20909,31919,18940,20222,19490,15413,54511,53542,53273,52983,53892,53673,53396,52928,48640,48388,48139,47679,47032,46584,--,0,47975,0,47339,--,31882,0,0,0,0,26160,25859,23265,22695,18092,19960,13472,12663,4201,1762,1140,769,463,529,411,
股东权益不含少数股东权益(万元),66144,78185,78098,78043,76511,77236,77681,77602,77549,77386,76287,76214,78511,79042,79755,78188,77943,79088,76182,75310,44601,44098,44011,41597,35484,35662,35275,35177,34107,31870,28854,5386,3542,1771,913,304,-56389,-56061,-55741,-55344,-56612,-56289,-56144,-55903,-42671,-42311,-41896,-41461,-41041,-40592,-40110,-39522,-40208,-39629,-41456,-40814,8926,9487,12200,14739,16199,22207,23186,20313,20165,18915,13278,12331,10873,10803,10773,9832,5882,5278,5194,5196,
净资产收益率加权(%),12.75,0.18,0.07,0.57,-1.42,-0.47,0.1,1.81,1.74,1.53,0.1,1.29,0.41,1.09,1.98,4.77,3.44,4.89,1.15,10.07,6.97,5.67,5.49,17.01,0,1.13,0,31.8,0,21.2,--,191.6,0,158.57,--,2898.27,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,-12.38,-28.16,0,0,--,13.93,--,--,--,0,0,0,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
