报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.24,0.14,0.12,0.57,0.29,0.15,0.13,0.54,0.26,0.11,0.1,0.54,0.31,-0,-0,-0.01,-0.01,-0.01,-0,0,-0,-0,-0,-0,-0,-0,0,0.18,-5.53,-1.37,-0.2,-1.88,-0.66,-0.53,-0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.54,--,1.52,0.65,0.65,0.65,0.66,0.66,0.66,0.67,0.66,0.66,0,0.66,1.31,1.31,1.31,1.31,-4.38,-0.46,0.77,0.9,2.6,2.73,3.13,3.12,4,3.93,3.87,3.83,3.87,4.02,3.94,3.86,3.82,3.75,3.67,3.59,3.49,3.43,3.36,3.29,3.4,3.33,3.24,3.2,3.66,3.57,2.32,2.15,2.06,2.98,2.69,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.25,--,0.48,-0.01,-0.01,-0.02,-0.02,-0.02,-0,0.03,--,--,0,-0.68,-0.84,-0.69,--,0.65,-0.05,-0.02,0.01,-0.04,-0.03,-0.04,0.02,-0.31,0,--,0,0.51,0,0,0,0.08,0,0,--,0.15,0,0,0,0.06,0,-0.23,0,0.31,0.03,0.11,-0.16,0.02,--,-0.24,--,--,--,--,
主营业务收入(万元),627745,349473,178883,833949,526265,324746,164030,649071,377998,236982,113561,528124,349910,0,0,0,0,0,--,0,0,--,0,0,--,0,--,5589,4273,3246,1769,16859,10140,5447,5391,60943,65975,46430,23600,95436,70875,50455,21264,121237,80198,52598,27516,83332,54151,31109,13237,69555,47375,34044,13328,53824,28236,35148,16457,27730,15351,14927,8120,14103,10595,6956,
主营业务利润(万元),83142,49573,29791,119230,66890,42306,24226,94711,51940,30482,16865,73218,50806,0,0,0,0,0,--,0,0,0,0,0,0,0,--,-396,-425,-328,-332,-4394,-1721,-1139,--,4137,9722,6448,2737,11352,11430,7783,3701,14800,10587,7416,3495,13438,8866,5976,2797,12502,7352,5098,2001,11408,6743,8909,4375,7719,4901,5860,2806,3229,2566,1869,
营业利润(万元),25391,14529,11432,46431,25835,16076,12551,46581,21950,9695,9281,39596,29176,-70,-35,-348,-153,-134,-72,-607,-111,-92,-84,-29,-9,-13,-29,-16610,-139165,-34360,-4978,-47850,-16955,-13663,-3381,-12621,3916,2216,828,3425,5622,4233,1975,6294,5788,4033,1911,8087,5190,3581,1734,8519,4716,3673,1643,8139,4529,6979,3857,7094,4367,5010,2032,3241,2569,1869,
投资收益(万元),5993,5600,3307,31050,21006,8982,3600,2302,--,--,--,--,--,--,--,8,8,8,8,--,--,--,0,0,--,0,--,-18278,-950,--,--,--,--,--,0,342,342,342,340,427,280,280,280,247,298,292,286,-262,18,8,6,24,92,52,10,82,78,260,164,0,0,26,0,0,0,0,
营业外收支净额(万元),796,778,813,11990,3226,554,314,8131,5012,2501,535,7238,3790,--,--,--,0,0,--,700,0,0,--,--,--,--,--,20278,--,--,1,--,--,--,--,-105,0,--,0,-129,0,0,0,-6,0,0,-5,-15,0,0,0,3,41,40,0,-19,0,-11,0,1,0,0,0,0,0,0,
利润总额(万元),26187,15307,12245,58422,29061,16630,12865,54712,26962,12195,9816,46833,32966,-70,-35,-348,-153,-134,-72,93,-111,-92,-84,-29,-9,-13,-29,3668,-141416,-34351,-4978,-47894,-16968,-13696,-3379,-12378,4266,2488,1163,4367,5812,4535,2244,7128,6075,4322,2192,7810,5199,3593,1803,8996,5298,4215,1655,8402,4786,7228,4022,7095,4368,6018,2037,3242,2571,1869,
净利润(万元),22189,12285,10350,50263,25115,13326,11101,47117,22908,9719,8425,38180,27228,-70,-35,-348,-153,-134,-72,93,-111,-92,-84,-29,-9,-13,-29,4557,-138826,-34116,-4928,-47261,-16492,-13246,-3354,-11578,4417,2602,1253,4293,5405,4067,2019,6723,5662,4051,2040,7567,5084,3448,1668,8384,5177,4041,1516,7560,3988,6479,3113,6245,3816,5514,2037,3242,2541,1842,
净利润(扣除非经常性损益后)(万元),18709,9170,7081,24329,12979,6165,7953,38705,18974,7707,--,32456,--,-70,--,-348,--,-134,--,-607,--,-92,0,-29,--,-13,--,-15721,0,-34125,--,-47217,0,-13214,--,-11765,0,2680,0,3815,0,4045,0,6133,0,4054,--,7518,0,3443,0,7887,4686,3550,0,5883,3988,6479,3113,6245,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-70519,-49163,-45456,-72596,69061,22891,9590,-188381,-99808,-41844,-21444,43292,41807,-186,-148,-480,-459,-427,-64,701,0,--,0,-17034,-21107,-17327,--,16212,-1196,-416,227,-998,-787,-953,494,-7882,4537,2661,-727,12908,11276,4032,284,1996,4078,2874,-2666,3887,-3524,-6667,-4442,1542,0,-5841,0,7708,651,2226,-2999,461,--,-2885,--,--,--,--,
现金及现金等价物净增加额(万元),5935,135357,-18436,5637,88042,-716,-11831,-29364,-25936,-40822,-11108,11700,15215,-186,-148,-473,-452,-420,-48,701,0,--,0,-17034,-10574,-7494,7119,16212,-608,-554,139,-10398,-2407,-2572,-153,-4093,-4374,10655,782,-3657,6270,5715,3139,-6748,4726,-8660,-4950,13470,3442,4710,-8270,9618,0,9955,0,-12886,-7200,27777,-673,129,--,4226,--,--,--,--,
总资产(万元),1041665,1021623,895786,798787,710456,636565,660838,662976,328260,217673,219616,202547,241593,16731,16768,16917,16938,16970,17342,17389,16689,16689,16689,16689,42652,46161,64135,64135,83178,182847,199327,209659,236553,236483,244372,223233,205270,216710,201932,188429,209684,210497,205528,193813,201763,170710,169097,169920,156295,153795,135968,136102,130838,128389,116264,101771,94165,93608,60817,57333,43992,41140,37425,19414,16382,11171,
流动资产(万元),929102,918058,793969,697515,603627,537547,605523,587303,327050,216282,218459,201488,223968,42,80,228,249,281,653,701,0,--,0,0,9652,13161,31135,31135,22434,110403,128705,136035,156077,155658,163162,144858,122058,132984,117614,103522,131749,132528,128447,117927,129069,96068,92613,94720,86887,85283,--,--,--,76817,65793,0,0,0,0,0,23478,23270,26675,10704,8743,3797,
总负债(万元),652139,641287,670214,582971,505103,443666,475298,488337,179106,81359,85251,78052,109515,397,400,513,339,351,661,637,140,121,113,29,9661,13173,31135,31135,193043,187595,173305,180057,164809,160914,158715,137818,96965,110169,96717,84359,104299,101285,98725,89071,98022,68532,68883,71695,60784,59660,43949,45777,44442,43993,34826,21473,17502,16809,16704,16333,4705,5686,5448,6522,8840,6247,
流动负债(万元),572829,560512,591114,499577,420305,441636,473281,486321,179106,81359,85251,78052,109515,397,400,513,339,351,661,637,140,121,113,29,9661,13173,31135,31135,192960,187238,172949,179700,164453,160561,158366,137469,96634,109838,96386,84028,97076,92562,90002,76842,89539,60079,60458,63270,52384,51260,--,--,--,35593,29926,0,0,0,0,0,4465,5446,5448,6522,6681,3702,
股东权益不含少数股东权益(万元),389666,380461,225675,215910,205336,192881,185523,174621,149136,136296,134346,124476,132078,16334,16369,16404,16599,16619,16680,16752,16549,16568,16575,16660,32991,32987,33000,33000,-113856,-11435,19256,22681,65330,68602,78666,78261,100386,98602,97254,96056,97224,100966,98912,90218,95796,94203,92233,90218,87684,86105,84345,82680,85364,84238,81257,80197,76600,76730,44113,41000,39287,35454,31977,12892,7542,4924,
净资产收益率加权(%),7.96,5.52,4.68,25.71,13.26,7.32,6.16,31.24,16.82,7.45,6.51,35.89,20.62,-0.43,-0.22,-2.1,--,-0.81,-0.4,0.55,--,--,0,-0.17,--,--,--,13.81,0,--,--,-208.37,0,-19.26,--,-13.71,0,--,0,4.37,0,4.03,0,7.18,0,0,--,8.51,0,4.08,0,10.04,6.06,4.93,0,9.9,5.21,13.88,0,16.46,--,22.81,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
