报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.15,0.07,0.03,1.07,-3.3,-3.09,-0.13,-1.72,-0.63,-0.49,-0.31,-1.99,0.01,-0.27,0.07,-0.1,0.45,0.25,0.14,1.09,0.79,0.25,1.19,0.59,0.75,1.19,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.39,5.14,5.58,5.51,6.06,5.87,11.77,11.63,3.61,3.07,2.83,0,2.64,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.7,-1.41,-1.16,-2.03,-1.83,-3.04,-3.37,-1.74,-1.01,0.44,0.19,-1.11,0.41,0.92,
主营业务收入(万元),573268,356770,108839,269928,80189,17036,13334,55193,43983,29460,9421,163797,209832,106271,55611,333258,272837,179788,65026,268665,164623,102781,131824,88617,126988,72257,
主营业务利润(万元),65784,32793,11007,32243,6890,1372,-511,23,7034,2403,-5660,-50744,39014,17021,8379,62149,48614,29066,10808,50432,30369,18501,31132,20227,16286,10063,
营业利润(万元),37587,18831,7032,67246,-280338,-257418,-9730,-138113,-48892,-41778,-26311,-177300,-2203,-15552,3883,-4328,27719,13932,4060,25627,18401,6444,19494,12891,9567,9116,
投资收益(万元),-123,--,--,75012,-4783,--,--,1581,--,--,--,-634,-236,-392,-403,-885,-2123,-2018,--,-912,-436,-79,-27,293,-1,--,
营业外收支净额(万元),73,-41,56,179688,-2233,-3319,-1366,-11697,-3987,-182,-57,5159,484,61,-12,471,400,296,51,720,288,432,421,376,331,443,
利润总额(万元),37659,18791,7089,246934,-282571,-260737,-11096,-149810,-52879,-41960,-26369,-172142,-1719,-15490,3871,-3856,28119,14228,4111,26348,18689,6876,19915,13268,9898,9559,
净利润(万元),37662,18791,7089,269432,-278064,-260701,-10730,-145212,-53407,-41514,-26262,-167583,623,-14224,3621,-5479,23871,13200,3799,22044,15585,4978,17000,11560,8613,8296,
净利润(扣除非经常性损益后)(万元),37590,18831,7032,14594,-270232,-253808,-7835,-122883,-43350,-36542,-24622,-172285,--,-15477,--,-4984,--,15184,--,22069,15467,4294,16343,11198,8654,6314,
经营活动产生的现金流量净额(万元),-71460,-47310,-471,-111030,-27926,5781,2518,15010,31418,28414,-6954,-9102,-59259,-74246,-61390,-106826,-96457,-160383,-88899,-45966,-19980,8661,3697,-12886,4688,10633,
现金及现金等价物净增加额(万元),25715,53613,12983,-3919,24525,-92,-964,-5946,-6087,-5520,-9440,-39866,-32085,-23306,44095,-201537,-151514,-141827,-111096,242825,8181,16013,-3552,-3262,-2336,8716,
总资产(万元),764196,613384,427929,310761,437516,358475,621574,626971,709190,716289,728739,757575,790577,756171,817779,668612,600133,572884,494696,446659,184896,136442,126262,0,68155,39506,
流动资产(万元),716538,568118,385681,268226,190508,81099,217532,220558,278251,283186,306157,332966,534749,496747,585810,445229,482954,470848,420299,385044,142255,97098,78956,--,34583,33958,
总负债(万元),694147,563393,388444,278365,749426,647195,661743,654781,638967,634921,635955,637942,504012,484294,522736,377132,280187,263152,184193,139857,113134,75286,70396,--,37821,17786,
流动负债(万元),637105,500649,375632,265532,518835,403366,413724,404285,424560,420034,426462,427542,366784,346995,384220,356816,263366,245624,166535,121676,95479,65193,68891,--,37661,17786,
股东权益不含少数股东权益(万元),68859,49991,39485,32397,-312183,-294257,-43950,-33180,57680,69363,84417,111173,285812,271047,294048,290452,319451,309255,310238,306458,71359,60751,55834,0,30333,21720,
净资产收益率加权(%),73.52,44.96,19.72,-90.1,0,0,--,0,-63.29,-46.07,-26.92,-84.81,0.22,-5.03,1.24,-1.85,7.58,4.22,1.23,25.67,0,8.53,40.8,0,33.09,63.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
