报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.09,0.1,0.03,0.19,0.17,0.11,0.03,--,0.16,0.13,0.03,0.2,0.18,0.14,0.03,0.31,0.2,0.15,0.04,0.36,0.22,0.17,0.06,0.5,0.35,0.33,0.68,0.59,0.73,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.4,4.36,4.45,4.42,4.31,4.27,5.14,5.09,4.96,4.9,5.89,5.83,5.68,2.4,2.07,1.54,2.77,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.11,0.14,0,0.09,-0.16,-0.1,-0.09,0.11,-0.03,-0.1,-0.09,0.24,-0.05,0.12,0.43,-0.14,0.34,
主营业务收入(万元),44628,34497,14460,67139,50175,34499,16508,76467,57194,38260,17909,74988,56719,38443,15105,61016,40061,25644,8466,44299,26770,18823,6169,42637,32536,26044,54301,42632,26748,
主营业务利润(万元),14990,13151,4813,22253,16559,11539,5302,23952,18374,12000,4965,21719,16491,11400,4302,21504,15154,10193,3699,18111,10892,7670,2627,17870,12522,10085,20933,17901,10918,
营业利润(万元),2881,3879,1055,5676,5545,3810,921,5389,5242,3869,1035,5088,4681,3773,585,7235,5474,4001,753,7955,4431,3361,870,7972,5270,5033,10161,8545,5343,
投资收益(万元),289,284,120,1026,759,580,269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-175,-0,
营业外收支净额(万元),896,449,257,911,667,176,71,962,677,416,32,1222,913,525,194,2069,1237,1046,604,1094,927,779,360,1104,658,162,398,--,426,
利润总额(万元),3777,4328,1312,6587,6213,3987,991,6351,5919,4285,1067,6310,5594,4297,780,9304,6711,5047,1358,9049,5358,4140,1231,9075,5928,5195,10559,9328,5770,
净利润(万元),3420,3640,1054,6084,5491,3519,944,5665,5007,3681,895,5151,4669,3639,669,8002,5105,3934,1142,7835,4810,3604,1084,7767,5018,4433,9162,7648,3674,
净利润(扣除非经常性损益后)(万元),2627,3271,736,4220,4872,3359,881,--,--,3317,863,4021,--,3127,--,6027,--,2900,--,6905,--,2827,--,6828,--,4296,8854,6969,3321,
经营活动产生的现金流量净额(万元),-6714,-4326,-2940,2511,-702,-1074,-2352,8365,2155,715,-3227,8234,2799,3531,-58,2428,-4075,-2601,-1939,2470,-731,-2187,-1699,4426,-956,1590,5766,-1843,1692,
现金及现金等价物净增加额(万元),-8034,-5122,-14136,-17703,-28479,-23927,-16052,653,-5962,-5518,-4478,-1610,-5497,-3998,-1324,-4552,-10608,-8068,-5072,-6413,-12231,-9891,-3051,58593,65226,-2774,2770,2025,28,
总资产(万元),177075,180341,185608,189651,164596,160281,158649,158889,157496,157139,155430,155532,160055,156704,152263,149122,148751,144789,141381,127902,126453,124299,125740,124976,128953,61395,62106,50375,33875,
流动资产(万元),122107,126066,115930,128004,111927,113401,116635,130774,131570,132652,131735,132335,138158,133946,130049,126508,126360,122266,123664,112420,111865,112212,115279,115642,119202,52829,54815,44173,27491,
总负债(万元),52386,55484,60262,65414,43257,40882,37476,38597,38590,39506,36674,37586,42628,40334,33688,31170,33661,30861,26991,16982,18463,17600,18835,19155,25881,28907,34051,29535,17212,
流动负债(万元),31110,34180,39696,44819,38123,35718,33818,34912,35104,35994,34146,35029,41272,38951,32279,29689,32147,29322,25429,15195,17613,16647,17606,18342,25875,28707,32327,26121,16849,
股东权益不含少数股东权益(万元),119508,119534,120116,119065,118421,116449,118189,117214,116585,115268,116436,115546,115071,114039,116294,115626,112720,111559,112047,110920,107991,106698,106905,105821,103072,32489,28055,20840,13840,
净资产收益率加权(%),2.86,3.02,0.88,5.17,4.65,2.98,0.8,--,--,3.15,0.77,4.49,4.06,3.15,0.57,7.1,4.57,3.52,1.02,7.14,4.49,3.35,1.02,12.71,--,0,36.04,43.27,30.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
