报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.17,0.24,0.24,0.36,0.3,0.26,0.21,0.69,0.58,0.29,0.22,0.68,0.48,0.35,0.44,1.7,1.23,1.09,0.7,1.71,0.54,0.97,0.74,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.43,8.3,16.64,16.2,15.74,15.54,5.56,5.05,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.66,0.91,0.51,0.7,2.6,2.05,1.67,-0.75,1.69,-0.03,0.4,
主营业务收入(万元),84981,57933,38851,97292,68892,47732,27478,90804,62731,39923,23689,89655,60869,40195,23888,78477,54268,40339,24644,65706,17346,40809,28211,
主营业务利润(万元),34799,25464,16156,41673,29089,20008,11351,34248,23495,15287,9024,28297,18281,11635,7002,21119,13936,10331,6189,17301,4680,9718,6601,
营业利润(万元),2433,3365,3406,5210,3985,3709,3157,11131,9460,4359,3345,9448,6562,4922,3096,9873,7382,5921,3791,9036,3076,5202,3355,
投资收益(万元),2062,1445,15,886,236,236,15,4266,4266,90,15,88,88,88,20,120,68,68,--,45,0,50,58,
营业外收支净额(万元),704,484,199,1025,732,356,182,751,627,299,166,975,951,541,363,2293,1260,1058,375,1080,98,656,762,
利润总额(万元),3137,3849,3605,6235,4717,4065,3339,11883,10087,4659,3511,10423,7513,5463,3459,12166,8641,6979,4166,10116,3174,5857,4117,
净利润(万元),2535,3537,3491,5370,4374,3886,3149,10203,8553,4299,3320,10043,7064,5101,3215,11251,7808,6333,3863,9413,2979,5149,3728,
净利润(扣除非经常性损益后)(万元),175,1811,3341,4097,3823,3617,3013,6274,8068,4073,3195,9299,--,4693,--,9419,--,5540,--,8595,--,4658,3158,
经营活动产生的现金流量净额(万元),30597,17890,15432,-9386,19121,9295,6413,18041,39573,14343,5912,3592,24432,13458,3781,5202,19201,15150,9226,-4135,9319,-187,924,
现金及现金等价物净增加额(万元),30888,1260,-3277,-6540,17905,34902,1044,-17484,15086,-10032,3329,-30955,-8396,-14632,1035,66901,84004,64748,4851,3681,3626,-533,1414,
总资产(万元),250846,220602,214728,224109,206519,204123,155211,153861,163464,156106,169421,158552,141002,138085,159330,159998,153171,129493,71986,75327,--,45956,32511,
流动资产(万元),100162,81038,80203,94123,83732,107774,76326,81526,98398,83651,102967,102724,102895,103778,125571,126274,122395,102515,47017,50560,--,27846,19466,
总负债(万元),109761,78515,71211,84082,67489,65580,15930,17729,28982,25878,38696,31147,16575,15622,36539,40421,37031,14831,41273,47429,--,26424,19424,
流动负债(万元),54258,22927,15350,28376,12121,9870,9964,12232,19636,16447,26691,19023,5107,4106,24492,28259,25201,4400,31832,37863,--,19790,15630,
股东权益不含少数股东权益(万元),141085,142087,143517,140026,139030,138542,139281,136132,134482,130228,130725,127405,124427,122463,122792,119577,116139,114662,30713,27898,--,19532,13066,
净资产收益率加权(%),1.8,2.5,2.46,3.89,3.18,2.82,2.29,7.75,6.53,3.32,2.57,8.16,5.8,4.2,2.65,14.03,11.62,14.41,--,39.69,--,32.92,50.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
