报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.04,0.03,0.03,0.17,0.17,0.1,0.06,0.04,-0.06,-0.08,0.08,0.6,0.33,0.15,0.07,1.53,1.29,0.93,0.89,0.43,0.18,
每股净资产(元),1.99,1.98,4.08,4.05,4.05,3.98,5.9,5.83,5.73,5.71,7.7,7.62,7.35,7.18,7.9,4.53,4.29,3.93,3,2.29,1.58,
每股经营活动产生的现金流量净额(元),0.19,0.04,0.27,0.32,-0.09,-0.34,-0.21,0.34,0.9,0.28,0.54,-0.48,-0.72,-0.77,-0.41,-1.47,-3.05,-0.99,-0.73,0.54,1.18,
主营业务收入(万元),47796,31664,13610,66850,49316,31475,13995,66276,48926,33028,14613,70513,49763,31848,14140,81784,62859,40786,45731,22486,17018,
主营业务利润(万元),6306,4267,1924,9876,8152,5220,2473,8378,5776,3798,2096,10859,6705,4005,1869,14545,12298,8601,9127,4209,2244,
营业利润(万元),1004,548,342,2116,2646,1615,756,224,-549,-862,555,4938,2534,1323,563,9211,7800,5792,4985,2439,1074,
投资收益(万元),280,251,56,238,0,1,1,23,187,177,8,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),74,-15,-16,404,210,169,16,111,-9,12,47,87,177,-29,-3,159,110,37,59,56,75,
利润总额(万元),1078,533,326,2519,2856,1785,772,335,-559,-851,602,5025,2711,1294,560,9370,7909,5829,5044,2495,1149,
净利润(万元),1236,740,458,2326,2331,1427,598,407,-562,-719,534,4150,2250,1021,463,8130,6852,4959,4432,2142,897,
净利润(扣除非经常性损益后)(万元),--,691,--,1636,--,1244,--,267,--,-732,--,4075,--,1045,--,8002,6759,4927,4383,2094,841,
经营活动产生的现金流量净额(万元),5145,992,3668,4417,-1215,-4722,-1953,3140,8302,2538,3837,-3378,-5117,-5450,-2927,-7819,-16181,-5275,-3872,1625,3532,
现金及现金等价物净增加额(万元),-8797,-8220,742,3684,-2683,-1332,-3725,-8843,-7231,-79,-1122,10371,7981,8803,28096,-65,-4339,-1881,1574,792,3566,
总资产(万元),82197,86386,91671,88944,71662,74814,67982,68693,62642,75086,74083,77738,74864,73736,87941,57919,61394,57143,53276,27766,19482,
流动资产(万元),44909,49259,54742,57007,52646,55561,49184,49569,44169,56188,55200,58831,57215,56804,72361,43186,47464,43351,41204,21244,14462,
总负债(万元),25564,30196,34231,31911,15738,19794,13699,15008,9926,22528,19563,23752,22779,22879,31977,33860,38612,36255,37347,20791,14651,
流动负债(万元),24232,28783,32848,30505,15225,19237,13165,14781,9786,22379,19475,23647,22779,22879,31977,33860,38612,36255,37347,20791,14651,
股东权益不含少数股东权益(万元),55084,54587,56377,55919,55924,55020,54283,53685,52716,52559,54520,53986,52086,50857,55965,24059,22781,20888,15929,6877,4735,
净资产收益率加权(%),2.23,1.33,0.82,4.25,4.25,2.62,1.11,0.76,-1.05,-1.34,0.98,8.04,4.45,2.05,1.16,40.66,--,26.94,48.77,36.89,19.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
