报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,
基本每股收益(元),-0.05,-0.03,-0.02,0.02,-0.02,0,0.01,0.04,0.04,-0.02,-0.01,-0.06,-0.05,-0.02,-0.01,0.14,0.17,-0.06,-0.11,-0.27,-0.18,-0.15,-0.09,0.18,0.14,0.15,0.02,0.31,0.43,0.16,-0,0.02,0.02,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.06,1.08,1.1,1.11,1.38,1.16,1.11,1.21,1.3,1.33,1.39,1.48,1.45,1.46,1.32,1.3,1.42,1.14,1.08,1.08,1.19,1.18,1.18,1.59,1.58,1.7,1.71,1.7,1.88,1.85,1.8,1.7,1.73,1.67,1.53,1.53,1.54,1.52,1.22,1.22,1.12,1.15,1.15,1.16,1.66,1.67,1.81,1.5,0.27,0.31,2.23,2.29,2.84,2.66,2.23,2.2,2.17,2.15,2.06,2.86,--,1.48,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.54,-0.29,-0.14,0.16,-0.02,0.25,0.16,0.91,0.31,-0.44,-0.58,0.47,0.72,0.59,0.11,-0.03,-0.29,-0.24,-0.03,0.98,0.9,0.65,0.25,-0.39,0,0,0,-0.09,0,0,0,-0.16,0,0,0,0.25,0,0,0,-0.13,0,0,--,0,-0.01,0.31,0.33,-0.02,-0.01,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1570,1248,411,6116,1722,1401,964,2902,1979,852,300,3339,2169,1522,724,62516,56833,4837,483,7120,5110,3007,1643,45915,28669,11741,4656,46691,40614,18637,2695,44290,20851,15717,5792,24916,12277,7707,4709,18810,15326,9954,4388,27496,19754,13622,5389,23308,17174,12146,0,715,580,431,229,1575,1363,6213,5578,220,16,4459,102,883,3305,9367,8336,34333,13111,4946,4937,26514,22427,12960,6746,
主营业务利润(万元),468,417,92,2482,490,412,305,788,675,239,60,940,322,885,397,11629,10401,1707,335,2368,1722,1060,538,7044,4201,3371,1522,17412,15922,7394,1401,14272,6777,5491,--,7685,4272,2570,1387,6653,5268,3560,1611,9919,7116,4604,1140,10204,8213,6021,0,313,211,98,180,1053,927,1566,2389,-62,-26,477,20,-1514,1505,156,225,1598,270,-2444,-281,0,0,6141,2199,
营业利润(万元),-872,-495,-262,409,-128,326,545,-115,-211,-330,-201,-1179,-796,-366,-146,6451,6325,-1202,-2178,-4075,-3401,-2810,-1445,2391,787,958,405,10897,11289,4287,174,5195,2300,2010,789,2736,1487,877,622,2015,2913,1860,642,5731,4744,3291,590,6567,6066,5295,-96,-1604,-931,-623,-137,-3741,-280,-677,1523,1417,-998,-10436,-2046,-1514,0,156,0,1801,0,0,0,3817,0,0,2199,
投资收益(万元),510,24,13,171,634,619,573,955,256,170,84,343,256,171,91,147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,55,85,66,29,-770,-590,-393,-196,-783,-592,-395,-197,-791,-589,-393,-197,-509,-143,81,-19,2232,-367,-214,-78,-1080,351,4466,4822,1647,-38,904,913,246,-77,69,2,0,21,731,304,562,0,0,0,
营业外收支净额(万元),18,13,5,-2,14,10,4,24,5,2,0,234,53,52,47,-393,-21,5,4,-87,-86,-78,4,2309,2328,2329,3,-136,--,--,11,--,--,--,--,-188,0,0,3,10,0,0,0,-409,0,0,0,24,13,0,0,-411,0,0,0,-80,-48,-191,0,621,0,--,0,0,1420,0,67,0,0,0,0,0,--,--,--,
利润总额(万元),-853,-482,-257,407,-114,336,549,-92,-205,-328,-201,-946,-743,-313,-99,6058,6305,-1198,-2174,-4162,-3487,-2888,-1440,4700,3115,3287,408,10761,11225,4281,185,5210,2273,1954,750,1777,754,439,428,1243,2358,1494,452,4530,4112,2880,396,6081,5936,5374,-115,216,-1298,-836,-215,-4901,24,3598,6370,3685,-603,-12845,-865,1069,2847,2024,409,1770,315,-2604,195,4158,6305,6168,2197,
净利润(万元),-902,-538,-287,326,-345,50,227,697,681,-447,-232,-1143,-968,-454,-204,2556,3168,-1046,-1957,-4943,-3268,-2763,-1665,3251,2634,2833,361,5664,8002,2927,-55,442,360,277,215,317,225,139,235,525,1943,1287,390,2522,3649,2528,268,5204,5199,4698,-115,256,-1275,-825,-212,-4864,38,3622,6370,3685,-603,-12845,-865,863,2420,1545,409,1414,268,-2606,166,3555,5359,5000,1727,
