报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-09-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.01,0.01,0.01,0.19,0.23,0.16,0.06,0.29,0.22,0.2,0.08,0.91,0.72,0.92,0.5,1.55,1.2,0.79,0.37,1.22,0.93,0.58,0.28,1.01,0.73,0.47,0.3,1.08,0.9,0.45,0.09,0.26,0.17,0.11,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.74,--,4.62,6.63,6.93,6.29,6.47,5.93,6.23,5.73,5.49,5.08,5.17,4.84,4.7,4.39,5.27,3.56,3.26,4.35,3.99,3.91,3.81,3.76,3.82,3.76,3.69,3.75,3.69,3.64,3.55,3.49,3.54,3.48,3.44,3.38,3.43,3.38,3.34,3.27,3.31,3.28,3.23,3.18,3.25,3.19,3.1,1.55,0,1.45,1.07,0.96,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.16,--,1.01,0.54,0.25,2.15,1.97,1.27,0.56,1.04,0.57,0.5,0.1,1.64,1.24,0.98,0.3,0.74,0.91,1,0.7,0.49,0.2,0.36,0.24,0.41,0,--,0,0.25,0,0,0,1.06,0,0,0,0.81,0,0,0,0.22,0,0.08,0.02,0.1,0,--,0,0.02,--,--,
主营业务收入(万元),280114,198627,104931,517484,419108,289580,135282,578369,431502,289611,138400,788229,595025,433975,216111,746493,543261,356402,177170,546924,401536,257307,116879,454606,337890,226922,110306,410404,323329,179535,83723,240867,176623,106677,48902,244681,184932,119033,59016,252949,186239,125508,57896,170733,125590,77102,35909,96323,71901,48502,19381,66810,50141,32637,16191,49322,24916,47035,33421,47849,43190,49477,
主营业务利润(万元),60789,45547,26819,156167,126365,82760,37037,169359,114603,81049,33999,292364,221977,173124,89548,291764,217981,139328,67784,227637,167651,104301,47613,172607,117553,68829,26929,96761,72672,24826,6417,26503,16342,10003,--,29686,21947,14608,7762,31818,23344,16362,6396,22830,19783,12028,6336,21817,16807,11140,4169,17051,11788,7440,4538,14862,7668,16116,11979,18974,9898,13567,
营业利润(万元),2049,3381,2304,34720,36844,26336,8429,43025,29655,27259,8819,180390,141086,120561,66640,202891,156392,103028,48985,159391,120624,75314,36373,116359,80538,47429,20795,75821,62704,19451,3749,9530,7298,4997,2086,9420,6721,4934,2381,12523,9809,7513,2346,9285,7099,4718,2342,9436,7321,3958,1411,8066,5818,3824,2334,7961,3973,7439,5397,6181,5770,8249,
投资收益(万元),-8166,-4063,-1629,-4182,1158,710,-141,-671,312,801,1077,2148,1646,1047,408,1701,1083,824,-485,-175,--,--,--,576,--,--,0,536,536,--,0,--,0,0,0,49,0,--,0,-122,0,0,0,-71,0,0,0,-72,0,0,0,0,0,0,0,0,0,--,0,--,0,0,
营业外收支净额(万元),1094,-116,-21,1194,361,-90,-12,1131,-311,-451,-185,-98,-469,-537,-153,1348,-1005,-704,-594,-175,-206,-152,91,-27,-431,-206,15,-1091,--,57,--,1992,--,--,--,-124,0,--,0,-2877,0,0,0,-69,0,0,0,-559,0,0,0,-67,-33,-21,0,-33,-7,-27,0,-28,0,--,
利润总额(万元),3143,3264,2283,35914,37205,26246,8417,44156,29344,26808,8634,180291,140617,120024,66487,204239,155387,102324,48390,159216,120418,75162,36464,116333,80107,47222,20809,74730,62946,19508,3798,11522,7249,4975,2079,9549,6641,4877,2328,9609,7070,4804,2341,9145,7083,4715,2340,8805,7284,3927,1404,7999,5785,3803,2321,7928,3966,7412,5384,6153,5746,8232,
净利润(万元),1455,2123,1676,30721,37185,26656,10069,47979,35732,32627,12851,150358,118712,101107,55631,170498,132316,87644,41059,134522,102348,63883,30993,98742,68132,40164,17912,63908,53531,16566,3228,9659,6161,4229,1767,8304,5645,4145,1979,8005,6010,4083,1990,7772,6021,4008,1989,7413,6191,3338,1193,6778,4917,3232,1973,6859,3377,4966,3608,4310,3850,5515,
净利润(扣除非经常性损益后)(万元),1297,1991,1589,29997,37310,26702,10076,47071,35740,32741,--,149136,--,101292,--,169181,--,88242,--,134798,--,64012,--,98909,--,40339,0,65117,0,16518,0,7966,0,4248,--,8272,0,4194,0,10066,0,6386,0,7831,0,4011,0,7888,0,3364,0,6830,4945,3250,--,6892,3370,--,0,--,--,--,
经营活动产生的现金流量净额(万元),63507,32367,26759,77071,106822,28581,16396,90628,112783,55994,26813,142763,166403,60049,27822,237597,217298,139915,62179,114837,63314,54930,11330,180720,136338,108593,32940,43767,53889,36941,25855,18075,7222,13421,8783,15195,9369,10979,15059,9383,8015,12418,-4487,39479,20484,16327,10772,30236,15579,15385,269,8032,0,2843,859,3551,139,2418,0,565,--,--,
现金及现金等价物净增加额(万元),7178,10887,13907,-2776,25265,3002,8634,-4923,19228,71553,22477,-33792,4325,16330,-13145,14173,27806,97952,58747,4310,-9477,24428,3406,56955,46057,30668,-1011,13273,30317,26716,24092,-2407,-3128,5440,6840,-7729,-3653,7129,13635,-10455,-6342,214,-8101,-7436,-9361,-8867,-11696,5819,2683,10104,-1260,-24886,0,-24017,794,70683,72257,274,0,-25,--,--,
