报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.93,0.78,0.51,0.82,0.8,0.59,0.44,0.67,0.62,0.64,
每股净资产(元),--,--,--,4.44,--,--,--,3.82,3.29,2.67,
每股经营活动产生的现金流量净额(元),--,--,--,1.16,--,--,--,1.63,0.92,-0.75,
主营业务收入(万元),138325,92767,49910,165388,119948,81435,45831,148118,134490,126670,
主营业务利润(万元),94582,63662,34067,115909,84485,57693,31871,101739,93062,82945,
营业利润(万元),21831,16899,11296,17782,17101,12585,9597,14104,12906,12557,
投资收益(万元),--,--,--,--,--,--,--,--,--,4290,
营业外收支净额(万元),728,235,158,336,232,158,81,501,586,104,
利润总额(万元),22559,17134,11454,18118,17334,12743,9678,14605,13492,12661,
净利润(万元),16797,12708,8340,13280,13000,9516,7258,10878,10056,10433,
净利润(扣除非经常性损益后)(万元),16251,12531,8221,13028,--,9398,7198,10502,8938,6205,
经营活动产生的现金流量净额(万元),20458,16722,4585,18834,15978,12694,5772,26357,14965,-12221,
现金及现金等价物净增加额(万元),19981,67088,965,2389,8442,-827,14981,2533,-2795,8057,
总资产(万元),183824,223538,162879,162128,--,--,--,152500,153803,153033,
流动资产(万元),117145,161335,99627,97633,--,--,--,87564,90134,97056,
总负债(万元),33081,76885,86717,90256,--,--,--,90668,100435,109721,
流动负债(万元),28336,72102,81897,85397,--,--,--,85659,95425,93950,
股东权益不含少数股东权益(万元),150743,146654,76162,71872,--,--,--,61832,53368,43312,
净资产收益率加权(%),16.86,16.68,10.97,20.03,--,14.35,--,18.88,20.8,28.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
