报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.33,0.2,0.09,0.49,0.36,0.24,0.12,0.38,0.31,0.26,0.16,0.58,0.44,0.32,0.34,1.12,0.82,0.5,0.23,0.86,0.57,0.59,0.72,0.46,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.17,5.05,9.79,9.66,9.36,9.04,8.99,3.25,2.96,2.38,2.1,1.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.15,0.28,-0.47,-2.87,-2.6,-1.26,-1.43,0.63,0.67,2.33,0.47,1.19,
主营业务收入(万元),244435,159975,72702,237836,174727,108178,50757,222386,161387,92587,45733,185498,136183,78652,44047,171977,127912,71286,32278,129524,94232,118199,121594,91255,
主营业务利润(万元),42830,28713,14701,40967,29388,19947,10853,34406,24666,18293,10131,33775,25494,17792,9653,30168,26102,14431,6538,20702,13759,16095,17146,15380,
营业利润(万元),21088,13050,5841,14787,9954,6365,2967,10202,7962,7311,4281,18517,14156,10513,5836,18146,12975,7687,3412,10565,6991,7164,7932,7014,
投资收益(万元),133,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,2,30,
营业外收支净额(万元),1495,884,302,2205,2421,1962,1307,2950,2920,1907,1334,1685,1120,800,470,921,1025,877,530,614,427,494,1352,80,
利润总额(万元),22582,13935,6142,16993,12375,8328,4274,13152,10882,9218,5615,20202,15275,11314,6305,19067,14000,8564,3942,11180,7418,7658,9284,7095,
净利润(万元),19232,11846,5227,14407,10552,7089,3638,11160,9260,7843,4778,17068,13000,9388,5002,16194,11777,7081,3351,9496,6299,6488,7867,4725,
净利润(扣除非经常性损益后)(万元),17944,11083,4965,12509,8477,5409,2521,8629,6761,6211,3638,15613,--,8696,--,15394,--,6324,--,8867,5871,6035,6804,4651,
经营活动产生的现金流量净额(万元),47803,12145,7862,3184,21724,-3845,-22164,1613,29077,15849,-182,9350,34116,8418,-6906,-42544,-38459,-18598,-21141,6877,7333,25637,5194,13060,
现金及现金等价物净增加额(万元),66392,12526,2995,-8274,13750,-8736,-3798,2712,-5795,1331,19809,-30690,-19333,-7690,-500,36092,38863,47982,53659,6080,6733,-1053,820,-3132,
总资产(万元),401623,371740,364562,337942,302085,298619,315734,267606,237214,279312,280387,218632,181974,203601,217646,201624,182456,152497,154947,86524,78300,69322,76612,62632,
流动资产(万元),226778,236406,232513,212359,188317,182949,199133,151066,123004,167920,179946,125883,114576,146690,166580,162111,146598,116855,118936,49987,41261,37944,42789,29701,
总负债(万元),105923,186178,185620,161266,129264,129261,146867,102377,73884,117400,118581,61604,29014,54252,72684,58704,43952,18690,21910,50805,45777,43098,53514,47400,
流动负债(万元),72269,152436,151790,127348,126189,126110,143639,99073,71197,114656,115627,58498,25857,51284,69660,55624,40817,15498,18663,47502,42194,39290,53295,34400,
股东权益不含少数股东权益(万元),295701,185562,178942,176676,172821,169358,168867,165229,163329,161912,161806,157029,152960,149348,144962,142920,138503,133807,133037,35719,32523,26223,23098,15231,
净资产收益率加权(%),10.38,6.54,2.92,8.43,5,4.21,2.18,6.93,5.76,4.87,3,11.44,8.8,6.36,3.44,12.65,9.51,6.05,3.35,30.66,21.45,24.89,41.05,35.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
