报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.77,0.53,0.27,0.91,0.76,0.52,0.26,0.86,0.71,0.48,0.24,0.77,0.63,0.43,0.21,0.68,0.56,0.37,0.19,0.56,0.47,0.3,0.15,0.46,0.37,0.24,0.11,0.4,0.36,0.25,0.14,0.3,0.25,0.15,0.21,0.1,0.24,0.26,--,--,--,--,
每股净资产(元),5.5,5.21,5.26,4.97,4.83,4.55,4.59,4.26,4.2,3.97,4.04,3.77,3.67,3.45,3.48,3.24,3.12,2.93,3,2.8,2.67,2.47,2.55,2.39,2.3,2.16,2.11,2,2.05,1.94,1.92,1.81,1.67,1.45,--,--,--,0,0,--,--,0,
每股经营活动产生的现金流量净额(元),--,1.28,--,1.27,--,0.36,--,0.18,--,0.31,-0.54,1.48,0.9,1.36,0.99,0.5,-0.29,-0.27,-0.74,1.04,1.05,0.85,0.64,1.81,0.66,-0.21,-0.78,0.77,0.07,-0.11,-0.06,1.3,1.24,1.02,--,--,1.52,0.63,0,--,--,0,
主营业务收入(万元),45739100,31104200,16236700,57047000,42904300,28709700,14735100,50860800,37739000,25140100,12558400,46074600,34127600,22700500,10968200,39709000,29615000,19603300,9633300,32348900,23479800,15330700,7527600,26718400,19737500,13086200,6545800,26750700,19878100,13518800,6491000,21945900,15878900,9931200,15021200,7026800,12726800,11257900,8855000,7347100,6310200,5531500,
主营业务利润(万元),24287200,16794800,8650700,29724700,24380800,16854300,8528800,27797200,22755500,15452300,7710600,25028600,20473500,13791800,6673600,21767200,17916700,11974100,6098900,17370400,14287900,9193900,4556300,13760200,11101600,7206200,3386300,11860700,10850300,7553400,4166700,10053500,8341500,5029000,6480400,3230800,5452300,5147200,2268700,1524300,579600,848300,
营业利润(万元),24287200,16794800,8650700,29724700,24380800,16854300,8528800,27797200,22755500,15452300,7710600,25028600,20473500,13791800,6673600,21767200,17916700,11974100,6098900,17370400,14287900,9193900,4556300,13760200,11101600,7206200,3386300,11860700,10850300,7553400,4166700,10053500,8341500,5029000,6480400,3230800,5452300,5147200,2268700,1524300,579600,848300,
投资收益(万元),471200,366600,41600,602000,373600,260100,84400,631800,394900,350200,179200,632700,373000,262600,150000,372200,310200,186300,79600,401500,203900,117400,63300,589700,550800,429500,254100,-85000,-204100,269600,68500,220000,111200,68800,170600,98200,271800,395800,0,101000,125700,40400,
营业外收支净额(万元),171200,125900,64500,183900,142500,97300,47900,183400,104400,66600,25400,115300,77100,59400,7300,143500,124900,104800,26100,145200,95500,25500,11000,112300,58800,40700,11500,113400,20600,12100,12900,28100,37800,25200,91300,50600,84100,-27300,0,-1090600,-60500,0,
利润总额(万元),24458400,16920700,8715200,29908600,24523300,16951600,8576700,27980600,22859900,15518900,7736000,25143900,20550600,13851200,6680900,21910700,18041600,12078900,6125000,17515600,14383400,9219400,4567300,13872500,11160400,7246900,3397800,11974100,10870900,7565500,4179600,10081600,8379300,5054200,6571700,3281400,5536400,5119900,45000,433700,519100,0,
净利润(万元),19155700,13189500,6700500,22783000,19029800,13066200,6578000,21465700,17648200,11971100,5958000,19317900,15819100,10628300,5151200,16925800,13901200,9282500,4718500,13484400,11049900,7074100,3516400,10675600,8611900,5580600,2625600,9259900,8423400,5866700,3211800,6905300,5702700,3422100,4632200,2322300,4710300,4904200,41100,430400,516700,754000,
