报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),-0.25,-0.17,-0.1,0.74,-0.1,-0.04,0.07,0.7,0.04,-0.05,-0.06,0.62,0.29,0.01,-0.02,1.55,0.2,0.13,-0.03,1.21,0.3,0.01,0.02,0.28,0.03,0.05,-0.03,0.13,0.04,0.08,0.05,0.74,0.23,0.11,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,4.38,4.1,3.82,7.76,7.78,6.11,5.95,8.85,8.9,8,7.71,7.73,7.72,7.51,7.55,7.53,6.51,6.43,6.48,6.74,6.75,6.12,3.15,3.11,3.01,2.79,2.75,2.74,2.67,2.36,2.31,2.38,2.34,2.24,2.24,2.21,2.17,2.07,2.01,2.01,1.98,2,1.86,1.85,1.82,2.96,3.14,3.22,3.15,3.4,3.34,3.5,3.4,3.52,3.32,3.32,3.26,3.8,4,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.97,-0.8,-1.42,-1.91,-1.49,-0.36,-0.3,-0.98,-2.57,-2.4,-2.39,2.41,0.4,-0.71,-0.76,-1.5,-1.84,-1.46,-0.44,-1.19,0.32,-0.92,-1.28,-3.43,0,0,--,0.58,0,0,0,-1.13,0,0,--,0.28,0,0,0,1.97,0,0.56,--,0.52,0.16,0.47,0.15,0.36,--,-0.5,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),307314,161341,71629,622624,290052,196513,91523,622457,266165,119673,53397,418532,161622,100793,49974,370592,149645,110030,44404,391935,171224,70829,34013,175174,94275,52120,22339,179685,96066,68130,32319,226254,94620,63196,35045,140895,105562,69045,35134,136735,59610,39643,21524,88664,60065,38934,19943,65030,46327,27825,13935,106076,51682,35250,17892,65955,31051,87678,38591,71908,32400,68047,30092,58660,28694,45099,20851,28619,16173,28281,11381,28631,8427,6638,
主营业务利润(万元),45906,30918,13984,114508,56555,38337,20248,128700,47999,25955,10947,93811,36058,25899,13001,98306,46744,35571,13292,94189,46335,22011,11871,47068,31598,21539,8743,43426,26313,18694,9150,65518,24803,15859,--,34190,21227,14469,6389,29031,12091,8110,4206,16567,12015,7099,3669,13590,8587,5113,2748,16243,8370,6094,3039,13486,6956,13404,7595,11588,7328,11237,7768,4724,2442,3794,2343,2978,2611,5586,2251,8370,0,0,
营业利润(万元),-19098,-11655,-7076,66402,-6740,-1464,4305,56027,5142,-3457,-3797,66731,29453,2195,-180,71713,10532,7276,74,43082,11546,1872,1708,11848,4100,3918,39,4673,1133,2504,1929,32370,5245,2853,1703,13443,8132,6645,2748,12101,3204,2027,1241,5312,3964,1934,1050,4003,1880,862,652,3531,2284,1489,643,-12053,1204,3100,1449,2356,1487,2117,1432,4767,0,4270,0,3573,0,5977,1664,4374,1809,1016,
投资收益(万元),-60,54,212,19587,2941,3769,6414,-21,-169,-169,0,100,-3,-3,--,2188,2176,266,266,1,--,0,--,1386,302,0,--,2290,--,--,--,93,84,0,0,1595,2,7,6,-75,-89,-87,-87,458,-147,-150,-8,14,12,12,0,251,55,-15,0,-2192,-130,430,152,323,95,1670,508,1737,473,992,909,1073,273,1200,683,1164,0,0,
营业外收支净额(万元),3015,-119,-66,1937,1571,-7,64,18073,3763,3616,129,1057,1169,1084,1988,603,418,301,119,514,179,138,135,3028,34,63,45,-14,--,737,--,-123,--,--,--,243,0,0,24,113,0,0,0,165,82,0,25,113,69,37,23,65,0,-40,0,65,0,-687,0,-9,0,150,0,0,-20,0,81,0,0,0,--,--,--,--,
利润总额(万元),-16083,-11774,-7143,68338,-5169,-1471,4369,74100,8905,160,-3669,67789,30622,3279,1808,72316,10951,7577,192,43596,11725,2010,1843,14876,4134,3981,84,4659,1945,3241,1994,32247,5186,2915,1729,15286,8221,6715,2778,12139,3188,1982,1182,5935,3899,1837,1068,4130,1961,912,676,3847,2382,1434,664,-14180,1133,2843,1606,2670,1554,3937,2007,6342,2913,5510,3555,5145,3506,7118,3078,5550,2752,1389,
净利润(万元),-16922,-11144,-6821,49250,-6869,-2620,4809,46706,2510,-3267,-3990,41443,19463,355,-640,51733,6683,4259,-666,26928,6714,248,536,6287,565,1151,-576,2870,854,1792,1113,15039,3645,1502,900,6981,3482,2850,1090,4591,1746,999,569,3811,2436,995,497,2844,1333,523,434,2651,1525,900,394,-13767,612,1646,977,1675,952,2861,1397,5170,2274,4309,2969,4031,2749,5813,2616,4354,2516,1304,
