报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.19,0.1,0.05,0.16,0.14,0.1,0.08,0.29,0.2,0.12,0,0.15,0.16,0.11,0.05,0.18,0.17,0.13,0.08,0.36,0.33,0.22,0.1,0.46,0.42,0.09,0.48,1.09,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.31,3.26,3.32,3.24,3.24,3.23,3.26,3.17,3.14,3.01,1.78,1.7,--,0,1.35,2.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.17,0.22,0.22,-0.03,-0.03,-0.1,-0.12,-0.06,-0.13,-0.06,-0.05,0.44,--,0.24,0.29,1,
主营业务收入(万元),330703,143270,63366,325582,223981,133872,49779,212151,154163,97642,42939,171971,127652,82097,37629,156693,111566,67886,28725,130650,92692,56785,23484,90084,59600,15369,79541,80262,
主营业务利润(万元),43577,20113,10807,45477,33272,20332,8465,28481,20481,15916,5103,28365,22954,14642,6322,25590,19853,12701,5277,30305,25743,15696,6721,28480,23147,5595,28836,28168,
营业利润(万元),22573,11278,5456,16530,15753,10769,5016,9995,7221,6156,418,7928,8923,5872,2527,7026,7068,5073,3174,15535,13964,8612,3775,18816,16616,2904,17749,22138,
投资收益(万元),200,276,86,-1883,-1282,38,120,4095,2399,1395,367,1265,942,667,236,2050,1461,874,304,974,686,456,36,-287,--,0,0,0,
营业外收支净额(万元),549,391,10,466,170,156,95,5761,4247,154,43,332,271,75,90,1304,1104,1030,572,1095,974,773,576,1069,994,947,--,--,
利润总额(万元),23122,11669,5466,16996,15923,10925,5111,15756,11467,6310,461,8259,9194,5947,2617,8331,8172,6102,3745,16630,14938,9385,4351,19885,17611,3851,18190,22054,
净利润(万元),19268,9615,4546,14001,12166,8050,3239,11551,8180,4712,113,6111,6485,4450,1943,7043,6796,5188,3228,13896,12638,8028,3588,16722,15020,3295,15690,14264,
净利润(扣除非经常性损益后)(万元),18535,8368,3946,16378,13722,9076,3972,4491,3865,3773,-360,4367,--,4109,--,4383,--,4175,--,11690,--,6858,2812,16055,--,2474,15305,13456,
经营活动产生的现金流量净额(万元),-27178,-30929,-17734,-16116,-8628,2731,5929,15562,4865,-6980,-2590,17383,6927,8711,8677,-1390,-1262,-4127,-4624,-2365,-5270,-2357,-1631,16032,12515,8786,10448,12036,
现金及现金等价物净增加额(万元),-31232,-59552,-35813,93963,113589,-10872,5414,4165,-1378,-2845,1555,-6069,2863,2637,5946,-13095,-13977,-4573,-2292,37707,39901,45636,-5014,3023,5074,3388,1943,6019,
总资产(万元),854577,543618,535844,513766,503347,324914,293913,249098,233074,229403,219623,204135,208528,200366,199318,188813,191777,190687,176135,178745,166466,152068,83220,79873,--,0,62086,52636,
流动资产(万元),486454,330325,357561,363772,368782,220518,196398,161481,152568,157941,149535,135903,148733,144573,146626,137065,136077,137019,126741,127968,130379,123271,54378,52972,--,--,42321,42223,
总负债(万元),348577,232234,227500,210276,202557,174528,144971,103803,87777,87816,80058,66590,70937,65379,62191,55907,59865,59253,42618,49508,39674,30782,18120,18499,--,--,13369,28109,
流动负债(万元),332278,217072,212065,195104,202491,174457,144894,103722,87691,87725,79962,66489,70831,65268,62076,55786,59741,59124,42483,49369,39529,30632,17966,18340,--,--,13191,28109,
股东权益不含少数股东权益(万元),495533,301601,303457,298741,296044,145913,143928,140553,136544,133181,132786,132766,132678,130424,132854,129616,129848,129451,130560,126972,125773,120360,64236,60542,--,0,48496,24323,
净资产收益率加权(%),5.88,3.16,1.51,6.77,6.85,5.59,2.28,8.48,6.09,3.51,0.08,4.67,4.95,3.39,1.49,5.47,5.21,4,2.51,14.12,14,10.95,0,30.13,--,0,39.7,74.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
