报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.45,0.26,0.28,1.1,0.83,0.45,0.19,1.07,0.74,0.49,0.27,1.18,0.7,0.47,0.52,2.13,1.3,0.83,0.46,1.38,0.49,0.93,2.02,0.92,
每股净资产(元),4.84,4.31,8.68,8.4,8.15,7.76,7.97,7.78,7.24,6.98,7.23,6.94,6.44,6.21,14.16,13.63,12.82,12.35,11.98,2.5,1.61,2.47,1.69,3.12,
每股经营活动产生的现金流量净额(元),0.24,0.19,0.27,1.12,0.87,0.4,0.26,0.9,0.53,0.39,0.16,1.02,0.44,0.29,0.33,2.27,1.31,0.81,0.35,1.07,0.16,1.37,0.84,0.84,
主营业务收入(万元),59085,32908,14676,64440,44013,24334,9596,50328,35214,21984,10759,44164,29858,16787,8846,37702,26602,15664,7461,23238,8227,14741,12880,6312,
主营业务利润(万元),32301,16761,7483,35590,23854,13549,5540,30605,21631,13751,6678,26866,18350,10201,5196,24022,16740,9996,4695,14477,5116,9268,8318,2994,
营业利润(万元),18883,10252,5371,22768,16685,9250,3850,20949,15193,9811,4883,23122,14618,9474,4262,21238,13029,7825,3746,10178,3777,6941,6485,2178,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业外收支净额(万元),3860,2824,1801,4355,3514,1753,876,3906,3869,2663,1815,5425,3468,2599,1911,2778,1536,1176,736,1209,528,1186,212,654,
利润总额(万元),22743,13075,7171,27123,20199,11003,4726,24855,19062,12475,6699,28547,18086,12074,6173,24015,14565,9001,4482,11387,4304,8127,6697,2832,
净利润(万元),19993,11514,6252,24528,18412,9984,4158,23617,16339,10843,5878,25920,15395,10269,5249,20409,12295,7565,3838,10362,3694,7012,5764,2627,
净利润(扣除非经常性损益后)(万元),--,11366,--,23951,--,9747,--,23432,--,10669,--,25570,--,10139,--,19895,--,7149,--,10128,3541,6998,3448,267,
经营活动产生的现金流量净额(万元),10943,8534,5904,24882,19392,8823,5816,20115,11552,8469,3471,22402,9774,6276,3319,22747,13081,8128,3485,8030,1218,6859,4187,1599,
现金及现金等价物净增加额(万元),-67192,-26813,-609,4615,-608,-6593,5755,14334,371,-2577,3439,11525,-444,-3922,3125,119801,110187,105251,100903,4722,-2024,4293,882,325,
总资产(万元),238773,215154,214001,206737,198997,185457,184933,181343,168479,160956,166637,159593,149992,143621,147762,143320,135571,129296,124460,22093,15192,14989,9628,6756,
流动资产(万元),185884,193064,194445,196070,188568,179311,182767,179146,166429,158918,164621,157555,148503,142120,146248,141878,134095,127829,123001,20704,13784,13572,8133,5268,
总负债(万元),18577,22119,19432,18443,16436,11545,7548,8325,9158,7318,7524,6919,8254,7009,6170,6977,7342,5797,4689,3352,3119,2610,1160,796,
流动负债(万元),16206,20353,17740,16903,14975,10128,6167,7022,7965,6246,6516,5986,7147,5998,5263,6333,7024,5479,4360,3140,2892,2435,1160,796,
股东权益不含少数股东权益(万元),219323,192045,193379,187042,181426,172760,177385,173018,159321,153638,159113,152674,141738,136612,141592,136343,128229,123499,119771,18741,12073,12379,8467,5960,
净资产收益率加权(%),10.26,5.97,3.29,13.69,10.37,5.66,2.37,14.82,10.44,6.84,3.77,18.04,10.69,7.34,3.78,18.56,12.24,8.66,7.23,74.58,33.91,62.62,65.19,56.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
