报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.02,0.02,0,0.14,0.02,0.02,0,0.13,0.02,0.02,0,0.12,0.02,0,-0.04,0.12,0.01,0.02,0.01,0.23,0.21,0.15,0.08,0.56,0.32,0.11,0.01,0.29,0.2,0.18,0.19,0.46,0.2,0.08,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,6.65,--,--,--,6.45,--,6.33,6.33,6.28,6.34,6.31,6.35,6.57,6.58,10.37,9.97,5.62,5.64,5.26,5.23,5.09,4.89,4.83,4.94,7.7,7.42,6.04,5.92,5.94,5.89,5.86,4.94,4.79,4.78,4.73,4.72,4.6,4.57,4.58,4.51,5.39,5.37,5.23,5.15,5.06,5.35,5.21,5.14,5.06,5.13,5.04,7.43,7.24,0.24,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.23,--,--,--,-0,--,-0.66,-0.84,-0.26,-0.38,-0.9,-0.6,-0.22,0.12,-0.71,-0.62,-0.77,1.2,0.62,0.15,-0.12,0.42,-0.26,-0.1,-0.32,1.05,-0.38,-0.53,-0.39,0.83,0,--,0,0.06,0,0,0,0.21,0,0,0,-0.22,0,0,0,0.66,0,0.24,--,0.08,--,0.16,0.62,--,--,--,
主营业务收入(万元),156993,110889,45675,345074,165617,94569,37115,286050,117398,79075,29979,223271,108955,51354,12565,182466,79064,56606,25484,171563,89914,41544,15346,158157,97724,43147,14477,159034,96232,72458,39504,178304,131873,71968,29986,59011,49122,22422,4402,62427,44117,30077,7341,65586,37465,22199,2739,51954,31067,15612,2296,51685,29394,16265,6147,44168,28241,20526,28871,26932,23152,22846,
主营业务利润(万元),13921,7787,4315,20257,10829,8777,3483,24521,13675,9079,4057,27091,17975,10676,2004,27306,14584,9667,4814,25148,12520,7713,3324,27949,16607,7730,2915,23220,15277,10369,5970,23321,15158,8025,2418,13127,10242,6794,1371,14026,11027,6944,1875,12458,8534,5775,854,9465,4764,2316,541,7686,5464,3631,1103,6341,4625,3242,4898,6858,6766,5557,
营业利润(万元),1714,1770,60,10744,1814,1716,469,8310,1695,1767,319,10163,1587,192,-2824,7040,466,1514,428,16335,9292,6259,3445,22673,13040,4535,420,11582,8822,8200,6117,13093,5880,2264,-201,6994,6440,4452,337,8376,7091,4632,828,7436,5322,3281,271,6979,3324,1526,302,5776,4151,2590,804,4404,4453,2562,4067,4433,4134,2817,
投资收益(万元),4893,4712,27,9039,1446,108,-5,5109,814,893,-41,3034,454,372,--,3191,281,268,--,9348,5072,4880,3271,7654,5851,2512,275,1823,2393,3185,2404,2077,895,821,0,866,866,114,0,-2186,-1900,217,1,-2973,-947,-962,53,855,882,860,9,1576,51,-2,-4,1803,0,0,0,0,0,0,
营业外收支净额(万元),-54,10,5,1119,460,11,-31,2006,259,-63,36,-11,23,51,42,3001,-2,-2,4,419,127,53,56,-14,-14,-8,8,-178,--,-132,7,--,--,--,1,218,0,--,0,-59,0,0,0,260,0,0,0,58,201,0,0,98,183,126,0,136,0,0,40,--,0,0,
利润总额(万元),1660,1780,65,11864,2274,1728,438,10316,1954,1704,355,10153,1611,243,-2783,10041,464,1512,431,16754,9419,6311,3501,22659,13026,4527,428,11404,8683,8067,6124,12920,5851,2261,-200,8078,7437,4782,336,6131,5362,4966,888,4722,4490,2375,389,7892,4407,2500,370,7450,4384,2715,860,6343,4549,2658,4106,4433,4134,2817,
净利润(万元),1101,1510,49,9871,1573,1412,280,9091,1155,1171,186,8761,1524,140,-2948,8337,368,1344,375,14619,8046,5274,2980,19656,11190,3964,401,10289,7107,6475,4837,11600,4957,1972,-183,7076,6172,4077,317,5778,4515,4231,775,3400,3811,2018,338,6702,3750,2127,315,6711,3726,2306,730,6343,4549,2658,4106,3006,2744,1884,
净利润(扣除非经常性损益后)(万元),-3991,-2358,44,2770,520,1397,234,4179,931,1221,--,6232,--,97,--,3470,--,1346,--,6310,--,1548,--,13222,--,1790,0,9387,0,6461,0,10487,0,1975,--,6197,0,3797,0,5577,0,3887,0,3589,0,2842,0,5813,0,1348,0,4925,3572,2202,--,4404,--,2562,4067,--,--,--,
经营活动产生的现金流量净额(万元),-58953,-74786,-48005,-40061,-62048,-24122,-16474,-6824,-16631,21351,-201,-38569,-47279,-60137,-18433,-27337,-64660,-43242,-16034,8894,-31932,-27764,-27090,42206,21918,5336,-4127,14908,-9327,-3606,-8051,26538,-9564,-13847,-9798,20816,7150,-1045,-2075,1594,3535,2036,302,5244,311,-3000,-3351,-4654,-5979,-7774,-2643,13849,0,4988,--,1758,--,2263,8633,--,--,--,
