报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.13,0.08,0.02,0.23,0.17,0.11,0.05,0.23,0.19,0.13,0.08,0.39,0.27,0.22,0.1,0.73,0.42,0.72,0.47,0.28,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5,4.94,4.92,3.36,3.05,2.63,1.91,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.73,-1.97,-2.1,0.2,0.27,0.24,1.7,0.42,
主营业务收入(万元),120498,75871,32800,137965,100872,63489,28003,147667,107353,67297,29358,134497,92601,61619,28297,152312,77829,128590,90780,111349,
主营业务利润(万元),16544,9419,2824,13342,9492,5743,2421,12319,8963,5690,2787,11812,8030,5526,2965,14474,8003,14183,9557,7048,
营业利润(万元),7998,4577,913,4156,3046,2056,877,4191,3627,2468,1030,4492,3133,2496,1215,6668,3777,6759,4251,3097,
投资收益(万元),--,--,--,94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),-64,-62,-10,86,70,49,55,15,11,6,3,312,316,313,56,148,148,12,154,-5,
利润总额(万元),7934,4515,903,4242,3116,2104,932,4207,3638,2474,1033,4804,3448,2809,1272,6816,3925,6771,4405,3092,
净利润(万元),4229,2664,776,3685,2680,1812,804,3620,3094,2104,878,4125,2933,2388,1081,5864,3382,5756,3739,2215,
净利润(扣除非经常性损益后)(万元),4265,2707,786,3613,2621,1771,758,3607,3085,2098,875,3859,--,2075,--,5738,3256,5747,3608,2625,
经营活动产生的现金流量净额(万元),-6113,-669,4477,13270,6005,1605,-20,-3207,-3982,-3271,3202,-20021,-18433,-21005,-22438,1607,2144,1925,13608,3355,
现金及现金等价物净增加额(万元),-5043,-5665,-8309,10920,-136,3739,-1096,-8899,-9243,-5994,-1345,2979,6228,-239,171,2565,1673,620,5284,3489,
总资产(万元),164660,180893,119114,99414,99732,96146,79851,75423,75651,74947,66698,68463,75695,66601,60249,56618,64566,64780,48698,44644,
流动资产(万元),107389,131145,83927,70574,73396,73358,58188,50348,55589,56656,47997,50232,57634,48052,41096,36856,43853,43660,25195,19851,
总负债(万元),97923,115259,57180,40822,41913,39179,22293,18636,19669,19956,11333,13976,22399,13850,7735,29700,40131,43727,33401,33086,
流动负债(万元),90423,107759,57180,40822,41913,39179,22293,18636,19669,19956,11333,13976,22399,13850,7735,29700,40131,43727,33401,27184,
股东权益不含少数股东权益(万元),61648,60588,58573,58592,57587,56719,57292,56507,55982,54991,55365,54487,53296,52751,52514,26917,24435,21053,15297,11558,
净资产收益率加权(%),6.63,4.22,1.29,6.42,4.68,3.2,1.41,6.54,5.6,3.84,1.6,8.12,7.3,6.19,2.72,24.45,14.87,31.67,27.85,22.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
