报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),-0.02,-0,-0.03,0.04,-0.06,-0.04,-0.01,-0.05,0.01,0.02,0.01,0.03,-0.03,-0.02,-0.01,-0.14,-0.03,-0.01,0,0.02,0,0,0,-0.34,-0.11,0,0,0.34,-0.03,0,0.03,0.02,-0.05,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.12,--,-0.01,0.02,0.03,0.02,0.13,0.18,0.21,0.19,0.18,0.17,0.23,0.21,0.38,0.5,0.47,0.6,0.21,0.25,0.35,0.39,0.41,0.32,0.29,0.18,1.01,1,0.99,0.91,1.51,1.5,1.55,1.42,1.42,1.38,1.4,1.37,1.41,1.39,1.4,1.29,1.93,1.96,1.92,1.88,2.75,2.95,2.93,4.1,2.68,2.58,2.11,2.96,2.56,3.18,2.76,2.54,2.55,2.61,2.48,2.36,1.53,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,-0.11,-0.12,-0.08,0.05,-0.06,-0.05,-0.06,0.04,-0.03,-0.03,-0.03,0.04,0.04,0.07,0.02,0.13,0,0.06,0.1,2.92,0.86,0.86,0.09,0.05,0,0,--,0.02,0,0,0,0.04,0,0,0,0.5,0,0,0,0.17,0,-0.72,--,0.39,0.51,-0.94,-0.11,-0.4,--,-0.22,-0.05,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),8479,5309,2726,15309,8681,6363,3705,18162,10995,7924,4049,14348,10326,6894,4121,23523,16054,10980,5203,22093,16884,11337,5530,18369,13963,9505,4873,22013,17903,12333,6226,19780,14652,9227,3875,17105,14106,10664,3854,17722,12781,7863,3650,31775,23596,19009,6297,40127,26452,20898,21712,24476,23950,18639,10551,61587,36424,37671,17170,33963,10130,31035,9533,18654,6840,12611,7051,9207,4383,9197,4481,9761,--,
主营业务利润(万元),1284,617,191,3107,2183,1675,1360,3842,3938,3081,1674,1584,1898,1058,812,6949,3054,2471,1301,6517,4803,3024,1865,4377,3269,2681,1400,3645,4121,2826,1632,940,3138,1606,908,2161,4638,3588,1360,3653,3948,2562,812,6966,5215,3797,1161,7914,6490,5186,8686,5406,7129,5990,3011,24120,17326,16913,5666,17260,3622,14156,3202,5818,1898,3036,1546,1506,697,1336,855,1767,--,
营业利润(万元),-4319,-3333,-1701,-5269,-3776,-2398,-573,-6348,-223,636,122,-3248,-2282,-1582,-390,-7154,-1878,-418,92,955,172,136,64,-10176,-1767,166,-41,-33705,-4529,-2682,-1342,-41339,-13237,-9705,590,-32540,4000,3442,2642,-28122,2416,2188,4614,1828,1180,1177,1188,5786,7626,6748,5425,-26815,-92,1173,-374,8711,8950,7744,5412,16457,2286,11554,2481,8438,0,3503,0,1823,0,0,871,1784,--,
投资收益(万元),207,130,18,433,341,230,--,-1441,225,225,--,3949,--,--,--,303,--,--,--,1310,--,--,--,-185,--,--,--,1290,-116,-116,22,-603,-194,-194,-2,-484,-331,-277,10,-2996,-176,-188,0,-476,-14,-141,0,-794,-509,-299,601,385,3681,3671,703,1534,-70,3756,3170,122,270,3497,1047,1636,1236,1727,331,1366,362,782,232,--,--,
营业外收支净额(万元),3104,3104,6,8000,63,61,2,2989,327,276,234,5918,11,2,0,-1699,-97,20,0,-9,-103,-86,14,-10745,-4918,-32,80,62414,--,2855,--,--,--,--,-0,-6151,0,0,--,-41,0,0,0,1155,0,0,0,-56,0,0,0,-2705,-27,-24,0,31,0,0,--,-4,0,0,0,0,31,0,-159,0,2,-49,0,-345,--,
利润总额(万元),-1215,-229,-1694,2732,-3713,-2337,-571,-3359,104,912,355,2670,-2271,-1580,-390,-8852,-1974,-397,92,946,69,50,78,-20921,-6685,134,39,28709,-1800,174,1642,1291,-2464,1059,590,-39172,3664,3156,2654,-31152,2255,1999,4651,2510,1131,1028,1177,5013,7099,6472,6077,-29132,3579,4837,88,10278,8881,11500,8632,16574,2513,14863,3487,10078,3346,5210,1858,3187,1170,2127,1053,1439,--,
净利润(万元),-1058,-128,-1638,2217,-3511,-2205,-506,-2863,346,1083,456,1754,-2095,-1455,-319,-8281,-1884,-345,115,1320,107,52,84,-20888,-6708,114,36,18758,-1885,90,1582,1209,-2587,968,562,-36510,3803,3246,2726,-29409,2513,2216,4758,3714,1757,1241,1347,6130,8095,6657,4991,-28008,2988,4145,104,8436,7968,11089,7364,14746,2133,12847,2966,8554,2844,4424,1578,2800,994,1791,895,755,--,
净利润(扣除非经常性损益后)(万元),-4163,-3233,-1645,-4575,-3503,-2196,-506,-3942,19,807,--,-6641,--,-1457,--,-6582,--,-366,--,-7404,--,138,--,-10142,--,146,0,-26107,0,-2766,--,-41421,0,-10011,--,-30319,0,-6113,--,-29375,0,-6824,0,-14643,0,-3224,0,-12942,0,-711,0,-26815,-1332,-75,--,6391,7968,11089,7337,14746,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-14674,-13157,-2844,-3513,-2113,-1829,-1780,-15029,-10457,-21861,-8605,-4669,-6910,-7252,-4854,2759,-3587,-2880,-3723,2221,-1946,-1900,-1987,2325,2363,4236,1028,6952,4191,3551,5374,161015,47537,47500,4956,2854,-169,535,468,1134,4052,3744,3556,2463,2,-28,820,27420,-18026,-18463,-8590,9534,0,-39831,--,21353,18559,-34709,-4033,-9901,--,-4732,-1130,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-2000,-777,9629,-1872,-4412,-1973,-1906,4155,7800,-3698,-9752,1660,-7689,-7711,-5061,2611,-4019,-3301,-3806,2015,-2092,-1890,-1882,967,-340,1543,571,-3218,-2939,-3570,-1690,4966,3682,3682,4924,-601,-762,212,-182,249,787,652,455,-972,-1439,-1364,40714,-45028,-44245,-28254,0,12062,0,-26345,--,20776,-2766,642,-5188,6317,--,-3991,-4053,--,--,--,--,--,--,--,--,--,--,
总资产(万元),64565,64867,74572,76679,66003,68257,69962,70301,78989,61810,82121,85742,84797,89564,89858,92245,98400,102199,101297,101688,117194,115967,119273,115309,126483,129925,127627,125236,165256,167750,170488,180516,235562,221179,273255,267917,297437,294976,296635,290203,310829,310128,310837,309906,296404,295566,293616,292022,293474,282249,283615,292638,304893,303912,304583,309883,266133,233596,189569,172465,107977,106446,72618,65342,53436,38618,31199,28117,23909,23761,22273,22285,9961,
流动资产(万元),30303,30557,40226,42174,26982,29068,30676,30847,38591,21105,40955,43941,24919,27983,28345,31017,36140,37367,34270,35308,49689,48509,45905,42923,58313,59984,60080,59586,91671,92817,91173,96782,143758,137587,186708,186659,234905,231398,223190,202664,232831,231128,227372,207033,201070,200223,198167,184035,198312,202281,--,0,--,--,173971,0,0,0,98454,0,55826,55034,37091,28889,18512,13835,13470,9611,5730,6895,6679,10760,3260,
总负债(万元),57204,56486,67687,68112,63644,64531,64466,64234,73034,55048,75915,79892,86322,89311,88933,91549,90844,91530,88863,90302,105482,104799,104713,101601,102513,98438,98394,91607,152481,152403,149670,157588,211436,202447,257359,257245,242495,240505,242641,238826,226113,225614,223663,229487,217515,217075,215323,214033,213103,203200,204505,219676,196159,193867,198663,203996,163750,123551,79891,70213,50236,50865,27495,23183,17006,15386,10997,9476,5330,4590,4179,4882,4895,
流动负债(万元),53499,52775,63981,64409,61095,61983,61917,61686,63035,45049,65916,69894,66041,68668,68463,71285,71304,71479,68387,70147,80336,79829,78038,74602,83941,78566,79247,79000,147675,147597,144865,152782,208098,199108,251309,257145,239595,237605,228957,235926,222049,221550,219594,225422,210912,210507,198024,207468,208038,194659,--,0,--,--,185335,0,0,0,61476,0,32409,33125,12212,12161,11123,9503,6578,6069,2264,1382,970,2313,2281,
股东权益不含少数股东权益(万元),9997,10960,9420,11046,4017,5313,7017,7522,7154,7889,7261,6804,-681,1046,1662,1363,7719,10793,12526,11449,11112,10531,13921,13055,23241,30749,28497,32891,11472,14045,19522,21636,22791,17400,14870,10118,55807,55249,54730,50395,83056,82758,85301,78255,78374,76146,77315,75557,77853,76465,76977,71233,106732,107923,103870,103766,101196,108676,107818,100444,57100,54954,45068,42101,36430,23156,20139,18561,18579,19034,18094,17258,5051,
净资产收益率加权(%),-10.05,-1.16,-16.01,22.31,-60.84,-34.36,-6.97,-32.08,4.96,14.74,6.48,24.28,0,-32.39,-21.06,-129.26,-17.93,-3.06,1,5.8,0.82,0.4,0.64,-127.1,--,0.42,0,60.48,0,0.41,--,8.05,0,5.93,--,-113.6,0,6.24,--,-46.28,0,2.79,0,4.8,0,0,0,0,0,0,0,-33.68,0,0,--,8.54,0,10.46,--,0,--,26.47,--,--,--,0,0,0,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
