报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.09,0.03,0,0.08,0.07,0.06,0.03,0.07,0.1,0.05,0.03,0.08,0.07,0.03,0.01,-0.16,-0.02,0.01,0.01,0.01,-0,-0.01,0,0.01,-0.01,-0.01,-0,0,0,0,0,0.11,0.19,0.16,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.83,--,2.79,2.74,2.72,2.72,2.86,2.89,2.89,2.88,2.87,2.86,2.87,2.87,2.85,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.94,2.91,2.87,2.74,2.72,2.7,2.66,2.65,2.65,2.64,2.8,2.79,2.77,2.69,3.13,3.06,3.03,2.98,2.92,2.84,3.15,3.05,2.95,2.84,3.13,3.4,3.34,4.41,4.08,3.62,3.49,1.54,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.18,--,-0.14,--,0.12,-0.02,-0.06,0.02,-0.05,0.05,0,0.14,-0.04,-0.04,-0.08,0.24,0.27,0.18,0.08,0.15,0.08,0.05,0.04,0.16,0.01,-0.09,-0.15,0.13,0,--,0,0.06,0,0,0,0.25,0,0,0,0.36,0,0,0,0.47,0,0.36,--,0.58,0.45,1.05,0.78,1.36,1.3,-0.51,--,--,--,--,--,
主营业务收入(万元),83434,50034,23210,94622,70362,45439,21442,93493,68827,44935,21082,101587,75999,48731,23904,82709,60756,39312,17840,73251,53323,35619,16795,67434,49676,32760,15120,71959,56247,38111,18227,85702,66350,45847,22123,86260,63306,39771,15359,61214,46524,30038,12484,61900,48290,30911,14001,56428,41671,27511,14666,59296,47611,33831,16684,63815,35306,75895,41853,61953,32867,38607,18359,35290,34251,35310,36214,
主营业务利润(万元),15040,8426,3428,17957,14188,9276,4306,18182,14158,9241,4244,17889,13746,8117,3450,9577,7181,5334,2839,11057,7843,5202,2687,11556,8850,5404,2677,12035,9405,5974,2524,16720,13126,9551,--,18299,13705,8291,3184,13999,10860,7241,3243,19166,15693,10045,4631,18366,14195,9958,5306,24545,19883,14232,7165,27613,15570,33321,17961,24462,13080,12050,5547,11255,5896,6010,5889,
营业利润(万元),3844,1466,485,3236,3587,2562,1382,3240,4378,2482,1335,2242,2582,1382,462,-5025,-640,339,288,-332,-744,14,119,257,66,-81,-97,57,371,285,164,4570,7869,6826,634,3140,2883,1993,530,2198,2468,1845,657,8930,8123,5268,2492,9452,7775,5564,3286,14351,12510,8676,4687,15797,10871,23028,12919,17139,9752,6983,3299,6194,5996,6005,5936,
投资收益(万元),251,236,95,387,229,179,5,250,246,196,156,579,409,409,184,476,322,257,121,309,351,296,58,249,201,201,--,1030,880,722,392,4610,4607,4404,44,242,166,54,0,343,357,229,43,153,15,15,311,-278,47,47,0,562,199,60,5,982,1190,2037,360,1374,315,1224,394,42,80,39,45,
营业外收支净额(万元),55,46,2,417,36,56,7,310,27,27,1,1493,755,136,86,392,276,198,17,1348,1014,84,72,771,171,143,134,469,--,-69,--,--,--,--,--,-279,0,--,0,47,0,0,0,-11,0,0,0,-33,0,0,-0,-65,-13,-4,0,108,0,465,0,442,--,0,0,--,0,0,0,
利润总额(万元),3900,1512,487,3654,3623,2618,1389,3549,4405,2509,1336,3735,3337,1518,547,-4633,-364,537,305,1017,271,98,191,1027,236,63,37,526,286,216,169,4749,7885,6674,629,3103,2973,1987,477,2587,2833,2090,701,9072,8146,5288,2805,9141,7793,5579,3286,14848,12695,8732,4692,16887,12064,25531,13530,18955,10266,8707,3693,6234,6076,6044,5981,
净利润(万元),3092,978,108,2755,2503,1910,1035,2414,3443,1835,1045,2710,2374,888,169,-5593,-734,316,213,324,-129,-189,27,210,-315,-245,-62,151,74,42,98,3853,6581,5589,358,2757,2477,1577,310,2233,2307,1741,518,7804,6876,4343,2208,8002,6643,4846,2794,12418,10551,7203,3943,13987,10219,21546,11449,16011,8726,7019,3139,5306,5176,5144,5091,
净利润(扣除非经常性损益后)(万元),2967,876,53,1897,2242,1712,1021,1021,3200,1692,--,1012,--,427,--,-6413,--,-80,--,-1595,--,-345,--,-576,--,-366,0,-500,0,94,--,123,0,5718,--,2357,0,1583,0,1945,0,1587,0,7747,0,4300,0,8331,0,4873,0,12894,10564,7208,--,13879,10224,21080,11205,15586,--,--,--,--,--,--,--,
