报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
经营活动产生的现金流量净额(万元),-45301,-23766,-6111,76837,54493,67966,23952,73013,66843,-423,-5061,54224,49715,14049,-11367,15561,-1559,433,-5544,-13068,-17454,-15511,-9513,865,-11521,-12275,-10253,2768,6349,11322,-406,17791,7732,8899,-5667,12785,20090,5414,-6683,13953,-21995,-19774,-26471,-21125,-57484,-38534,-2472,2880,-6145,-12657,-8534,6085,0,-4994,--,-4804,-3451,8013,0,0,0,
现金及现金等价物净增加额(万元),-54142,-35584,-5452,67636,46365,60301,24325,72228,63610,-3310,-5264,53965,49742,13967,-10390,14334,-2067,474,-5462,-15984,-20267,-18501,-9645,2728,-16469,-19139,-13061,-944,4369,9254,-1409,22111,15216,8594,5288,-23102,-14780,-17137,-5403,-12181,-35234,-26977,-22084,5721,-17371,-11045,-15089,-8000,-10036,-16603,-8541,-12316,0,-12978,--,-6767,-8314,56888,0,0,0,
总资产(万元),270061,277934,293049,291964,276599,316900,276845,248991,244461,164599,169175,166586,198994,145767,122754,118518,110935,112281,111882,108824,104306,104525,110934,111912,107773,103114,112199,115550,111710,112805,103158,105024,117632,117666,161078,219008,241177,239435,285319,308175,267854,263978,276599,285902,143301,128672,95083,111426,89457,91820,95918,98644,96372,103924,100722,109212,96965,98910,38941,48475,46283,
流动资产(万元),249044,255443,269853,265262,251173,292003,252341,224478,221999,137714,138934,132666,167623,108770,89347,81789,73094,72087,65529,63938,67337,61524,66798,62017,45788,43587,58294,65110,71926,71517,58428,56312,61129,59515,67875,88230,111240,108450,154187,179679,137838,134466,146425,157906,124753,111017,77393,93680,71694,73994,--,--,--,--,85230,0,0,0,0,41454,41325,
总负债(万元),173407,182851,190632,191698,174562,219166,176317,151057,149506,72292,76694,75838,110854,58761,35280,32344,22878,23570,22016,20677,15725,16225,20425,22144,18702,14725,21980,25970,25045,25620,13827,16114,24858,24924,70762,129045,151804,151266,195280,191847,152297,149913,161337,170732,57172,43769,10208,26678,5988,9215,14274,17934,13017,20937,20781,30014,15839,23582,18167,33447,32362,
流动负债(万元),172940,182402,190182,191246,174105,218707,175858,150602,149047,71832,76228,75370,110379,58289,34812,31875,22401,23085,21523,20184,15220,15720,19912,21631,18037,14059,21301,25292,24433,25007,13098,15385,24300,24351,70189,105474,131206,130747,174937,171498,106050,103595,114629,124737,56572,43169,9608,26078,5388,8615,--,--,--,--,20181,0,0,0,0,7906,6254,
股东权益不含少数股东权益(万元),95985,94401,101730,99574,101286,96983,99773,97174,94184,91545,91687,89931,87339,86229,86703,85394,87289,87965,89114,87381,87820,87545,89740,88986,88303,87635,89466,88826,85918,86469,88638,88304,92050,91980,89567,88259,87722,86542,87485,87284,86071,84694,86353,86160,84050,82877,84156,84017,82699,81828,80866,79931,82590,81981,79719,78959,80831,75208,20774,15028,13921,
净资产收益率加权(%),8.24,7.2,2.37,11.53,13.04,8.7,2.63,9.95,6.85,4.11,1.98,4.99,2.05,0.9,1.44,-1.27,0.67,1.23,1.96,0.9,--,1.19,0.84,3.24,--,1.73,0,4.77,0,1.94,--,4.58,0,7.41,--,5.51,0,3.16,0.23,5.39,0,2.73,0,6,0,2.14,0,4.89,0,2.34,0,5.92,0,3.76,--,11,5.51,15.17,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
