报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.45,0.35,0.05,0.97,0.59,0.39,0.07,0.69,0.34,0.21,0.07,0.22,0.12,0.06,0.01,0.05,-0.02,-0.07,-0.05,0.02,0.06,0.06,0.03,0.3,0.25,0.13,0.06,0.63,0.41,0.16,0.1,1.13,0.59,0.47,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.71,--,2.51,2.46,2.45,2.43,2.34,2.31,2.27,2.32,2.35,2.36,2.79,2.76,2.7,2.59,3.85,3.79,2.54,2.28,4.29,4.19,3.65,3.53,3.85,3.8,3.43,3.22,6.06,5.93,5.38,5.05,5.61,5.44,5.16,4.88,5.45,5.3,5.48,5.32,5.23,5.14,4.95,4.84,4.91,2.57,2.25,1.95,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,--,0.17,0.16,0.13,0.7,0.3,0.17,0.13,0.16,0.18,-0.16,-0.1,0.43,0.3,-0.01,-0.19,0.44,-0.72,-0.46,-0.5,0.94,0.61,0.3,0.12,1.54,0,0,0,1.52,0,0,0,1.55,0,0,0,1.71,0,0,0,0.79,0,-0.63,--,1.09,-0.31,0.84,0,0,
主营业务收入(万元),1012933,693502,227064,2203138,1530697,979012,308490,2033922,1292702,735619,252328,1238304,767365,418383,130325,738452,431527,242257,83599,713771,481783,319757,155433,1396059,956236,606621,258636,959466,625018,329683,120507,603034,394244,261802,90540,496887,307525,199978,80810,425859,277163,175172,72133,348750,214225,127387,41344,205390,125941,84940,32693,173389,121356,90021,33093,120713,46753,69728,52123,43054,
主营业务利润(万元),267595,195180,45800,654787,379897,238504,47785,426068,205592,115897,44371,197140,80153,43025,15578,83621,21941,-4946,-10482,56113,53784,43449,19224,152517,110244,62121,22125,169436,121303,52217,16898,119106,69711,46962,--,102202,59086,37767,8890,76928,49331,30963,7896,63066,35091,22882,5840,27666,15183,9369,3631,23353,14575,10147,4340,18827,7404,12669,12185,0,
营业利润(万元),219819,173915,25903,482391,297753,200214,36385,308661,143133,85527,30353,90699,52784,24355,6456,24467,-9071,-25566,-20078,14241,27624,28541,11476,122813,93493,51393,15245,137743,103095,39655,13252,107337,61932,42353,10104,95009,55350,35695,7623,70224,45615,28900,7007,55981,31948,20836,5044,22442,12488,7795,2602,15426,9904,6640,2886,12765,5775,9917,9559,0,
投资收益(万元),18059,15905,3401,18205,16125,12039,4535,15305,5279,4398,3830,158,144,144,--,540,523,0,--,640,240,240,--,711,9,--,--,2405,2405,23,23,1333,1180,514,0,-2,-1,-1,-0,206,207,207,-0,162,162,163,-0,58,58,59,-0,-2,-1,-1,-0,-2,-1,-1,0,0,
营业外收支净额(万元),16119,8608,1753,28862,12326,7973,1299,17039,12007,10029,566,14224,6228,4670,709,3521,4732,3070,772,2024,159,-543,94,-1695,-154,-79,-94,-586,--,-238,--,--,--,--,--,-326,0,0,0,-18,0,0,0,-33,0,0,0,8,0,0,0,-119,-52,-4,0,-40,0,0,0,0,
利润总额(万元),235939,182522,27656,511254,310079,208187,37684,325701,155140,95556,30919,104923,59012,29025,7164,27988,-4339,-22496,-19306,16265,27783,27998,11570,121118,93339,51314,15152,137157,102526,39416,13258,123888,78458,58870,10117,94692,55140,35484,7608,70429,45834,29118,7025,56115,32080,20989,5044,22507,12536,7864,2602,15306,9851,6636,2884,12723,5761,9923,9546,0,
净利润(万元),198596,155564,23612,426687,259255,173082,31637,274424,132934,81961,25625,84815,46086,22451,4900,18096,-9184,-26043,-20928,8433,21668,21685,8782,98300,79487,43396,12377,119356,78843,29668,9821,107583,56375,44304,6279,74734,44867,28760,5409,58531,36830,23594,5611,36560,27450,18037,4291,19645,10961,7015,2181,13267,8626,5937,2433,10370,4838,8342,7899,7285,
