报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.08,0.05,0.02,0.12,0.04,0.04,0.03,0.09,0.04,0.04,0.03,0.05,0.04,0.03,0.02,0.06,0.04,0.03,0.03,0.14,0.08,0.06,0.02,0.06,0.04,0.03,0.02,0.1,0.07,0.06,0.04,0.18,0.13,0.07,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.45,--,2.41,2.4,2.41,2.39,2.36,2.35,3.1,3.07,3.01,2.99,2.98,2.95,2.94,2.93,2.93,2.91,2.89,2.88,2.87,2.84,2.8,2.74,2.97,2.94,2.93,2.9,3.71,3.66,3.62,3.56,4.99,4.89,4.85,4.1,4.12,3.94,3.81,3.68,3.58,3.51,3.48,3.4,3.32,3.23,3.1,2.99,1.29,1.07,1.01,1.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.24,--,-0.07,-0.13,-0.05,-0.97,-1.13,-0.95,-0.92,-2.44,-1.1,-1.03,-0.2,1.32,0.8,0.42,-0.03,-0.25,-0.47,-0.42,-0.28,-0.65,-0.48,-0.48,-0.12,-0.55,0,0,0,0.05,0,0,0,-0.09,0,0,0,0.39,0,0,0,-1.25,0,-0.11,--,0.38,0,0.4,--,0.1,--,--,
主营业务收入(万元),173152,109057,57831,284234,144485,91301,47874,239436,116310,85340,46597,160692,113492,77334,45195,176531,113239,74266,43948,213938,165361,136258,30974,105283,70246,49837,26091,111749,78283,55616,26612,115108,108897,69192,25392,118511,74345,50240,23915,122944,87704,60170,34931,100920,74423,51264,25810,93298,62534,38960,17265,62534,42703,26578,13549,45705,19276,37883,17257,29128,24759,13421,
主营业务利润(万元),35455,24197,12339,46894,31149,21608,11285,45016,31490,21237,12383,45536,31684,19469,10604,42751,26624,18082,10172,38487,24418,16528,6159,21637,14603,10340,5524,20500,14911,9648,5158,25202,16963,9628,--,20578,15269,10175,5193,21108,15674,9398,5385,19146,15153,9918,5161,18188,13077,7830,3511,12266,7892,5066,2379,9877,4236,9342,4951,7559,7394,5143,
营业利润(万元),7137,4449,2664,9359,3759,3598,2422,5166,3457,3094,2304,4854,4562,1316,1426,7814,4279,3074,2515,10643,6392,5419,1713,3773,2812,2548,1392,5365,3683,2698,2236,13505,9123,4363,1939,9293,8178,5567,2808,12446,9874,6419,3651,12114,10678,7033,3785,13031,9498,5625,2570,9360,5801,3700,1585,7528,2798,7256,4095,6312,5368,3487,
投资收益(万元),1735,1180,437,2140,1539,1042,500,5407,3257,2687,418,2436,1868,1094,552,1553,886,570,355,1116,733,433,199,411,267,130,7,1,--,0,--,11,84,85,3,-37,0,-63,-12,-3,-24,20,47,43,15,0,0,3,12,4,3,10,14,13,10,8,0,0,--,0,--,--,
营业外收支净额(万元),4,-2,-37,427,559,499,63,471,292,148,89,115,-31,31,41,-326,-416,-404,82,-432,-224,-91,-52,326,165,79,79,635,--,--,--,87,--,--,--,-157,0,0,0,-165,0,0,110,-256,0,-243,0,-322,-481,-361,-227,-618,-342,-218,0,-8,0,3,0,10,-6,3,
利润总额(万元),7141,4447,2628,9787,4318,4097,2485,5637,3749,3242,2393,4970,4531,1347,1467,7488,3863,2670,2598,10211,6168,5329,1660,4099,2977,2627,1471,6000,4309,2814,2356,13592,9223,4477,1943,9099,8010,5489,2791,12279,9706,6533,3807,11901,10359,6790,3677,12712,9029,5268,2346,8752,5473,3494,1594,7527,2813,7259,4095,6322,5362,3491,
净利润(万元),4821,2909,1333,6553,2317,2297,1409,4793,2197,2120,1475,2765,2401,1814,1349,3483,2109,1723,1306,5946,3342,2544,974,2580,1803,1432,686,4425,3118,2749,1518,7669,5668,3043,1071,4923,4661,3277,1508,7397,6114,4393,2219,8907,8057,5751,3242,7785,5422,3095,1421,6664,4453,2886,1603,5649,1885,4861,2801,4179,3577,2303,
