报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.2,0.14,0.05,0.21,0.17,0.1,0.03,0.23,0.2,0.16,0.09,0.19,0.16,0.1,0.04,0.15,0.1,0.05,0.03,0.25,0.13,0.09,0.03,0.17,0.12,0.07,0.02,0.14,0.09,0.04,0,0.04,0.02,0.01,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.35,3.29,3.24,3.2,3.16,3.11,3.09,3.05,2.93,2.9,2.84,2.81,2.76,2.71,2.66,2.64,2.59,2.54,2.5,2.5,2.49,2.48,2.47,2.47,2.46,2.46,2.46,2.46,3.06,3.06,3.07,3.11,3.12,3.11,3.09,3.11,3.11,3.11,3.09,3.11,3.12,3.12,3.11,3.1,3.2,3.12,3.27,0.29,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.31,-0.3,-0.32,-0.19,-0.58,-0.49,-0.21,0.27,0.03,0.03,-0.07,0.1,-0.18,-0.27,-0.23,0.53,0.16,0.17,0.17,-0,-0.17,-0.14,-0.16,0.09,0,0,0,0.31,0,0,0,-0.05,0,0,0,-0.35,0,0,0,0.47,0,0.29,--,0.11,0.13,-0.59,-1.08,--,--,--,
主营业务收入(万元),170523,114167,47574,191325,123244,75725,29328,157195,108616,67107,28698,161009,117808,74073,33798,124686,88683,50552,25034,106372,77441,51807,25098,87111,60743,37178,16207,70298,47836,28461,10927,53532,36327,23219,10241,50562,34591,19509,7819,40361,29272,18654,6771,50118,30116,16476,5034,46607,31095,19118,7524,49325,34568,20478,11499,65916,23984,57081,21832,48796,41422,45996,
主营业务利润(万元),28375,18209,7196,34571,24615,14909,6066,28648,20061,12611,4997,27019,18150,11052,4941,19995,14235,8458,4143,16546,11373,7255,3346,12468,8802,4758,1790,9117,5688,3201,1197,6544,4512,2732,--,5515,3942,2663,1150,5112,4197,2858,890,9186,5586,2853,778,8566,5960,4118,1244,10126,6004,3435,1442,13301,5575,13196,5686,14823,13662,13560,
营业利润(万元),7677,5277,2003,8178,6489,3792,1146,6709,5824,4293,2384,6312,4742,2481,1191,3641,3065,1519,975,2320,2219,1761,687,3476,2432,960,306,1453,1471,549,-172,1196,468,184,-152,449,298,260,66,-11099,-891,-783,-860,407,-509,-567,-835,-771,-500,-161,-425,519,376,144,65,1976,656,3329,1946,5870,5141,4524,
投资收益(万元),60,55,51,327,288,181,91,1409,1425,1413,1415,18,22,9,7,-141,-410,-50,2,75,14,5,5,565,404,144,51,150,278,220,57,660,240,208,-11,90,29,-12,31,-3802,-54,-89,43,-61,570,508,338,1028,241,242,0,-701,-105,-94,0,1629,1578,2075,218,0,21,700,
营业外收支净额(万元),371,259,32,407,160,72,37,487,241,193,103,-145,-94,185,-1,850,-42,32,10,4394,1086,629,209,787,768,909,300,2175,--,--,--,--,--,--,--,-272,0,0,-14,-2203,0,0,0,-110,3,0,0,-197,0,0,0,430,400,280,0,306,206,579,0,--,--,--,
利润总额(万元),8048,5536,2035,8585,6649,3864,1183,7195,6065,4486,2487,6167,4649,2667,1189,4491,3023,1551,985,6714,3306,2390,896,4263,3200,1869,606,3628,2254,1016,53,1135,461,188,-145,273,151,126,83,-17105,-547,-471,-844,236,76,-36,-495,67,-278,65,-415,268,670,330,236,3975,2494,5988,2481,6535,5634,5544,
净利润(万元),5295,3806,1347,5559,4552,2621,925,6147,5373,4176,2430,4711,3945,2385,1114,3677,2594,1274,782,6276,3180,2244,764,4132,3082,1837,572,3543,2228,1058,85,1104,422,168,-163,292,151,126,83,-16855,-149,-218,-721,486,444,205,-370,501,167,273,-352,193,631,368,283,4192,2640,5588,2079,5239,4654,3679,
