报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.27,0.16,0.1,0.28,0.24,0.19,0.1,0.27,0.23,0.14,0.11,0.32,0.27,0.17,0.12,0.37,0.33,0.38,0.19,0.75,0.36,0.66,0.43,0.46,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.53,6.44,9.68,9.59,9.55,9.47,14.19,--,4.08,3.72,4.3,2.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,-0.2,-0.17,-0.46,-0.61,-0.62,-0.48,--,0.7,0.95,-0.09,0.8,
主营业务收入(万元),110955,86719,30158,116678,82585,48740,23394,73090,41385,28912,15011,42132,31039,22140,11757,34843,24834,19689,7777,27004,13071,20851,13807,11637,
主营业务利润(万元),29954,18305,8942,31430,21763,13563,5854,20617,13532,8423,3646,14491,10599,6669,3292,9318,8574,6223,2696,9945,5017,7988,5462,4218,
营业利润(万元),13612,8747,4396,13128,10494,6345,2941,8860,7182,4227,2309,6923,5989,3794,1783,5035,4854,3585,1551,5714,2705,4674,2876,2338,
投资收益(万元),--,--,--,20,121,121,--,-0,-26,-1,--,-0,--,--,--,--,--,--,--,0,0,0,0,0,
营业外收支净额(万元),1949,1098,502,210,195,82,24,717,373,148,84,332,1,1,2,169,86,117,2,69,20,48,-18,131,
利润总额(万元),15561,9845,4897,13338,10689,6428,2966,9577,7554,4375,2392,7255,5990,3795,1785,5204,4940,3702,1553,5784,2725,4722,2858,2469,
净利润(万元),11687,6884,3467,10216,8634,5139,2633,7376,6385,3906,2033,5833,4911,3228,1522,4416,3946,2884,1184,4639,2227,3988,2412,2201,
净利润(扣除非经常性损益后)(万元),11410,6879,3515,10312,8370,4970,2614,6718,6068,3780,1962,5549,--,3227,--,4221,--,2866,--,--,2211,3954,2429,1646,
经营活动产生的现金流量净额(万元),17183,5732,-1352,-1405,-2723,-1387,-1254,-8457,-3109,-1011,-2225,3173,-609,-3667,-2120,-5653,-7506,-7601,-3946,5098,4333,5814,-368,2557,
现金及现金等价物净增加额(万元),-6704,-7242,-13161,-13649,-11340,-2314,2704,-25665,-20633,-5733,-2533,-565,-3243,-2767,-2249,76315,74742,74983,82569,4415,5369,-1109,54,2834,
总资产(万元),283515,286935,267721,235647,217572,218617,213388,201917,168535,162804,155179,152342,146033,141618,135106,132840,132369,130352,137583,48862,45763,40305,31810,21070,
流动资产(万元),200009,205246,184536,166471,160474,163844,158402,147745,129194,137195,134708,131612,126471,121928,115263,112591,111906,109648,116720,27612,23867,19800,17262,12943,
总负债(万元),125636,135281,116414,89962,77783,82670,78107,68422,43825,40681,31178,30378,25003,22376,15585,14779,14844,13861,21123,21262,20635,17383,14591,12765,
流动负债(万元),109216,117936,108025,81729,70171,75470,72638,64193,41390,38225,28680,27880,22441,19813,13183,12677,12651,11718,17904,17695,15794,12689,10276,8319,
股东权益不含少数股东权益(万元),146987,141270,140308,136401,130900,127405,127674,125038,124042,121563,123380,121347,120425,118742,119043,117974,117503,116441,116381,27529,25117,22890,16996,8184,
净资产收益率加权(%),8.22,4.93,2.51,7.92,6.72,4.03,2.08,5.97,5.13,3.17,1.66,4.87,4.11,2.7,1.28,4.33,4.06,2.48,0.48,18.4,9.28,20.49,17.49,30.35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
