报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.04,0.03,0.02,0.1,0.08,0.05,0.02,0.2,0.18,0.12,0.06,0.19,0.17,0.11,0.07,0.22,0.2,0.13,0.06,0.21,0.16,0.11,0.04,0.14,0.11,0.08,0.03,0.19,0.17,0.12,0.05,0.25,0.21,0.17,0.09,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.15,--,--,--,3.24,--,3.12,3.06,3.94,3.87,3.85,3.77,3.71,3.33,3.28,3.23,3.2,3.15,3.12,3.09,3.09,3.06,3.04,2.99,3.52,3.47,3.42,3.37,2.55,2.45,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.02,--,--,--,-0.01,--,0.13,0.06,0.04,0.18,0.05,-0.07,-0.1,0.23,0.04,0.01,-0.03,0.24,0.05,0.07,-0.03,0.15,-0.07,-0.14,-0.14,0.13,0.1,-0.03,-0.12,0.41,0.33,0.48,
主营业务收入(万元),94090,62664,34194,152937,113725,75808,38078,154228,111795,76705,40452,161521,122273,80808,39471,150038,108012,69884,33081,121856,87874,58853,29122,98918,72048,45900,21433,98461,75859,49840,22028,84820,62543,41478,20250,79748,25547,17477,
主营业务利润(万元),22517,14641,8487,32433,25060,17286,8025,37783,31253,22585,12009,38141,30905,20416,10912,36385,27944,18699,9074,30975,21679,15553,8469,26439,19875,13068,6906,28688,24215,17445,8022,25656,21592,14999,--,27086,11188,10118,
营业利润(万元),2867,1726,603,5242,5796,3834,1669,14092,15610,10982,4999,14303,15828,10017,4801,15849,13941,8576,3907,12520,9860,6904,2819,8933,7591,5144,2068,10119,11216,8283,2927,11008,10624,7650,3789,9640,6031,6950,
投资收益(万元),3821,3005,1423,6330,5803,4037,1791,7919,6785,3845,1351,5561,6256,4769,1830,5449,5148,2828,654,5702,4604,2548,521,1263,1055,1054,308,430,11,-388,-615,1288,1407,1114,475,719,2,--,
营业外收支净额(万元),1241,1043,707,4761,2378,1206,685,3906,701,446,235,3036,-9,19,-2,201,157,179,0,-81,-139,-41,0,511,-179,-53,-37,-46,--,-64,--,953,--,370,--,-33,--,--,
利润总额(万元),4108,2768,1310,10003,8173,5040,2355,17998,16310,11428,5235,17339,15820,10036,4799,16049,14098,8755,3907,12439,9721,6863,2819,9444,7412,5090,2031,10074,11155,8219,2938,11961,11045,8020,3782,10326,6005,6900,
净利润(万元),4442,3253,1515,10371,8199,5195,2383,16001,14292,9832,4469,15142,13644,8891,4098,13428,11916,7323,3171,11052,8372,5720,2356,7339,5808,4100,1687,10178,9333,6376,2053,10040,8010,5834,2767,8295,4141,4653,
净利润(扣除非经常性损益后)(万元),4122,3043,1471,9625,6756,4469,1845,14227,13366,9089,--,13842,--,8877,--,13277,--,7189,--,11113,--,5751,--,6956,--,4140,0,10212,0,6424,--,9278,0,5586,--,8106,3849,4688,
经营活动产生的现金流量净额(万元),-372,-3308,-3987,11962,1500,886,1543,10845,1823,-3068,-753,19735,10701,4812,2688,11313,3377,-4542,-6329,12392,2268,787,-1631,12665,2656,3833,-1686,8020,-3707,-7486,-6432,6017,4346,-1198,-3679,12235,8288,5558,
现金及现金等价物净增加额(万元),-15110,-12605,928,-29431,-31916,-24148,-17754,-19968,-55265,-48165,-31216,25443,-10908,-8886,-4033,43987,39152,36773,48765,-17414,-15522,-11160,-11310,-4722,-10436,-7386,-9962,-7768,-5524,3032,-1565,31067,37049,44156,-433,-877,764,2281,
总资产(万元),667399,664693,667593,648540,638709,633494,631487,633847,571713,438976,442050,465766,408767,382852,370927,368460,369902,361859,362811,305533,293262,296568,292699,245591,247517,245218,241611,239317,235516,241930,225492,210019,211025,220003,170607,165552,144906,44391,
流动资产(万元),60011,62839,72476,67929,81278,85909,90609,102055,74903,66723,79150,109818,84779,80428,81228,81416,88693,85507,91861,34192,36408,42340,38887,41742,50429,48971,48275,47675,55894,67714,60356,52296,61628,72359,22583,17318,26026,8520,
总负债(万元),338266,336892,337548,320172,309204,308514,304105,308901,314186,172165,175845,204113,154334,133131,123457,125069,129658,126206,131310,126620,117029,122987,120870,76118,79575,78984,75639,75032,72076,81448,67988,54568,57654,68804,94645,92502,76211,15731,
流动负债(万元),158096,145826,129785,229170,222907,213480,125728,134776,155541,78399,82910,114240,87965,66863,57291,59003,65192,61836,67036,62440,52939,58988,56961,76118,79575,65784,62439,60032,57076,66448,52988,54568,57654,50804,57445,54102,42066,9731,
股东权益不含少数股东权益(万元),320746,319557,321372,319858,320692,317688,319951,317569,253910,263313,262819,258351,252903,248151,245855,241757,240245,235652,231500,178913,176232,173581,171829,169473,167942,166234,165971,164285,163439,160483,157504,155451,153372,151199,75962,73050,68695,28660,
净资产收益率加权(%),1.39,1.01,0.47,3.27,2.57,1.63,0.75,5.62,4.83,3.75,1.71,6.02,5.52,3.62,1.68,6.03,5.47,3.53,1.76,6.35,4.84,3.32,1.38,4.4,--,2.47,0,6.37,0,4.03,--,7.95,0,5.83,--,12.22,12.28,17.68,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
