报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.84,0.46,0.22,1.15,0.71,0.38,0.18,1.05,0.59,0.33,0.15,0.86,0.51,0.28,0.15,0.78,0.43,0.26,0.84,0.26,0.79,0.53,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.78,--,6.27,6.05,7.28,7.13,6.81,2.99,2.79,--,8.62,7.82,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.48,--,-0.07,-0.24,-0.5,-0.09,-0.82,-1.14,0.96,-0.34,2.15,1.61,
主营业务收入(万元),191690,117291,50383,220641,150730,84397,38625,199145,137968,76148,34897,191375,130378,73059,30900,169563,105559,61096,114024,46196,98679,106459,
主营业务利润(万元),65056,38908,16915,77240,51706,29770,14008,72440,49748,27529,11839,64877,45335,24278,9550,45846,26465,16024,38536,15596,36698,28189,
营业利润(万元),39586,21550,10064,46995,29715,15793,7423,43508,24689,13761,6243,32746,18465,9589,4744,18562,10031,5634,18900,6221,17039,13345,
投资收益(万元),1068,188,-73,2687,878,431,161,1347,711,390,-171,1004,845,562,654,-66,-311,-223,-31,-191,31,68,
营业外收支净额(万元),535,241,143,830,394,306,206,434,409,170,122,2843,2411,2015,266,3029,711,696,1569,269,2275,-44,
利润总额(万元),40121,21791,10206,47825,30109,16099,7629,43942,25098,13931,6365,35589,20876,11604,5010,21591,10742,6329,20469,6491,19314,13301,
净利润(万元),31627,16910,7951,40992,25241,13518,6357,37151,20971,11707,5267,30260,17741,9748,4386,18767,9516,5515,17739,5491,15886,10662,
净利润(扣除非经常性损益后)(万元),31278,16730,7838,40401,24971,13290,6193,36865,20671,11575,--,27375,--,8217,--,16468,--,--,16402,--,12613,7731,
经营活动产生的现金流量净额(万元),-13955,-24752,-14116,3320,-8076,-3920,-3745,24546,2621,1096,-17020,15815,-2417,-8468,-14423,-2561,-23715,-24561,20729,-7379,9111,8111,
现金及现金等价物净增加额(万元),-27360,46263,-55053,-26082,-68801,-41924,-12448,7362,-13521,-9569,-19181,-14927,-14603,-18911,-16661,107426,97070,-15214,11346,-11122,893,9137,
总资产(万元),644060,641831,446282,439723,360394,323459,312981,326131,322047,326938,316567,326934,310084,286033,276005,286272,268280,151909,119413,--,101424,93935,
流动资产(万元),431239,443340,265884,285039,301219,267692,260316,273767,275856,280566,269773,280315,266095,243276,235128,244660,234972,119517,88238,--,73043,64924,
总负债(万元),153626,145262,135558,137578,81112,55860,45424,64938,77654,91827,75372,91001,87019,74919,64580,79387,70486,87027,59482,--,64171,53198,
流动负债(万元),145872,138660,128676,135930,79442,54169,43749,63242,76342,90888,74807,90424,86431,74319,63967,78762,69881,86396,57482,--,61171,49848,
股东权益不含少数股东权益(万元),480951,487644,302641,294713,278823,267141,267075,260815,244013,234750,240819,235553,222610,210578,211016,206630,197379,64208,58693,--,36473,39470,
净资产收益率加权(%),8.14,5.09,2.66,14.76,9.31,5.05,2.41,15.05,8.72,4.89,2.21,13.77,8.33,4.73,2.1,16.89,12.23,8.98,36.71,13.74,47.23,31.23,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
