报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
净利润(扣除非经常性损益后)(万元),-11369,-12693,-11294,-36195,-18907,-15435,-13011,-2593,-9406,-7727,--,-3452,--,-7766,--,10128,--,-2523,--,11633,--,1773,--,7138,--,1424,0,7386,0,1675,--,5452,0,694,--,5910,0,1855,0,4769,0,1073,0,3788,0,1926,0,3361,0,342,0,2879,1673,504,--,1429,131,4744,642,3043,0,0,0,
经营活动产生的现金流量净额(万元),-34416,-35899,-38043,35669,-46940,-62422,-50688,20672,-13144,-45281,-44137,1075,-71038,-72925,-53512,638,-69326,-67146,-45977,5326,-44671,-38193,-24601,2000,-31553,-32875,-22694,2409,-30054,-32134,-13762,9772,-24708,-14556,-17100,2873,-17165,-12913,-12785,9787,-7904,-6483,-5792,1129,-5307,-4419,-5057,7219,-1243,-3455,-5027,10830,0,-1912,--,-2218,-9765,-4410,-4495,-3585,0,0,0,
现金及现金等价物净增加额(万元),95,-30353,-19422,-17322,-37403,-6092,-16175,-4466,-3742,-4247,-1708,-11369,-5216,-994,6568,-35633,-3608,-47285,-47499,114523,12338,6229,5221,-5939,6568,2009,5168,-4678,4928,13783,11190,4074,4474,6913,836,-290,-6690,-3093,-2602,-6189,-8311,-8099,-4500,7825,-1207,-1115,-3648,-3887,-5944,-6004,-4911,7834,0,-1996,--,-3817,-5167,-5935,-8094,15066,0,0,0,
总资产(万元),1043191,1006072,1015613,1038894,1021752,1066133,1001176,1021920,963389,939562,889901,867440,847611,827598,775602,728472,744267,625721,554751,522587,371328,345692,319396,293248,322169,312625,295263,262680,282599,279707,248488,181025,205743,192284,176276,163805,172521,166329,158328,144537,152203,143977,141833,131403,133778,126955,114138,106101,111508,107130,103133,97582,92667,91427,89988,89667,89767,76550,66647,64525,35606,28461,21423,
流动资产(万元),691755,653208,660587,682606,759606,804298,742389,770222,717063,701617,661915,649004,644407,640072,598700,566436,607804,512206,438478,408716,285341,263372,237169,212887,243154,234362,224130,198124,220886,219061,190279,142310,166992,154294,138496,128316,139149,132639,124629,110992,119276,111680,108732,101133,104298,97799,86483,82159,88455,87350,83537,--,78329,0,75529,0,0,0,0,0,29374,23396,17935,
总负债(万元),796606,763455,756083,768344,734388,778678,695850,703364,658852,638214,575749,547494,549746,531631,480033,428744,533177,419917,357025,332479,266837,244093,215960,190163,224461,216203,198759,165350,192023,191634,151114,106832,135459,124402,107320,97260,109683,105719,96770,83779,92999,87708,84181,74595,78643,73618,60488,53305,61031,57935,55437,50204,44612,44373,43452,43673,44747,31236,23121,21642,25834,19930,15336,
流动负债(万元),765521,713455,704334,713371,682883,724357,648300,655807,641949,615602,552796,526834,509241,494254,445266,406976,496297,383149,325160,310820,251943,243409,215125,179278,209581,188843,170628,129939,152564,152011,111895,77806,106030,108894,97625,94585,107174,93280,84550,71627,82199,76908,73381,63795,78643,73618,60488,53305,61031,57935,55437,--,44612,0,43452,0,0,0,0,0,25834,18930,14436,
股东权益不含少数股东权益(万元),182077,180249,187610,198497,214849,214739,222679,234770,227160,227830,235541,240626,226875,229151,229878,233334,188010,185438,179650,178800,93785,91482,92570,92365,87329,85978,87063,86773,82884,80872,82880,65839,62982,60470,61713,59834,56738,54830,56123,55502,54137,51863,53047,52432,51252,50015,50296,49862,48245,47132,45813,46782,47578,46409,45990,45903,44929,45244,43506,42868,9771,8529,6088,
净资产收益率加权(%),-5.15,-6.18,-5.64,-15.58,-7.67,-6.29,-5.29,0.22,-3.04,-2.73,-2.14,6.18,0.36,1.33,-1.49,12.26,6.17,4.76,0.12,13.7,4.58,2.12,0.22,9.94,--,1.76,0,9.57,0,2.6,--,10.8,0,2.44,--,11.88,0,3.25,0,9.04,0,2.27,0,7.92,0,3.14,0,6.8,0,0,0,6.33,3.58,0,--,6.16,0.27,10.47,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
