报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.02,0.02,0.02,0.12,0.12,0.2,0.1,0.39,0.3,0.19,0.09,0.36,0.29,0.19,0.09,0.25,0.19,0.13,0.07,0.17,0.14,0.09,0.04,0.14,0.1,0.06,0.03,0.1,0.07,0.05,0.02,0.06,0.04,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.6,4.64,4.52,4.39,4.31,4.3,4.24,4.19,4.15,4.1,4.03,4.06,3.99,3.93,3.88,3.9,3.86,3.83,3.82,3.86,3.83,3.72,3.7,3.74,3.68,3.57,3.57,3.65,3.64,3.64,3.62,3.61,3.6,3.6,3.59,3.56,3.54,3.48,3.47,3.44,3.41,3.41,3.37,3.33,3.3,3.31,3.28,2.11,2.02,1.98,1.89,1.94,1.82,3.16,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0.76,0.56,0.33,0.14,-0.03,-0.25,-0.44,0.06,0.39,0.29,0.17,0.15,0.21,0.26,0.11,0.04,0.25,0.19,-0.14,0.03,0.39,0.19,0,-0.12,0.39,0,0,0,0.23,0,0,0,0.09,0,0,0,0.29,0,0,0,0.4,0,0.09,--,0.21,-0.1,0.26,0.13,0.48,--,0.25,-0.01,--,--,--,--,--,--,
主营业务收入(万元),156589,104160,53966,208123,153640,102275,54287,201815,148046,100204,52465,181221,136560,92889,50914,171950,124486,86729,44557,150328,112005,76282,39785,127604,93341,61353,30881,111277,83174,57902,30214,95458,70921,47752,24885,90843,67808,46586,25957,88057,65257,44300,24562,71673,51546,34800,18909,64060,50254,32907,15773,56952,43540,28120,14486,50028,26573,50772,24006,48168,24975,39723,19681,32024,15315,26456,21655,16679,16621,
主营业务利润(万元),22467,14501,7286,31644,22323,14980,7688,29056,20696,14328,7186,25223,18560,12342,6379,21354,15385,10378,5226,17400,13182,9334,4894,15105,11774,7396,3791,13836,10470,7161,3607,12535,9321,5762,--,11906,8530,5772,3143,12041,9238,6087,3050,10582,7171,4689,2493,13333,9937,7030,3339,12477,9109,5819,2858,11038,5139,9854,4808,8972,4426,8463,4033,2505,1495,2918,821,679,730,
营业利润(万元),1498,1279,848,5006,5358,4371,1954,7451,5526,3829,1901,5481,4757,3074,1481,4043,3159,2171,1140,2751,2426,1629,796,2247,1786,1146,625,1726,1404,1014,513,1306,827,367,233,390,774,713,410,1228,923,651,304,-306,454,557,355,2082,1486,1213,530,1935,1831,1156,0,2330,880,2818,1476,2471,1349,2507,1056,2569,0,683,821,-581,0,
投资收益(万元),185,132,--,221,207,207,--,287,287,287,--,286,286,286,--,245,245,245,--,435,383,383,--,250,248,248,--,210,198,198,-6,83,128,110,0,61,68,68,-12,-62,-34,-2,-41,-78,0,3,-13,-78,-30,-77,-13,-71,-6,-76,-12,-80,292,250,130,659,265,915,532,371,346,79,13,10,0,
营业外收支净额(万元),-120,-105,64,-178,-119,-45,42,386,281,-81,-54,457,-221,-101,-53,73,-118,-159,-34,35,-116,-89,-41,119,-101,-70,-36,-103,--,--,--,--,-52,--,--,12,0,0,-30,-148,0,0,0,1079,0,0,0,57,54,0,-48,9,55,33,-17,-71,0,584,0,3745,0,--,0,0,116,--,--,--,0,
利润总额(万元),1378,1174,912,4827,5238,4326,1996,7837,5808,3748,1848,5938,4535,2973,1428,4116,3041,2012,1106,2786,2310,1539,755,2366,1685,1076,588,1624,1289,917,472,1293,775,340,231,548,791,721,368,1018,780,560,246,776,839,717,317,2356,1510,1209,469,2088,1880,1114,500,2189,1211,3685,1827,3504,1801,3661,1743,3357,1970,1168,1065,891,797,
净利润(万元),743,735,681,3908,3911,3382,1666,6444,4978,3208,1499,4767,3684,2397,1129,3154,2348,1581,849,2107,1736,1148,547,1779,1209,754,410,1224,892,607,303,773,461,191,132,776,458,427,208,530,498,352,131,722,729,565,196,1520,858,695,292,1415,1388,851,314,1714,855,2094,853,2161,953,2162,1014,2375,1690,999,928,756,685,
